col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Kevin J Boyle,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Lorraine Haw,Alvaro Quinones,Vayda Good,Ronald Raju Joseph,Adam Tennant,Kempis Ghani Songster,Write-In,All
Kevin J Boyle,66,0,681,637,619,603,605,601,306,308,234,238,218,216,205,196,6,All
Write-In,,0,0,0,0,0,0,1,1,1,2,2,2,2,2,1,8,All
Pamela Robinson,,,7,627,621,600,597,580,148,159,90,76,65,54,57,53,5,All
Michele Lockman,,,,5,621,609,608,569,142,150,82,73,50,57,52,41,4,All
Anthony Bellmon,,,,,2,607,609,557,128,129,66,57,43,52,51,45,4,All
Patrick Parkinson,,,,,,1,598,540,126,127,59,52,33,46,42,35,4,All
Theodore Kirsch,,,,,,,1,553,124,124,58,53,38,50,38,41,4,All
Mona Getzes Cohen,,,,,,,,0,101,106,95,82,68,66,62,50,5,All
Amy Roat,,,,,,,,,1,274,201,194,195,195,176,180,0,All
Lisa Powley,,,,,,,,,,1,200,190,188,183,178,181,1,All
Lorraine Haw,,,,,,,,,,,2,190,197,184,182,185,2,All
Alvaro Quinones,,,,,,,,,,,,1,205,199,188,182,2,All
Vayda Good,,,,,,,,,,,,,0,190,179,180,1,All
Ronald Raju Joseph,,,,,,,,,,,,,,0,188,187,1,All
Adam Tennant,,,,,,,,,,,,,,,0,167,1,All
Kempis Ghani Songster,,,,,,,,,,,,,,,,2,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,996,3,736,692,671,657,656,652,350,348,273,271,250,249,239,232,14,All
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Kevin J Boyle,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Ronald Raju Joseph,Lorraine Haw,Adam Tennant,Kempis Ghani Songster,Vayda Good,Write-In,1
Kevin J Boyle,15,0,73,72,70,69,67,66,37,27,26,26,16,17,15,15,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,0,67,66,66,63,58,20,18,8,11,3,5,2,1,0,1
Anthony Bellmon,,,,0,70,70,70,63,23,17,11,14,5,5,4,4,0,1
Michele Lockman,,,,,0,68,67,60,21,15,9,12,4,4,2,3,0,1
Patrick Parkinson,,,,,,0,67,59,21,16,8,12,3,4,3,3,0,1
Theodore Kirsch,,,,,,,1,60,20,15,7,10,4,4,2,2,0,1
Mona Getzes Cohen,,,,,,,,0,15,11,10,10,5,4,3,3,0,1
Amy Roat,,,,,,,,,0,24,18,21,13,11,13,14,0,1
Lisa Powley,,,,,,,,,,0,13,17,13,13,13,12,0,1
Alvaro Quinones,,,,,,,,,,,1,18,14,14,13,15,0,1
Ronald Raju Joseph,,,,,,,,,,,,0,13,14,14,15,0,1
Lorraine Haw,,,,,,,,,,,,,1,13,12,13,0,1
Adam Tennant,,,,,,,,,,,,,,0,11,12,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,,0,12,0,1
Vayda Good,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,116,0,77,76,74,72,72,69,39,31,28,27,19,18,16,16,0,1
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
