col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,All
,Pete Digiannantonio,Gary Grisafi,Christopher M Vogler,William M Pirolli,Write-In,Write-In,All
Pete Digiannantonio,15,50,41,35,0,3,All
Gary Grisafi,,5,34,27,0,6,All
Christopher M Vogler,,,4,30,1,4,All
William M Pirolli,,,,7,1,5,All
Write-In,,,,,1,1,All
Write-In,,,,,,0,All
Total,88,70,64,57,7,9,All
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,13
,Christopher M Vogler,William M Pirolli,Gary Grisafi,Pete Digiannantonio,Write-In,Write-In,13
Christopher M Vogler,1,3,2,1,0,0,13
William M Pirolli,,0,2,2,0,0,13
Gary Grisafi,,,0,1,0,0,13
Pete Digiannantonio,,,,0,0,0,13
Write-In,,,,,0,0,13
Write-In,,,,,,0,13
Total,4,4,3,3,0,0,13
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,15
,Gary Grisafi,Christopher M Vogler,Pete Digiannantonio,William M Pirolli,Write-In,Write-In,15
Gary Grisafi,1,4,3,4,0,1,15
Christopher M Vogler,,1,1,4,0,1,15
Pete Digiannantonio,,,2,1,0,0,15
William M Pirolli,,,,0,0,1,15
Write-In,,,,,1,0,15
Write-In,,,,,,0,15
Total,7,6,5,5,1,1,15
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,16
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,Write-In,16
Pete Digiannantonio,0,3,2,2,0,0,16
Christopher M Vogler,,0,0,1,0,0,16
Gary Grisafi,,,1,1,0,0,16
William M Pirolli,,,,0,0,0,16
Write-In,,,,,0,0,16
Write-In,,,,,,0,16
Total,5,3,3,2,0,0,16
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,17
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Write-In,Gary Grisafi,Write-In,17
Pete Digiannantonio,2,1,1,0,1,0,17
Christopher M Vogler,,1,1,0,1,0,17
William M Pirolli,,,1,0,2,0,17
Write-In,,,,0,0,0,17
Gary Grisafi,,,,,0,0,17
Write-In,,,,,,0,17
Total,4,3,3,3,2,1,17
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,18
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,18
Pete Digiannantonio,0,6,6,6,0,1,18
William M Pirolli,,1,3,3,0,1,18
Christopher M Vogler,,,0,2,0,0,18
Gary Grisafi,,,,0,0,1,18
Write-In,,,,,0,0,18
Write-In,,,,,,0,18
Total,10,7,6,6,0,1,18
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,20
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,Write-In,20
Pete Digiannantonio,1,2,2,0,0,0,20
Christopher M Vogler,,0,2,0,0,0,20
Gary Grisafi,,,0,0,0,0,20
William M Pirolli,,,,0,0,0,20
Write-In,,,,,0,0,20
Write-In,,,,,,0,20
Total,3,2,2,0,0,0,20
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,21
,Pete Digiannantonio,Gary Grisafi,William M Pirolli,Christopher M Vogler,Write-In,Write-In,21
Pete Digiannantonio,1,4,4,3,0,1,21
Gary Grisafi,,1,3,2,0,1,21
William M Pirolli,,,0,3,0,1,21
Christopher M Vogler,,,,0,0,0,21
Write-In,,,,,0,0,21
Write-In,,,,,,0,21
Total,7,6,5,4,0,1,21
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,22
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,22
Pete Digiannantonio,2,3,2,2,0,0,22
William M Pirolli,,1,2,1,1,1,22
Christopher M Vogler,,,0,2,1,1,22
Gary Grisafi,,,,0,0,0,22
Write-In,,,,,0,1,22
Write-In,,,,,,0,22
Total,6,5,4,3,1,1,22
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 202nd District - Republican,23
