col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,All
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,All
Brendan F Boyle,154,0,"1,842",233,147,92,86,66,3,All
Write-In,,1,5,1,3,2,2,0,1,All
Nina Ahmad,,,237,0,0,0,0,0,0,All
Michael Lamb,,,,27,0,0,0,0,0,All
Christina M Hartman,,,,,32,0,0,0,0,All
Tracie Fountain,,,,,,21,0,0,0,All
H Scott Conklin,,,,,,,15,0,0,All
Rose Rosie Marie Davis,,,,,,,,31,0,All
Write-In,,,,,,,,,0,All
Total,"2,623",15,"2,084",261,182,115,103,97,4,All
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,1
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,1
Brendan F Boyle,15,0,73,16,8,3,4,2,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,13,0,0,0,0,0,0,1
Michael Lamb,,,,5,0,0,0,0,0,1
Tracie Fountain,,,,,1,0,0,0,0,1
Christina M Hartman,,,,,,4,0,0,0,1
H Scott Conklin,,,,,,,3,0,0,1
Rose Rosie Marie Davis,,,,,,,,3,0,1
Write-In,,,,,,,,,0,1
Total,121,0,86,21,9,7,7,5,0,1
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,2
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,2
Brendan F Boyle,8,0,62,23,8,3,2,2,0,2
Write-In,,0,0,0,0,0,0,0,0,2
Nina Ahmad,,,8,0,0,0,0,0,0,2
Michael Lamb,,,,3,0,0,0,0,0,2
Christina M Hartman,,,,,2,0,0,0,0,2
H Scott Conklin,,,,,,0,0,0,0,2
Rose Rosie Marie Davis,,,,,,,1,0,0,2
Tracie Fountain,,,,,,,,0,0,2
Write-In,,,,,,,,,0,2
Total,108,0,70,26,10,3,3,2,0,2
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,3
,Brendan F Boyle,Write-In,Nina Ahmad,Christina M Hartman,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,Write-In,3
Brendan F Boyle,2,0,53,8,6,5,3,4,0,3
Write-In,,0,1,0,0,0,0,0,0,3
Nina Ahmad,,,16,0,0,0,0,0,0,3
Christina M Hartman,,,,0,0,0,0,0,0,3
H Scott Conklin,,,,,1,0,0,0,0,3
Tracie Fountain,,,,,,1,0,0,0,3
Rose Rosie Marie Davis,,,,,,,2,0,0,3
Michael Lamb,,,,,,,,0,0,3
Write-In,,,,,,,,,0,3
Total,81,1,70,8,7,6,5,4,0,3
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,4
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,Write-In,4
Brendan F Boyle,22,0,162,17,10,5,7,4,0,4
Write-In,,0,0,0,0,1,0,0,0,4
Nina Ahmad,,,13,0,0,0,0,0,0,4
Michael Lamb,,,,1,0,0,0,0,0,4
H Scott Conklin,,,,,1,0,0,0,0,4
Christina M Hartman,,,,,,1,0,0,0,4
Tracie Fountain,,,,,,,0,0,0,4
Rose Rosie Marie Davis,,,,,,,,2,0,4
Write-In,,,,,,,,,0,4
Total,227,1,175,18,11,7,7,6,0,4
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,5
,Brendan F Boyle,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,5
Brendan F Boyle,2,0,54,6,6,4,2,2,0,5
Write-In,,0,0,0,0,0,0,0,0,5
Nina Ahmad,,,9,0,0,0,0,0,0,5
Christina M Hartman,,,,2,0,0,0,0,0,5
Michael Lamb,,,,,0,0,0,0,0,5
H Scott Conklin,,,,,,0,0,0,0,5
Rose Rosie Marie Davis,,,,,,,1,0,0,5
Tracie Fountain,,,,,,,,0,0,5
Write-In,,,,,,,,,0,5
Total,76,0,63,8,6,4,3,2,0,5
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,6
,Brendan F Boyle,Write-In,Nina Ahmad,Tracie Fountain,Christina M Hartman,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Write-In,6
Brendan F Boyle,7,0,37,4,3,2,2,1,0,6
Write-In,,0,0,0,0,0,0,0,0,6
Nina Ahmad,,,2,0,0,0,0,0,0,6
Tracie Fountain,,,,1,0,0,0,0,0,6
Christina M Hartman,,,,,1,0,0,0,0,6
Michael Lamb,,,,,,2,0,0,0,6
Rose Rosie Marie Davis,,,,,,,1,0,0,6
H Scott Conklin,,,,,,,,0,0,6
Write-In,,,,,,,,,0,6
Total,56,0,39,5,4,4,3,1,0,6
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,7
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,7
Brendan F Boyle,8,0,104,15,10,6,5,4,0,7
Write-In,,0,2,0,1,1,0,0,0,7
Nina Ahmad,,,11,0,0,0,0,0,0,7
Michael Lamb,,,,5,0,0,0,0,0,7
Christina M Hartman,,,,,4,0,0,0,0,7
Tracie Fountain,,,,,,0,0,0,0,7
H Scott Conklin,,,,,,,0,0,0,7
Rose Rosie Marie Davis,,,,,,,,0,0,7
Write-In,,,,,,,,,0,7
Total,152,4,117,20,15,7,5,4,0,7
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,8
,Brendan F Boyle,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Write-In,8
Brendan F Boyle,3,0,76,9,9,6,4,4,0,8
Write-In,,0,0,0,0,0,0,0,0,8
Nina Ahmad,,,8,0,0,0,0,0,0,8
Christina M Hartman,,,,0,0,0,0,0,0,8
Michael Lamb,,,,,0,0,0,0,0,8
Rose Rosie Marie Davis,,,,,,0,0,0,0,8
H Scott Conklin,,,,,,,0,0,0,8
Tracie Fountain,,,,,,,,0,0,8
Write-In,,,,,,,,,0,8
Total,111,0,84,9,9,6,4,4,0,8
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,9
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,9
Brendan F Boyle,6,0,76,11,9,5,5,2,0,9
Write-In,,0,0,0,1,0,0,0,0,9
Nina Ahmad,,,6,0,0,0,0,0,0,9
Michael Lamb,,,,0,0,0,0,0,0,9
Christina M Hartman,,,,,0,0,0,0,0,9
Tracie Fountain,,,,,,3,0,0,0,9
H Scott Conklin,,,,,,,1,0,0,9
Rose Rosie Marie Davis,,,,,,,,2,0,9
Write-In,,,,,,,,,0,9
Total,114,1,82,11,10,8,6,4,0,9
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,10
,Brendan F Boyle,Write-In,Nina Ahmad,H Scott Conklin,Christina M Hartman,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,Write-In,10
Brendan F Boyle,4,0,86,8,7,6,8,2,0,10
Write-In,,0,1,2,0,1,0,0,0,10
Nina Ahmad,,,9,0,0,0,0,0,0,10
H Scott Conklin,,,,0,0,0,0,0,0,10
Christina M Hartman,,,,,2,0,0,0,0,10
Michael Lamb,,,,,,2,0,0,0,10
Tracie Fountain,,,,,,,0,0,0,10
Rose Rosie Marie Davis,,,,,,,,2,0,10
Write-In,,,,,,,,,0,10
Total,121,4,96,10,9,9,8,4,0,10
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,11
,Brendan F Boyle,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,11
Brendan F Boyle,3,0,88,12,10,5,6,0,1,11
Write-In,,0,0,0,0,0,0,0,0,11
Nina Ahmad,,,17,0,0,0,0,0,0,11
Christina M Hartman,,,,2,0,0,0,0,0,11
Michael Lamb,,,,,1,0,0,0,0,11
Rose Rosie Marie Davis,,,,,,2,0,0,0,11
Tracie Fountain,,,,,,,1,0,0,11
H Scott Conklin,,,,,,,,1,0,11
Write-In,,,,,,,,,0,11
Total,125,0,105,14,11,7,7,1,1,11
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,12
,Brendan F Boyle,Write-In,Nina Ahmad,Christina M Hartman,Tracie Fountain,Michael Lamb,H Scott Conklin,Rose Rosie Marie Davis,Write-In,12
Brendan F Boyle,1,0,47,6,2,2,1,2,0,12
Write-In,,0,0,0,1,0,0,0,0,12
Nina Ahmad,,,3,0,0,0,0,0,0,12
Christina M Hartman,,,,0,0,0,0,0,0,12
Tracie Fountain,,,,,3,0,0,0,0,12
Michael Lamb,,,,,,1,0,0,0,12
H Scott Conklin,,,,,,,1,0,0,12
Rose Rosie Marie Davis,,,,,,,,0,0,12
Write-In,,,,,,,,,0,12
Total,61,1,50,6,6,3,2,2,0,12
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,13
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,13
Brendan F Boyle,6,0,53,6,4,4,2,1,0,13
Write-In,,0,0,0,0,0,0,0,0,13
Nina Ahmad,,,6,0,0,0,0,0,0,13
Michael Lamb,,,,0,0,0,0,0,0,13
Christina M Hartman,,,,,1,0,0,0,0,13
Tracie Fountain,,,,,,0,0,0,0,13
H Scott Conklin,,,,,,,0,0,0,13
Rose Rosie Marie Davis,,,,,,,,1,0,13
Write-In,,,,,,,,,0,13
Total,76,0,59,6,5,4,2,2,0,13
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,14
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,Tracie Fountain,H Scott Conklin,Write-In,14
Brendan F Boyle,2,0,43,9,3,2,3,1,0,14
Write-In,,0,0,0,0,0,0,0,1,14
Nina Ahmad,,,6,0,0,0,0,0,0,14
Michael Lamb,,,,0,0,0,0,0,0,14
Rose Rosie Marie Davis,,,,,2,0,0,0,0,14
Christina M Hartman,,,,,,1,0,0,0,14
Tracie Fountain,,,,,,,0,0,0,14
H Scott Conklin,,,,,,,,1,0,14
Write-In,,,,,,,,,0,14
Total,63,1,49,9,5,3,3,2,1,14
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,15
,Brendan F Boyle,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,15
Brendan F Boyle,1,0,76,7,8,1,2,1,0,15
Write-In,,0,0,0,0,0,0,0,0,15
Nina Ahmad,,,9,0,0,0,0,0,0,15
Christina M Hartman,,,,1,0,0,0,0,0,15
Michael Lamb,,,,,0,0,0,0,0,15
Rose Rosie Marie Davis,,,,,,2,0,0,0,15
Tracie Fountain,,,,,,,1,0,0,15
H Scott Conklin,,,,,,,,0,0,15
Write-In,,,,,,,,,0,15
Total,96,0,85,8,8,3,3,1,0,15
,Auditor General - Democrat,,,,,,,Representative In Congress 2nd District - Democrat,,16
,Nina Ahmad,Rose Rosie Marie Davis,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Write-In,Brendan F Boyle,Write-In,16
Nina Ahmad,19,0,0,0,0,0,0,62,0,16
Rose Rosie Marie Davis,,3,0,0,0,0,0,4,0,16
Christina M Hartman,,,1,0,0,0,0,5,0,16
Michael Lamb,,,,0,0,0,0,3,0,16
Tracie Fountain,,,,,0,0,0,2,0,16
H Scott Conklin,,,,,,0,0,1,0,16
Write-In,,,,,,,0,0,0,16
Brendan F Boyle,,,,,,,,1,0,16
Write-In,,,,,,,,,0,16
Total,81,7,6,3,2,1,0,78,0,16
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,17
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,17
Brendan F Boyle,2,0,93,12,8,2,5,3,2,17
Write-In,,0,0,0,0,0,0,0,0,17
Nina Ahmad,,,18,0,0,0,0,0,0,17
Michael Lamb,,,,2,0,0,0,0,0,17
Tracie Fountain,,,,,2,0,0,0,0,17
Christina M Hartman,,,,,,4,0,0,0,17
Rose Rosie Marie Davis,,,,,,,0,0,0,17
H Scott Conklin,,,,,,,,1,0,17
Write-In,,,,,,,,,0,17
Total,127,0,111,14,10,6,5,4,2,17
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,18
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,18
Brendan F Boyle,5,0,73,11,3,3,2,1,0,18
Write-In,,0,0,0,0,0,0,0,0,18
Nina Ahmad,,,16,0,0,0,0,0,0,18
Michael Lamb,,,,0,0,0,0,0,0,18
Christina M Hartman,,,,,1,0,0,0,0,18
Tracie Fountain,,,,,,1,0,0,0,18
Rose Rosie Marie Davis,,,,,,,1,0,0,18
H Scott Conklin,,,,,,,,1,0,18
