col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Auditor General - Democrat,,,,,,,All
,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,All
Nina Ahmad,"199,224",18,13,9,3,3,0,All
Michael Lamb,,"26,676",4,4,1,1,0,All
Tracie Fountain,,,"17,269",2,0,3,0,All
Rose Rosie Marie Davis,,,,"14,031",1,0,0,All
Christina M Hartman,,,,,"11,661",1,0,All
H Scott Conklin,,,,,,"7,810",0,All
Write-In,,,,,,,233,All
Total,"199,346","26,706","17,291","14,047","11,667","7,818",233,All
