col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,All
,Drew Murray,Write-In,Denise Furey,Erin Elmore,Calvin Tucker,Paul Panepinto,John Paul Sutton,Write-In,All
Drew Murray,7,0,67,47,45,41,28,1,All
Write-In,,0,0,0,0,2,0,3,All
Denise Furey,,,2,35,36,30,18,1,All
Erin Elmore,,,,1,22,12,12,0,All
Calvin Tucker,,,,,1,19,10,1,All
Paul Panepinto,,,,,,1,10,3,All
John Paul Sutton,,,,,,,0,0,All
Write-In,,,,,,,,0,All
Total,102,2,72,51,49,47,31,7,All
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,6
,Drew Murray,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,6
Drew Murray,1,0,7,5,3,4,2,0,6
Write-In,,0,0,0,1,0,0,1,6
Denise Furey,,,0,5,3,4,2,0,6
Calvin Tucker,,,,0,2,3,2,0,6
Paul Panepinto,,,,,0,1,2,1,6
Erin Elmore,,,,,,0,0,0,6
John Paul Sutton,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,8,1,7,6,5,4,3,1,6
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,7
,Drew Murray,Write-In,Paul Panepinto,Calvin Tucker,Denise Furey,Erin Elmore,Write-In,John Paul Sutton,7
Drew Murray,3,0,4,2,3,3,1,2,7
Write-In,,0,1,0,0,0,2,0,7
Paul Panepinto,,,0,1,2,0,2,0,7
Calvin Tucker,,,,1,3,1,1,0,7
Denise Furey,,,,,0,1,1,0,7
Erin Elmore,,,,,,0,0,1,7
Write-In,,,,,,,0,0,7
John Paul Sutton,,,,,,,,0,7
Total,12,1,6,4,4,3,3,2,7
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,8
,Drew Murray,Write-In,Denise Furey,Erin Elmore,Calvin Tucker,John Paul Sutton,Paul Panepinto,Write-In,8
Drew Murray,0,0,7,5,4,1,2,0,8
Write-In,,0,0,0,0,0,0,0,8
Denise Furey,,,0,4,4,1,2,0,8
Erin Elmore,,,,0,2,1,0,0,8
Calvin Tucker,,,,,0,1,1,0,8
John Paul Sutton,,,,,,0,0,0,8
Paul Panepinto,,,,,,,0,0,8
Write-In,,,,,,,,0,8
Total,9,0,8,7,4,2,2,0,8
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,9
,Drew Murray,Write-In,Denise Furey,Erin Elmore,Paul Panepinto,Calvin Tucker,John Paul Sutton,Write-In,9
Drew Murray,1,0,16,11,9,8,6,0,9
Write-In,,0,0,0,0,0,0,0,9
Denise Furey,,,0,10,8,7,4,0,9
Erin Elmore,,,,0,4,5,2,0,9
Paul Panepinto,,,,,1,2,4,0,9
Calvin Tucker,,,,,,0,0,0,9
John Paul Sutton,,,,,,,0,0,9
Write-In,,,,,,,,0,9
Total,20,0,16,11,10,8,6,0,9
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,11
,Drew Murray,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,Write-In,John Paul Sutton,11
Drew Murray,1,0,7,7,7,6,0,2,11
Write-In,,0,0,0,0,0,0,0,11
Denise Furey,,,1,4,5,3,0,1,11
Calvin Tucker,,,,0,5,4,0,1,11
Paul Panepinto,,,,,0,3,0,0,11
Erin Elmore,,,,,,0,0,2,11
Write-In,,,,,,,0,0,11
John Paul Sutton,,,,,,,,0,11
Total,11,0,8,7,7,6,3,2,11
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,14
,Drew Murray,Write-In,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Calvin Tucker,Write-In,14
Drew Murray,1,0,4,4,3,2,0,0,14
Write-In,,0,0,0,0,0,0,0,14
Denise Furey,,,0,3,2,2,0,0,14
Erin Elmore,,,,0,1,1,0,0,14
Paul Panepinto,,,,,0,1,0,0,14
John Paul Sutton,,,,,,0,0,0,14
Calvin Tucker,,,,,,,0,0,14
Write-In,,,,,,,,0,14
Total,7,0,4,4,3,2,0,0,14
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,22
,Drew Murray,Write-In,Denise Furey,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,22
Drew Murray,0,0,8,6,3,3,2,0,22
Write-In,,0,0,0,0,0,0,0,22
Denise Furey,,,1,4,3,4,1,0,22
Paul Panepinto,,,,0,3,1,1,0,22
Calvin Tucker,,,,,0,1,1,0,22
Erin Elmore,,,,,,0,1,0,22
John Paul Sutton,,,,,,,0,0,22
Write-In,,,,,,,,0,22
Total,11,0,10,7,4,4,3,0,22
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,28
,Drew Murray,Write-In,Denise Furey,Calvin Tucker,Erin Elmore,John Paul Sutton,Paul Panepinto,Write-In,28
Drew Murray,0,0,12,10,9,9,4,0,28
Write-In,,0,0,0,0,0,0,0,28
Denise Furey,,,0,7,6,7,2,0,28
Calvin Tucker,,,,0,5,4,2,0,28
Erin Elmore,,,,,0,2,2,0,28
John Paul Sutton,,,,,,0,2,0,28
Paul Panepinto,,,,,,,0,0,28
Write-In,,,,,,,,0,28
Total,17,0,12,10,9,9,4,0,28
,Representative In The General Assembly 182nd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,29
,Drew Murray,Write-In,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,29
Drew Murray,0,0,6,3,2,3,2,0,29
Write-In,,0,0,0,0,0,0,0,29
Calvin Tucker,,,0,3,1,3,1,0,29
Denise Furey,,,,0,0,2,0,0,29
Erin Elmore,,,,,1,0,2,0,29
Paul Panepinto,,,,,,0,0,0,29
John Paul Sutton,,,,,,,0,0,29
Write-In,,,,,,,,0,29
Total,7,0,6,3,3,3,2,0,29
