col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,All
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,All
Pete Digiannantonio,275,880,886,733,2,26,All
Christopher M Vogler,,108,778,481,3,30,All
William M Pirolli,,,54,398,0,22,All
Gary Grisafi,,,,79,4,22,All
Write-In,,,,,0,4,All
Write-In,,,,,,1,All
Total,"1,746","1,302","1,212","1,035",10,47,All
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,1
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,1
Pete Digiannantonio,5,11,11,5,0,0,1
Christopher M Vogler,,2,9,3,0,0,1
William M Pirolli,,,0,2,0,0,1
Gary Grisafi,,,,1,1,0,1
Write-In,,,,,0,0,1
Write-In,,,,,,0,1
Total,21,14,12,8,1,0,1
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,2
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,Write-In,2
Pete Digiannantonio,1,6,4,5,0,1,2
Christopher M Vogler,,0,4,3,0,1,2
Gary Grisafi,,,0,1,0,1,2
William M Pirolli,,,,0,0,0,2
Write-In,,,,,0,0,2
Write-In,,,,,,0,2
Total,10,7,6,6,0,1,2
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,3
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,Write-In,3
Pete Digiannantonio,6,22,21,19,0,1,3
Christopher M Vogler,,1,11,18,0,1,3
Gary Grisafi,,,3,6,0,0,3
William M Pirolli,,,,2,0,1,3
Write-In,,,,,0,0,3
Write-In,,,,,,1,3
Total,44,32,28,27,0,2,3
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,4
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,4
Pete Digiannantonio,20,51,47,36,0,1,4
Christopher M Vogler,,5,46,31,0,2,4
William M Pirolli,,,4,18,0,2,4
Gary Grisafi,,,,4,0,2,4
Write-In,,,,,0,0,4
Write-In,,,,,,0,4
Total,100,78,66,56,0,3,4
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,5
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,5
Pete Digiannantonio,8,27,28,15,0,1,5
Christopher M Vogler,,2,25,9,0,0,5
William M Pirolli,,,1,6,0,0,5
Gary Grisafi,,,,0,0,0,5
Write-In,,,,,0,0,5
Write-In,,,,,,0,5
Total,51,37,35,19,0,1,5
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,6
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,6
Pete Digiannantonio,6,19,21,13,0,0,6
Christopher M Vogler,,3,16,6,0,0,6
William M Pirolli,,,1,10,0,0,6
Gary Grisafi,,,,7,0,0,6
Write-In,,,,,0,0,6
Write-In,,,,,,0,6
Total,36,26,26,24,0,0,6
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,7
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,7
Pete Digiannantonio,3,15,17,17,0,0,7
Christopher M Vogler,,2,12,13,0,0,7
William M Pirolli,,,1,9,0,0,7
Gary Grisafi,,,,0,0,0,7
Write-In,,,,,0,0,7
Write-In,,,,,,0,7
Total,33,24,24,22,0,0,7
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,8
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,8
Pete Digiannantonio,4,26,20,22,0,0,8
William M Pirolli,,1,16,12,0,0,8
Christopher M Vogler,,,3,6,0,0,8
Gary Grisafi,,,,1,0,0,8
Write-In,,,,,0,0,8
Write-In,,,,,,0,8
Total,44,29,25,25,0,0,8
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,9
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,9
Pete Digiannantonio,8,35,28,28,0,0,9
William M Pirolli,,1,24,13,0,0,9
Christopher M Vogler,,,4,12,0,0,9
Gary Grisafi,,,,2,0,0,9
Write-In,,,,,0,0,9
Write-In,,,,,,0,9
Total,63,42,39,34,0,0,9
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,10
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,10
Pete Digiannantonio,5,22,22,18,0,0,10
William M Pirolli,,2,23,7,0,0,10
Christopher M Vogler,,,1,8,0,0,10
Gary Grisafi,,,,0,0,0,10
Write-In,,,,,0,0,10
Write-In,,,,,,0,10
Total,42,31,30,21,0,0,10
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,11
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,11
Pete Digiannantonio,8,20,21,12,0,0,11
Christopher M Vogler,,2,19,8,0,0,11
William M Pirolli,,,0,5,0,0,11
Gary Grisafi,,,,3,0,0,11
Write-In,,,,,0,0,11
Write-In,,,,,,0,11
Total,38,27,26,17,0,0,11
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,12
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,Write-In,12
Pete Digiannantonio,4,20,20,16,0,2,12
Christopher M Vogler,,1,13,11,2,5,12
Gary Grisafi,,,1,6,2,4,12
William M Pirolli,,,,1,0,0,12
Write-In,,,,,0,2,12
Write-In,,,,,,0,12
Total,35,25,24,18,2,5,12
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,13
,Pete Digiannantonio,Gary Grisafi,Christopher M Vogler,William M Pirolli,Write-In,Write-In,13
Pete Digiannantonio,8,19,12,12,0,0,13
Gary Grisafi,,4,13,12,0,0,13
Christopher M Vogler,,,2,10,0,0,13
William M Pirolli,,,,1,0,0,13
Write-In,,,,,0,0,13
Write-In,,,,,,0,13
Total,33,29,21,19,0,0,13
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,14
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,14
Pete Digiannantonio,2,12,11,10,0,0,14
Christopher M Vogler,,2,9,9,0,0,14
William M Pirolli,,,2,9,0,1,14
Gary Grisafi,,,,1,0,0,14
Write-In,,,,,0,0,14
Write-In,,,,,,0,14
Total,21,19,18,16,0,1,14
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,15
,Gary Grisafi,Christopher M Vogler,Pete Digiannantonio,William M Pirolli,Write-In,Write-In,15
Gary Grisafi,3,6,6,3,0,0,15
Christopher M Vogler,,0,6,4,0,0,15
Pete Digiannantonio,,,0,2,0,0,15
William M Pirolli,,,,1,0,0,15
Write-In,,,,,0,0,15
Write-In,,,,,,0,15
Total,11,9,8,6,0,0,15
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,16
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,16
Pete Digiannantonio,5,35,35,24,0,2,16
William M Pirolli,,3,29,14,0,2,16
Christopher M Vogler,,,1,16,0,2,16
Gary Grisafi,,,,1,0,0,16
Write-In,,,,,0,0,16
Write-In,,,,,,0,16
Total,56,44,42,30,0,2,16
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,17
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,17
Pete Digiannantonio,4,20,18,17,0,0,17
William M Pirolli,,4,14,9,0,0,17
Christopher M Vogler,,,1,6,0,0,17
Gary Grisafi,,,,0,0,0,17
Write-In,,,,,0,0,17
Write-In,,,,,,0,17
Total,35,27,22,18,0,0,17
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,18
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,Write-In,18
Pete Digiannantonio,1,10,9,7,0,1,18
Christopher M Vogler,,2,6,7,0,2,18
Gary Grisafi,,,1,4,0,2,18
William M Pirolli,,,,2,0,1,18
Write-In,,,,,0,0,18
Write-In,,,,,,0,18
Total,16,14,12,11,0,2,18
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,19
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,19
Pete Digiannantonio,7,27,23,21,0,0,19
William M Pirolli,,3,18,8,0,1,19
Christopher M Vogler,,,5,10,0,0,19
Gary Grisafi,,,,1,1,0,19
Write-In,,,,,0,0,19
Write-In,,,,,,0,19
Total,50,36,34,25,1,1,19
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,20
,Christopher M Vogler,Pete Digiannantonio,William M Pirolli,Gary Grisafi,Write-In,Write-In,20
Christopher M Vogler,3,15,17,9,0,1,20
Pete Digiannantonio,,4,13,8,0,1,20
William M Pirolli,,,1,4,0,1,20
Gary Grisafi,,,,1,0,0,20
Write-In,,,,,0,0,20
Write-In,,,,,,0,20
Total,27,25,21,14,0,1,20
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,21
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,21
Pete Digiannantonio,13,35,35,30,0,1,21
Christopher M Vogler,,10,37,23,0,0,21
William M Pirolli,,,1,20,0,1,21
Gary Grisafi,,,,0,0,1,21
Write-In,,,,,0,0,21
Write-In,,,,,,0,21
Total,72,62,51,43,0,1,21
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,22
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,22
Pete Digiannantonio,12,29,26,22,0,2,22
William M Pirolli,,1,21,10,0,2,22
Christopher M Vogler,,,3,10,0,1,22
Gary Grisafi,,,,2,0,1,22
Write-In,,,,,0,0,22
Write-In,,,,,,0,22
Total,58,35,34,28,0,2,22
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,23
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,23
Pete Digiannantonio,11,34,34,14,0,2,23
Christopher M Vogler,,2,34,13,0,1,23
William M Pirolli,,,2,9,0,1,23
Gary Grisafi,,,,4,0,0,23
Write-In,,,,,0,0,23
Write-In,,,,,,0,23
Total,60,50,49,26,0,2,23
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,24
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,24
Pete Digiannantonio,16,51,43,44,0,0,24
William M Pirolli,,1,43,27,0,0,24
Christopher M Vogler,,,6,25,0,0,24
Gary Grisafi,,,,9,0,0,24
Write-In,,,,,0,0,24
Write-In,,,,,,0,24
Total,95,68,65,63,0,0,24
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 5th District - Republican,25
,Pete Digiannantonio,Gary Grisafi,Christopher M Vogler,William M Pirolli,Write-In,Write-In,25
Pete Digiannantonio,8,18,12,13,0,1,25
Gary Grisafi,,1,13,11,0,2,25
Christopher M Vogler,,,1,10,0,2,25
William M Pirolli,,,,1,0,1,25
