col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 172nd District - Republican,,Auditor General - Republican,,All
,Aaron Bashir,Write-In,Timothy Defoor,Write-In,All
Aaron Bashir,9,0,59,0,All
Write-In,,0,0,0,All
Timothy Defoor,,,4,0,All
Write-In,,,,0,All
Total,68,0,63,0,All
,Auditor General - Republican,,Representative In The General Assembly 172nd District - Republican,,10
,Timothy Defoor,Write-In,Aaron Bashir,Write-In,10
Timothy Defoor,3,0,17,0,10
Write-In,,0,0,0,10
Aaron Bashir,,,0,0,10
Write-In,,,,0,10
Total,20,0,17,0,10
,Representative In The General Assembly 172nd District - Republican,,Auditor General - Republican,,14
,Aaron Bashir,Write-In,Timothy Defoor,Write-In,14
Aaron Bashir,0,0,4,0,14
Write-In,,0,0,0,14
Timothy Defoor,,,0,0,14
Write-In,,,,0,14
Total,4,0,4,0,14
,Representative In The General Assembly 172nd District - Republican,,Auditor General - Republican,,15
,Aaron Bashir,Write-In,Timothy Defoor,Write-In,15
Aaron Bashir,2,0,10,0,15
Write-In,,0,0,0,15
Timothy Defoor,,,1,0,15
Write-In,,,,0,15
Total,12,0,11,0,15
,Representative In The General Assembly 172nd District - Republican,,Auditor General - Republican,,19
,Aaron Bashir,Write-In,Timothy Defoor,Write-In,19
Aaron Bashir,0,0,5,0,19
Write-In,,0,0,0,19
Timothy Defoor,,,0,0,19
Write-In,,,,0,19
Total,5,0,5,0,19
,Representative In The General Assembly 172nd District - Republican,,Auditor General - Republican,,20
,Aaron Bashir,Write-In,Timothy Defoor,Write-In,20
Aaron Bashir,2,0,7,0,20
Write-In,,0,0,0,20
Timothy Defoor,,,0,0,20
Write-In,,,,0,20
Total,9,0,7,0,20
,Representative In The General Assembly 172nd District - Republican,,Auditor General - Republican,,21
,Aaron Bashir,Write-In,Timothy Defoor,Write-In,21
Aaron Bashir,0,0,8,0,21
Write-In,,0,0,0,21
Timothy Defoor,,,0,0,21
Write-In,,,,0,21
Total,8,0,8,0,21
,Representative In The General Assembly 172nd District - Republican,,Auditor General - Republican,,22
,Aaron Bashir,Write-In,Timothy Defoor,Write-In,22
Aaron Bashir,5,0,8,0,22
Write-In,,0,0,0,22
Timothy Defoor,,,0,0,22
Write-In,,,,0,22
Total,13,0,8,0,22
