col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,All
Joseph R Biden,318,0,0,0,"1,043",879,250,87,6,All
Bernie Sanders,,45,0,0,166,246,58,12,0,All
Tulsi Gabbard,,,3,0,3,7,1,8,0,All
Write-In,,,,0,6,5,1,0,0,All
Amen Brown,,,,,48,0,0,0,0,All
Roni Green,,,,,,25,0,0,0,All
Danyl Patterson,,,,,,,5,0,0,All
Van Stone,,,,,,,,3,0,All
Write-In,,,,,,,,,0,All
Total,"2,583",527,22,12,"1,266","1,162",315,110,6,All
,President Of The United States - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,1
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,1
Joseph R Biden,13,0,0,0,66,39,22,2,0,1
Bernie Sanders,,18,0,0,47,16,19,2,0,1
Write-In,,,0,0,2,2,0,0,0,1
Tulsi Gabbard,,,,0,1,0,0,0,0,1
Roni Green,,,,,0,0,0,0,0,1
Amen Brown,,,,,,1,0,0,0,1
Danyl Patterson,,,,,,,0,0,0,1
Van Stone,,,,,,,,0,0,1
Write-In,,,,,,,,,0,1
Total,142,102,4,1,116,58,41,4,0,1
,President Of The United States - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,2
Joseph R Biden,30,0,0,0,70,39,12,5,2,2
Bernie Sanders,,0,0,0,12,6,0,0,0,2
Tulsi Gabbard,,,0,0,0,1,0,0,0,2
Write-In,,,,0,0,0,0,0,0,2
Amen Brown,,,,,3,0,0,0,0,2
Roni Green,,,,,,1,0,0,0,2
Danyl Patterson,,,,,,,0,0,0,2
Van Stone,,,,,,,,0,0,2
Write-In,,,,,,,,,0,2
Total,158,18,1,0,85,47,12,5,2,2
,President Of The United States - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,3
Joseph R Biden,19,0,0,0,57,39,17,3,0,3
