col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,All
,Brendan F Boyle,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,All
Brendan F Boyle,56,0,737,479,258,221,0,All
Write-In,,0,2,3,3,0,1,All
Marylouise Isaacson,,,76,0,0,0,0,All
Vanessa Mcgrath,,,,48,0,0,0,All
Jeff Dempsey,,,,,22,0,0,All
Andre Del Valle,,,,,,26,0,All
Write-In,,,,,,,1,All
Total,"1,751",9,815,530,283,247,2,All
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,17
,Brendan F Boyle,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Andre Del Valle,Jeff Dempsey,Write-In,17
Brendan F Boyle,13,0,144,76,38,27,0,17
Write-In,,0,0,0,0,0,0,17
Marylouise Isaacson,,,22,0,0,0,0,17
Vanessa Mcgrath,,,,7,0,0,0,17
Andre Del Valle,,,,,6,0,0,17
Jeff Dempsey,,,,,,1,0,17
Write-In,,,,,,,0,17
Total,298,0,166,83,44,28,0,17
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,21
,Brendan F Boyle,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,21
Brendan F Boyle,4,0,116,58,40,28,0,21
Write-In,,0,0,0,0,0,0,21
Marylouise Isaacson,,,12,0,0,0,0,21
Vanessa Mcgrath,,,,9,0,0,0,21
Jeff Dempsey,,,,,5,0,0,21
Andre Del Valle,,,,,,4,0,21
Write-In,,,,,,,0,21
Total,246,0,128,67,45,32,0,21
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,27
,Brendan F Boyle,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,27
Brendan F Boyle,9,0,123,84,47,39,0,27
Write-In,,0,0,1,0,0,0,27
Marylouise Isaacson,,,10,0,0,0,0,27
Vanessa Mcgrath,,,,8,0,0,0,27
Jeff Dempsey,,,,,4,0,0,27
Andre Del Valle,,,,,,4,0,27
Write-In,,,,,,,1,27
Total,302,1,133,93,51,43,1,27
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,30
,Brendan F Boyle,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,30
Brendan F Boyle,12,0,97,84,48,41,0,30
Write-In,,0,0,1,0,0,0,30
Marylouise Isaacson,,,7,0,0,0,0,30
Vanessa Mcgrath,,,,9,0,0,0,30
Jeff Dempsey,,,,,4,0,0,30
Andre Del Valle,,,,,,2,0,30
Write-In,,,,,,,0,30
Total,282,1,104,94,52,43,0,30
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,32
,Brendan F Boyle,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,32
Brendan F Boyle,5,0,146,73,49,31,0,32
Write-In,,0,1,1,3,0,1,32
Marylouise Isaacson,,,17,0,0,0,0,32
Vanessa Mcgrath,,,,9,0,0,0,32
Jeff Dempsey,,,,,3,0,0,32
Andre Del Valle,,,,,,4,0,32
Write-In,,,,,,,0,32
Total,304,6,164,83,55,35,1,32
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,33
,Brendan F Boyle,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,33
Brendan F Boyle,5,0,60,50,25,23,0,33
Write-In,,0,0,0,0,0,0,33
Marylouise Isaacson,,,5,0,0,0,0,33
Vanessa Mcgrath,,,,4,0,0,0,33
Jeff Dempsey,,,,,5,0,0,33
Andre Del Valle,,,,,,4,0,33
Write-In,,,,,,,0,33
Total,163,0,65,54,30,27,0,33
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 175th District - Democrat,,,,,34
,Brendan F Boyle,Write-In,Vanessa Mcgrath,Marylouise Isaacson,Andre Del Valle,Jeff Dempsey,Write-In,34
Brendan F Boyle,8,0,54,51,21,22,0,34
Write-In,,0,0,1,0,0,0,34
Vanessa Mcgrath,,,2,0,0,0,0,34
Marylouise Isaacson,,,,3,0,0,0,34
Andre Del Valle,,,,,2,0,0,34
Jeff Dempsey,,,,,,0,0,34
Write-In,,,,,,,0,34
Total,156,1,56,55,23,22,0,34
