col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,All
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Denise Furey,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,All
Donald J Trump,26,0,0,0,95,89,83,47,57,1,All
Bill Weld,,15,0,0,32,23,24,35,16,1,All
Write-In,,,12,0,13,11,11,9,8,4,All
Roque Rocky De La Fuente,,,,4,8,5,6,6,2,2,All
Denise Furey,,,,,0,89,82,56,40,3,All
Paul Panepinto,,,,,,0,72,35,38,1,All
Calvin Tucker,,,,,,,0,43,38,1,All
Erin Elmore,,,,,,,,1,35,3,All
John Paul Sutton,,,,,,,,,1,2,All
Write-In,,,,,,,,,,0,All
Total,168,71,32,15,150,131,128,100,84,10,All
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,President Of The United States - Republican,,,,1
,Calvin Tucker,Paul Panepinto,Denise Furey,John Paul Sutton,Erin Elmore,Write-In,Bill Weld,Donald J Trump,Roque Rocky De La Fuente,Write-In,1
Calvin Tucker,0,5,3,4,4,0,3,3,2,1,1
Paul Panepinto,,0,3,2,2,0,2,4,1,0,1
Denise Furey,,,0,2,0,0,1,4,1,0,1
John Paul Sutton,,,,0,2,0,2,1,1,1,1
Erin Elmore,,,,,0,0,1,1,1,1,1
Write-In,,,,,,0,0,0,0,0,1
Bill Weld,,,,,,,1,0,0,0,1
Donald J Trump,,,,,,,,1,0,0,1
Roque Rocky De La Fuente,,,,,,,,,0,0,1
Write-In,,,,,,,,,,0,1
Total,9,7,6,5,4,0,6,6,2,1,1
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,2
,Donald J Trump,Write-In,Bill Weld,Roque Rocky De La Fuente,Denise Furey,John Paul Sutton,Calvin Tucker,Paul Panepinto,Erin Elmore,Write-In,2
Donald J Trump,1,0,0,0,7,5,6,5,4,0,2
Write-In,,1,0,0,4,4,1,2,1,0,2
Bill Weld,,,0,0,0,0,0,0,0,0,2
Roque Rocky De La Fuente,,,,0,0,0,0,0,0,0,2
Denise Furey,,,,,0,6,6,6,2,0,2
John Paul Sutton,,,,,,0,3,4,3,0,2
Calvin Tucker,,,,,,,0,4,1,0,2
Paul Panepinto,,,,,,,,0,0,0,2
Erin Elmore,,,,,,,,,0,0,2
Write-In,,,,,,,,,,0,2
Total,12,5,0,0,11,9,7,7,5,0,2
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,President Of The United States - Republican,,,,3
,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,3
Calvin Tucker,0,6,5,4,0,0,5,2,1,1,3
Denise Furey,,0,6,2,1,0,6,1,0,1,3
Erin Elmore,,,0,1,1,0,4,2,0,1,3
Paul Panepinto,,,,0,0,0,2,2,0,0,3
John Paul Sutton,,,,,0,0,0,1,0,0,3
Write-In,,,,,,0,0,0,0,0,3
Donald J Trump,,,,,,,1,0,0,0,3
Bill Weld,,,,,,,,0,0,0,3
Write-In,,,,,,,,,1,0,3
Roque Rocky De La Fuente,,,,,,,,,,0,3
Total,9,8,7,4,1,0,7,3,2,1,3
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,4
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Paul Panepinto,Erin Elmore,Calvin Tucker,Denise Furey,John Paul Sutton,Write-In,4
