col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,All
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,All
Nina Ahmad,135,0,0,0,0,0,0,869,479,2,All
Michael Lamb,,11,0,0,0,0,0,75,43,1,All
Rose Rosie Marie Davis,,,10,0,0,0,0,56,50,0,All
Tracie Fountain,,,,6,0,0,0,63,35,0,All
Christina M Hartman,,,,,2,0,0,32,18,0,All
H Scott Conklin,,,,,,1,0,26,15,0,All
Write-In,,,,,,,0,0,1,1,All
Nikil Saval,,,,,,,,68,0,0,All
Larry Farnese,,,,,,,,,40,0,All
Write-In,,,,,,,,,,1,All
Total,"1,485",130,116,104,52,42,2,"1,189",681,5,All
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,1
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,1
Nina Ahmad,12,0,0,0,0,0,0,161,81,0,1
Michael Lamb,,0,0,0,0,0,0,18,9,0,1
Tracie Fountain,,,0,0,0,0,0,14,3,0,1
Christina M Hartman,,,,0,0,0,0,7,5,0,1
Rose Rosie Marie Davis,,,,,0,0,0,6,2,0,1
H Scott Conklin,,,,,,0,0,1,5,0,1
Write-In,,,,,,,0,0,0,1,1
Nikil Saval,,,,,,,,14,0,0,1
Larry Farnese,,,,,,,,,9,0,1
Write-In,,,,,,,,,,0,1
Total,254,27,17,12,8,6,1,221,114,1,1
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,2
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,2
Nina Ahmad,14,0,0,0,0,0,0,62,44,0,2
Michael Lamb,,1,0,0,0,0,0,6,6,1,2
Rose Rosie Marie Davis,,,1,0,0,0,0,6,1,0,2
Tracie Fountain,,,,4,0,0,0,2,2,0,2
Christina M Hartman,,,,,1,0,0,1,1,0,2
H Scott Conklin,,,,,,0,0,1,1,0,2
Write-In,,,,,,,0,0,0,0,2
Nikil Saval,,,,,,,,4,0,0,2
Larry Farnese,,,,,,,,,5,0,2
Write-In,,,,,,,,,,0,2
Total,120,14,8,8,3,2,0,82,60,1,2
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,3
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Michael Lamb,Write-In,Nikil Saval,Larry Farnese,Write-In,3
Nina Ahmad,17,0,0,0,0,0,0,102,65,1,3
Rose Rosie Marie Davis,,2,0,0,0,0,0,4,8,0,3
Tracie Fountain,,,0,0,0,0,0,9,5,0,3
Christina M Hartman,,,,0,0,0,0,4,2,0,3
H Scott Conklin,,,,,0,0,0,5,1,0,3
Michael Lamb,,,,,,1,0,2,1,0,3
Write-In,,,,,,,0,0,0,0,3
Nikil Saval,,,,,,,,11,0,0,3
Larry Farnese,,,,,,,,,4,0,3
Write-In,,,,,,,,,,0,3
Total,185,14,14,6,6,4,0,137,86,1,3
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,4
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,H Scott Conklin,Christina M Hartman,Write-In,Nikil Saval,Larry Farnese,Write-In,4
Nina Ahmad,17,0,0,0,0,0,0,123,72,0,4
Rose Rosie Marie Davis,,4,0,0,0,0,0,5,12,0,4
Tracie Fountain,,,0,0,0,0,0,11,7,0,4
Michael Lamb,,,,2,0,0,0,13,1,0,4
H Scott Conklin,,,,,0,0,0,4,2,0,4
Christina M Hartman,,,,,,0,0,2,1,0,4
Write-In,,,,,,,0,0,0,0,4
Nikil Saval,,,,,,,,18,0,0,4
Larry Farnese,,,,,,,,,4,0,4
Write-In,,,,,,,,,,0,4
Total,212,21,18,16,6,3,0,176,99,0,4
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,5
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,Nikil Saval,Larry Farnese,Write-In,5
Nina Ahmad,11,0,0,0,0,0,0,49,27,0,5
Michael Lamb,,1,0,0,0,0,0,5,5,0,5
Rose Rosie Marie Davis,,,1,0,0,0,0,5,0,0,5
Tracie Fountain,,,,0,0,0,0,3,2,0,5
H Scott Conklin,,,,,0,0,0,1,2,0,5
Christina M Hartman,,,,,,0,0,1,1,0,5
Write-In,,,,,,,0,0,0,0,5
Nikil Saval,,,,,,,,4,0,0,5
Larry Farnese,,,,,,,,,2,0,5
Write-In,,,,,,,,,,0,5
Total,87,11,6,5,3,2,0,68,39,0,5
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,6
,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Christina M Hartman,H Scott Conklin,Tracie Fountain,Write-In,Nikil Saval,Larry Farnese,Write-In,6
Nina Ahmad,12,0,0,0,0,0,0,62,20,0,6
Rose Rosie Marie Davis,,0,0,0,0,0,0,4,3,0,6
Michael Lamb,,,1,0,0,0,0,4,0,0,6
Christina M Hartman,,,,0,0,0,0,1,3,0,6
H Scott Conklin,,,,,0,0,0,4,0,0,6
Tracie Fountain,,,,,,0,0,3,1,0,6
Write-In,,,,,,,0,0,0,0,6
Nikil Saval,,,,,,,,2,0,0,6
Larry Farnese,,,,,,,,,0,0,6
Write-In,,,,,,,,,,0,6
Total,94,7,5,4,4,4,0,80,27,0,6
,Senator In The General Assembly 1st District - Democrat,,,Auditor General - Democrat,,,,,,,7
,Nikil Saval,Larry Farnese,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,7
Nikil Saval,7,0,0,75,8,7,5,5,1,0,7
Larry Farnese,,1,0,21,4,5,2,0,2,0,7
Write-In,,,0,0,0,0,0,0,0,0,7
Nina Ahmad,,,,7,0,0,0,0,0,0,7
Michael Lamb,,,,,1,0,0,0,0,0,7
Rose Rosie Marie Davis,,,,,,0,0,0,0,0,7
Tracie Fountain,,,,,,,1,0,0,0,7
Christina M Hartman,,,,,,,,0,0,0,7
H Scott Conklin,,,,,,,,,1,0,7
Write-In,,,,,,,,,,0,7
Total,108,35,0,103,13,12,8,5,4,0,7
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,8
,Nina Ahmad,Rose Rosie Marie Davis,Christina M Hartman,Tracie Fountain,Michael Lamb,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,8
Nina Ahmad,5,0,0,0,0,0,0,29,13,0,8
Rose Rosie Marie Davis,,0,0,0,0,0,0,2,2,0,8
Christina M Hartman,,,0,0,0,0,0,1,1,0,8
Tracie Fountain,,,,0,0,0,0,1,1,0,8
Michael Lamb,,,,,0,0,0,1,0,0,8
H Scott Conklin,,,,,,0,0,0,0,0,8
Write-In,,,,,,,0,0,0,0,8
Nikil Saval,,,,,,,,1,0,0,8
Larry Farnese,,,,,,,,,1,0,8
Write-In,,,,,,,,,,0,8
Total,47,4,2,2,1,0,0,35,18,0,8
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,9
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,9
Nina Ahmad,14,0,0,0,0,0,0,52,35,0,9
Michael Lamb,,1,0,0,0,0,0,3,7,0,9
Rose Rosie Marie Davis,,,0,0,0,0,0,4,5,0,9
Tracie Fountain,,,,0,0,0,0,5,1,0,9
Christina M Hartman,,,,,0,0,0,3,2,0,9
H Scott Conklin,,,,,,0,0,1,1,0,9
Write-In,,,,,,,0,0,0,0,9
Nikil Saval,,,,,,,,2,0,0,9
Larry Farnese,,,,,,,,,5,0,9
Write-In,,,,,,,,,,0,9
Total,101,11,9,6,5,2,0,70,56,0,9
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,10
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,10
Nina Ahmad,11,0,0,0,0,0,0,89,60,0,10
Michael Lamb,,1,0,0,0,0,0,10,3,0,10
Rose Rosie Marie Davis,,,2,0,0,0,0,8,4,0,10
Tracie Fountain,,,,0,0,0,0,6,7,0,10
Christina M Hartman,,,,,1,0,0,5,2,0,10
H Scott Conklin,,,,,,0,0,4,1,0,10
Write-In,,,,,,,0,0,1,0,10
Nikil Saval,,,,,,,,3,0,0,10
Larry Farnese,,,,,,,,,4,0,10
Write-In,,,,,,,,,,0,10
Total,160,14,14,13,8,5,1,125,82,0,10
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,11
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,Nikil Saval,Larry Farnese,Write-In,11
Nina Ahmad,15,0,0,0,0,0,0,65,41,1,11
Michael Lamb,,2,0,0,0,0,0,5,7,0,11
Rose Rosie Marie Davis,,,0,0,0,0,0,5,8,0,11
Tracie Fountain,,,,1,0,0,0,4,4,0,11
H Scott Conklin,,,,,0,0,0,4,0,0,11
Christina M Hartman,,,,,,0,0,2,0,0,11
Write-In,,,,,,,0,0,0,0,11
Nikil Saval,,,,,,,,2,0,0,11
Larry Farnese,,,,,,,,,5,0,11
Write-In,,,,,,,,,,1,11
Total,122,14,13,9,4,2,0,87,65,2,11
