col_1,col_2,col_3,col_4,col_5,division
,Attorney General - Democrat,,Representative In Congress 5th District - Democrat,,All
,Josh Shapiro,Write-In,Mary Gay Scanlon,Write-In,All
Josh Shapiro,31,0,162,0,All
Write-In,,0,0,0,All
Mary Gay Scanlon,,,24,0,All
Write-In,,,,0,All
Total,193,0,186,0,All
,Attorney General - Democrat,,Representative In Congress 5th District - Democrat,,21
,Josh Shapiro,Write-In,Mary Gay Scanlon,Write-In,21
Josh Shapiro,15,0,76,0,21
Write-In,,0,0,0,21
Mary Gay Scanlon,,,14,0,21
Write-In,,,,0,21
Total,91,0,90,0,21
,Attorney General - Democrat,,Representative In Congress 5th District - Democrat,,22
,Josh Shapiro,Write-In,Mary Gay Scanlon,Write-In,22
Josh Shapiro,16,0,86,0,22
Write-In,,0,0,0,22
Mary Gay Scanlon,,,10,0,22
Write-In,,,,0,22
Total,102,0,96,0,22
