col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Jared Solomon,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Vayda Good,Adam Tennant,Lorraine Haw,Ronald Raju Joseph,Kempis Ghani Songster,Write-In,All
Jared Solomon,11,0,87,83,78,77,76,74,48,46,44,37,31,31,29,25,2,All
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Pamela Robinson,,,0,83,85,81,81,71,27,28,19,15,7,12,5,7,2,All
Michele Lockman,,,,0,79,81,81,66,25,29,18,13,9,9,8,7,2,All
Anthony Bellmon,,,,,0,80,81,67,23,23,14,10,3,8,3,4,2,All
Patrick Parkinson,,,,,,2,82,65,23,23,10,7,5,6,3,4,2,All
Theodore Kirsch,,,,,,,0,69,24,23,10,8,3,9,3,4,2,All
Mona Getzes Cohen,,,,,,,,0,20,17,22,20,10,14,10,9,2,All
Amy Roat,,,,,,,,,0,37,31,29,27,25,26,19,0,All
Lisa Powley,,,,,,,,,,0,27,22,23,20,21,15,0,All
Alvaro Quinones,,,,,,,,,,,1,36,29,28,29,25,0,All
Vayda Good,,,,,,,,,,,,0,26,25,25,23,0,All
Adam Tennant,,,,,,,,,,,,,1,24,26,22,0,All
Lorraine Haw,,,,,,,,,,,,,,0,22,22,0,All
Ronald Raju Joseph,,,,,,,,,,,,,,,0,22,0,All
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,136,0,99,94,90,90,88,85,55,50,48,40,36,34,32,28,2,All
,Representative In The General Assembly 202nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,7
,Jared Solomon,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Vayda Good,Adam Tennant,Lorraine Haw,Ronald Raju Joseph,Kempis Ghani Songster,Write-In,7
Jared Solomon,11,0,87,83,78,77,76,74,48,46,44,37,31,31,29,25,2,7
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Pamela Robinson,,,0,83,85,81,81,71,27,28,19,15,7,12,5,7,2,7
Michele Lockman,,,,0,79,81,81,66,25,29,18,13,9,9,8,7,2,7
Anthony Bellmon,,,,,0,80,81,67,23,23,14,10,3,8,3,4,2,7
Patrick Parkinson,,,,,,2,82,65,23,23,10,7,5,6,3,4,2,7
Theodore Kirsch,,,,,,,0,69,24,23,10,8,3,9,3,4,2,7
Mona Getzes Cohen,,,,,,,,0,20,17,22,20,10,14,10,9,2,7
Amy Roat,,,,,,,,,0,37,31,29,27,25,26,19,0,7
Lisa Powley,,,,,,,,,,0,27,22,23,20,21,15,0,7
Alvaro Quinones,,,,,,,,,,,1,36,29,28,29,25,0,7
Vayda Good,,,,,,,,,,,,0,26,25,25,23,0,7
Adam Tennant,,,,,,,,,,,,,1,24,26,22,0,7
Lorraine Haw,,,,,,,,,,,,,,0,22,22,0,7
Ronald Raju Joseph,,,,,,,,,,,,,,,0,22,0,7
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,0,7
Total,136,0,99,94,90,90,88,85,55,50,48,40,36,34,32,28,2,7
