col_1,col_2,col_3,col_4,division
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,All
,Heather Heidelbaugh,Write-In,Write-In,All
Heather Heidelbaugh,701,0,16,All
Write-In,,6,3,All
Write-In,,,0,All
Total,717,9,19,All
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,1
,Heather Heidelbaugh,Write-In,Write-In,1
Heather Heidelbaugh,22,0,0,1
Write-In,,0,0,1
Write-In,,,0,1
Total,22,0,0,1
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,2
,Heather Heidelbaugh,Write-In,Write-In,2
Heather Heidelbaugh,33,0,1,2
Write-In,,0,0,2
Write-In,,,0,2
Total,34,0,1,2
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,4
,Heather Heidelbaugh,Write-In,Write-In,4
Heather Heidelbaugh,16,0,1,4
Write-In,,0,0,4
Write-In,,,0,4
Total,17,0,1,4
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,5
,Heather Heidelbaugh,Write-In,Write-In,5
Heather Heidelbaugh,38,0,1,5
Write-In,,0,0,5
Write-In,,,0,5
Total,39,0,1,5
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,6
,Heather Heidelbaugh,Write-In,Write-In,6
Heather Heidelbaugh,12,0,2,6
Write-In,,0,0,6
Write-In,,,0,6
Total,14,0,2,6
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,7
,Heather Heidelbaugh,Write-In,Write-In,7
Heather Heidelbaugh,26,0,0,7
Write-In,,0,0,7
Write-In,,,0,7
Total,26,0,0,7
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,8
,Heather Heidelbaugh,Write-In,Write-In,8
Heather Heidelbaugh,16,0,0,8
Write-In,,0,0,8
Write-In,,,0,8
Total,16,0,0,8
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,9
,Heather Heidelbaugh,Write-In,Write-In,9
Heather Heidelbaugh,31,0,0,9
Write-In,,1,0,9
Write-In,,,0,9
Total,31,1,0,9
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,10
,Heather Heidelbaugh,Write-In,Write-In,10
Heather Heidelbaugh,16,0,0,10
Write-In,,0,0,10
Write-In,,,0,10
Total,16,0,0,10
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,11
,Heather Heidelbaugh,Write-In,Write-In,11
Heather Heidelbaugh,15,0,1,11
Write-In,,0,0,11
Write-In,,,0,11
Total,16,0,1,11
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,12
,Heather Heidelbaugh,Write-In,Write-In,12
Heather Heidelbaugh,16,0,0,12
Write-In,,0,0,12
Write-In,,,0,12
Total,16,0,0,12
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,13
,Heather Heidelbaugh,Write-In,Write-In,13
Heather Heidelbaugh,20,0,0,13
Write-In,,1,1,13
Write-In,,,0,13
Total,20,2,1,13
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,14
,Heather Heidelbaugh,Write-In,Write-In,14
Heather Heidelbaugh,17,0,0,14
Write-In,,0,0,14
Write-In,,,0,14
Total,17,0,0,14
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,15
,Heather Heidelbaugh,Write-In,Write-In,15
Heather Heidelbaugh,30,0,1,15
Write-In,,1,1,15
Write-In,,,0,15
Total,31,2,2,15
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,16
,Heather Heidelbaugh,Write-In,Write-In,16
Heather Heidelbaugh,31,0,1,16
Write-In,,0,0,16
Write-In,,,0,16
Total,32,0,1,16
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,17
,Heather Heidelbaugh,Write-In,Write-In,17
Heather Heidelbaugh,23,0,0,17
Write-In,,1,0,17
Write-In,,,0,17
Total,23,1,0,17
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,18
,Heather Heidelbaugh,Write-In,Write-In,18
Heather Heidelbaugh,9,0,0,18
Write-In,,0,0,18
Write-In,,,0,18
Total,9,0,0,18
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,19
,Heather Heidelbaugh,Write-In,Write-In,19
Heather Heidelbaugh,21,0,0,19
Write-In,,1,0,19
Write-In,,,0,19
Total,21,1,0,19
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,20
,Heather Heidelbaugh,Write-In,Write-In,20
Heather Heidelbaugh,15,0,1,20
Write-In,,0,0,20
Write-In,,,0,20
Total,16,0,1,20
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,21
,Heather Heidelbaugh,Write-In,Write-In,21
Heather Heidelbaugh,31,0,1,21
Write-In,,0,0,21
Write-In,,,0,21
Total,32,0,1,21
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,22
,Heather Heidelbaugh,Write-In,Write-In,22
Heather Heidelbaugh,44,0,2,22
Write-In,,1,0,22
Write-In,,,0,22
Total,46,1,2,22
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,29
,Heather Heidelbaugh,Write-In,Write-In,29
Heather Heidelbaugh,35,0,0,29
Write-In,,0,0,29
Write-In,,,0,29
Total,35,0,0,29
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,33
,Heather Heidelbaugh,Write-In,Write-In,33
Heather Heidelbaugh,51,0,2,33
Write-In,,0,1,33
Write-In,,,0,33
Total,53,1,3,33
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,34
,Heather Heidelbaugh,Write-In,Write-In,34
Heather Heidelbaugh,66,0,1,34
Write-In,,0,0,34
Write-In,,,0,34
Total,67,0,1,34
,Attorney General - Republican,,Senator In The General Assembly 7th District - Republican,35
