col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Kevin J Boyle,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Lorraine Haw,Adam Tennant,Kempis Ghani Songster,Ronald Raju Joseph,Vayda Good,Write-In,All
Kevin J Boyle,28,0,319,308,290,285,274,264,155,150,127,128,121,108,108,103,4,All
Write-In,,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,6,All
Pamela Robinson,,,8,310,297,290,277,255,84,92,54,52,42,41,29,28,7,All
Michele Lockman,,,,3,290,300,286,252,77,86,50,46,37,32,29,22,5,All
Anthony Bellmon,,,,,0,284,284,243,73,77,42,40,36,35,30,21,2,All
Patrick Parkinson,,,,,,0,284,239,68,80,43,36,37,27,25,17,2,All
Theodore Kirsch,,,,,,,0,232,70,67,31,35,28,26,23,19,2,All
Mona Getzes Cohen,,,,,,,,3,46,47,48,41,34,24,27,31,5,All
Amy Roat,,,,,,,,,1,126,86,97,90,90,88,78,0,All
Lisa Powley,,,,,,,,,,0,88,84,89,88,84,79,0,All
Alvaro Quinones,,,,,,,,,,,1,91,95,89,86,93,0,All
Lorraine Haw,,,,,,,,,,,,0,92,94,86,93,1,All
Adam Tennant,,,,,,,,,,,,,0,85,92,89,1,All
Kempis Ghani Songster,,,,,,,,,,,,,,1,88,83,1,All
Ronald Raju Joseph,,,,,,,,,,,,,,,1,83,1,All
Vayda Good,,,,,,,,,,,,,,,,0,2,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,484,3,364,344,323,318,304,296,174,174,145,140,136,131,125,116,15,All
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,9
,Kevin J Boyle,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Amy Roat,Alvaro Quinones,Kempis Ghani Songster,Lisa Powley,Lorraine Haw,Ronald Raju Joseph,Adam Tennant,Vayda Good,Write-In,9
Kevin J Boyle,5,0,42,38,35,36,34,32,22,20,16,17,18,17,15,16,0,9
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
Pamela Robinson,,,1,38,34,37,35,30,12,7,6,9,8,5,3,3,0,9
Michele Lockman,,,,2,33,35,34,29,7,5,3,7,4,3,1,0,0,9
Anthony Bellmon,,,,,0,32,33,26,7,4,2,6,3,2,2,0,0,9
Theodore Kirsch,,,,,,0,33,29,8,4,3,5,5,2,1,1,0,9
Patrick Parkinson,,,,,,,0,26,6,5,1,7,4,2,2,0,0,9
Mona Getzes Cohen,,,,,,,,1,3,4,3,1,3,2,1,2,0,9
Amy Roat,,,,,,,,,0,14,14,16,15,13,12,13,0,9
Alvaro Quinones,,,,,,,,,,0,13,12,13,15,14,14,0,9
Kempis Ghani Songster,,,,,,,,,,,1,10,13,13,11,13,0,9
Lisa Powley,,,,,,,,,,,,0,12,11,11,11,0,9
Lorraine Haw,,,,,,,,,,,,,0,12,13,13,0,9
Ronald Raju Joseph,,,,,,,,,,,,,,1,13,13,0,9
Adam Tennant,,,,,,,,,,,,,,,0,13,0,9
Vayda Good,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,0,9
Total,64,1,44,41,38,37,35,34,23,20,18,18,18,18,16,16,6,9
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,10
,Kevin J Boyle,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Lisa Powley,Amy Roat,Adam Tennant,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Alvaro Quinones,Vayda Good,Write-In,10
Kevin J Boyle,0,0,52,51,51,48,47,41,25,25,22,22,21,21,20,18,3,10
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Pamela Robinson,,,1,48,47,44,44,35,18,7,7,6,5,4,9,5,3,10
Michele Lockman,,,,0,46,47,51,34,17,10,7,4,3,6,8,3,0,10
Anthony Bellmon,,,,,0,50,45,37,14,11,5,8,6,8,7,5,0,10
Theodore Kirsch,,,,,,0,47,34,13,12,4,5,4,6,3,3,0,10
Patrick Parkinson,,,,,,,0,33,15,10,6,4,2,6,6,2,0,10
Mona Getzes Cohen,,,,,,,,1,7,5,4,6,4,5,7,4,0,10
Lisa Powley,,,,,,,,,0,20,15,14,13,12,13,12,0,10
Amy Roat,,,,,,,,,,0,16,17,16,17,11,13,0,10
Adam Tennant,,,,,,,,,,,0,18,18,16,14,14,1,10
Lorraine Haw,,,,,,,,,,,,0,20,17,13,17,1,10
Kempis Ghani Songster,,,,,,,,,,,,,0,15,13,16,1,10
Ronald Raju Joseph,,,,,,,,,,,,,,0,13,14,1,10
Alvaro Quinones,,,,,,,,,,,,,,,0,14,0,10
Vayda Good,,,,,,,,,,,,,,,,0,1,10
Write-In,,,,,,,,,,,,,,,,,0,10
Total,80,0,60,57,56,53,52,43,32,28,24,24,23,23,22,20,4,10
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,13
,Kevin J Boyle,Write-In,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Michele Lockman,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Lorraine Haw,Alvaro Quinones,Adam Tennant,Kempis Ghani Songster,Ronald Raju Joseph,Vayda Good,Write-In,13
Kevin J Boyle,2,0,47,44,44,43,42,30,20,21,20,16,15,15,13,11,0,13
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Pamela Robinson,,,0,45,46,45,43,33,15,15,13,12,8,8,7,6,0,13
Patrick Parkinson,,,,0,44,43,44,32,13,11,12,12,8,9,5,6,1,13
Anthony Bellmon,,,,,0,43,44,32,12,13,11,9,6,8,7,4,1,13
Michele Lockman,,,,,,0,43,32,12,13,13,9,6,8,8,5,1,13
Theodore Kirsch,,,,,,,0,30,12,12,11,9,6,8,7,5,1,13
Mona Getzes Cohen,,,,,,,,0,5,5,7,6,1,2,3,5,1,13
Lisa Powley,,,,,,,,,0,15,8,10,12,11,11,9,0,13
Amy Roat,,,,,,,,,,0,10,8,11,8,9,6,0,13
Lorraine Haw,,,,,,,,,,,0,11,10,11,8,11,0,13
Alvaro Quinones,,,,,,,,,,,,0,11,10,9,8,0,13
Adam Tennant,,,,,,,,,,,,,0,9,10,7,0,13
Kempis Ghani Songster,,,,,,,,,,,,,,0,10,8,0,13
Ronald Raju Joseph,,,,,,,,,,,,,,,0,6,0,13
Vayda Good,,,,,,,,,,,,,,,,0,0,13
Write-In,,,,,,,,,,,,,,,,,0,13
Total,59,0,52,50,48,48,47,36,23,22,21,18,17,17,15,13,1,13
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,14
,Kevin J Boyle,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Mona Getzes Cohen,Theodore Kirsch,Lisa Powley,Adam Tennant,Alvaro Quinones,Amy Roat,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Vayda Good,Write-In,14
Kevin J Boyle,3,0,44,42,41,39,37,36,26,21,19,20,19,15,17,17,0,14
Write-In,,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,14
Michele Lockman,,,1,41,43,38,35,37,11,6,5,5,5,2,2,2,3,14
Pamela Robinson,,,,1,39,37,33,33,8,3,5,5,4,4,2,1,3,14
Patrick Parkinson,,,,,0,37,33,37,12,4,5,4,4,3,2,2,0,14
Anthony Bellmon,,,,,,0,33,37,10,4,3,3,1,2,2,1,0,14
Mona Getzes Cohen,,,,,,,0,31,8,6,6,3,5,1,2,4,3,14
Theodore Kirsch,,,,,,,,0,9,3,2,3,2,1,2,2,0,14
Lisa Powley,,,,,,,,,0,17,18,19,17,16,16,16,0,14
Adam Tennant,,,,,,,,,,0,20,16,17,15,16,19,0,14
Alvaro Quinones,,,,,,,,,,,1,17,18,17,16,19,0,14
Amy Roat,,,,,,,,,,,,0,18,17,18,17,0,14
Lorraine Haw,,,,,,,,,,,,,0,16,16,17,0,14
Kempis Ghani Songster,,,,,,,,,,,,,,0,16,15,0,14
Ronald Raju Joseph,,,,,,,,,,,,,,,0,17,0,14
Vayda Good,,,,,,,,,,,,,,,,0,0,14
Write-In,,,,,,,,,,,,,,,,,0,14
Total,73,1,49,48,45,42,41,39,28,24,24,23,22,20,20,20,3,14
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,15
,Kevin J Boyle,Write-In,Pamela Robinson,Michele Lockman,Mona Getzes Cohen,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Amy Roat,Lisa Powley,Alvaro Quinones,Kempis Ghani Songster,Adam Tennant,Lorraine Haw,Vayda Good,Ronald Raju Joseph,Write-In,15
Kevin J Boyle,5,0,42,43,36,37,36,36,24,23,21,19,19,19,19,16,0,15
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Pamela Robinson,,,1,40,36,37,38,37,12,13,6,5,6,3,5,3,0,15
Michele Lockman,,,,0,34,37,37,37,11,12,7,6,5,4,5,2,0,15
Mona Getzes Cohen,,,,,1,32,33,32,7,8,6,3,6,3,5,3,0,15
Anthony Bellmon,,,,,,0,36,36,11,10,5,5,6,3,4,3,0,15
Patrick Parkinson,,,,,,,0,37,10,11,4,5,5,2,3,3,0,15
Theodore Kirsch,,,,,,,,0,10,10,4,4,5,2,3,2,0,15
Amy Roat,,,,,,,,,0,20,14,14,14,14,14,12,0,15
Lisa Powley,,,,,,,,,,0,14,15,12,14,14,12,0,15
Alvaro Quinones,,,,,,,,,,,0,15,15,15,17,13,0,15
Kempis Ghani Songster,,,,,,,,,,,,0,14,15,14,16,0,15
Adam Tennant,,,,,,,,,,,,,0,14,16,15,0,15
Lorraine Haw,,,,,,,,,,,,,,0,16,15,0,15
Vayda Good,,,,,,,,,,,,,,,0,15,0,15
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,15
Write-In,,,,,,,,,,,,,,,,,0,15
Total,68,0,45,44,39,38,38,37,25,25,22,21,20,20,20,18,0,15
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,16
,Kevin J Boyle,Write-In,Mona Getzes Cohen,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Amy Roat,Lisa Powley,Alvaro Quinones,Adam Tennant,Lorraine Haw,Ronald Raju Joseph,Kempis Ghani Songster,Vayda Good,Write-In,16
Kevin J Boyle,7,0,54,52,52,48,50,46,23,21,15,15,16,15,9,11,0,16
Write-In,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
