col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In Congress 5th District - Democrat,,Auditor General - Democrat,,,,,,,All
,Mary Gay Scanlon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,All
Mary Gay Scanlon,510,0,"9,448","1,320",626,751,604,492,5,All
Write-In,,5,23,10,4,0,3,4,6,All
Nina Ahmad,,,"2,706",0,0,0,0,0,0,All
Michael Lamb,,,,262,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,,673,0,0,0,0,All
Tracie Fountain,,,,,,368,0,0,0,All
Christina M Hartman,,,,,,,163,0,0,All
H Scott Conklin,,,,,,,,104,0,All
Write-In,,,,,,,,,2,All
Total,"13,756",55,"12,177","1,592","1,303","1,119",770,600,13,All
