col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Representative In The General Assembly 181st District - Republican,All
,Denise Furey,Calvin Tucker,John Paul Sutton,Erin Elmore,Paul Panepinto,Write-In,Write-In,All
Denise Furey,3,15,8,8,9,0,2,All
Calvin Tucker,,3,5,6,5,0,2,All
John Paul Sutton,,,1,6,3,0,0,All
Erin Elmore,,,,0,3,0,2,All
Paul Panepinto,,,,,2,0,1,All
Write-In,,,,,,0,0,All
Write-In,,,,,,,0,All
Total,25,21,14,13,13,3,4,All
