col_1,col_2,col_3,col_4,col_5,col_6,division
,State Treasurer - Democrat,,Representative In The General Assembly 185th District - Democrat,,,All
,Joe Torsella,Write-In,Maria P Donatucci,Regina Young,Write-In,All
Joe Torsella,38,0,"1,645",574,3,All
Write-In,,0,2,3,1,All
Maria P Donatucci,,,566,0,0,All
Regina Young,,,,138,0,All
Write-In,,,,,0,All
Total,"2,260",6,"2,213",715,4,All
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,1
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,1
Maria P Donatucci,25,0,0,67,0,1
Regina Young,,3,0,8,0,1
Write-In,,,0,0,0,1
Joe Torsella,,,,1,0,1
Write-In,,,,,0,1
Total,92,11,0,76,0,1
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,2
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,2
Maria P Donatucci,34,0,0,73,0,2
Regina Young,,4,0,10,0,2
Write-In,,,0,0,0,2
Joe Torsella,,,,1,0,2
Write-In,,,,,0,2
Total,107,14,0,84,0,2
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,3
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,3
Maria P Donatucci,25,0,0,76,0,3
Regina Young,,3,0,6,0,3
Write-In,,,0,0,0,3
Joe Torsella,,,,0,0,3
Write-In,,,,,0,3
Total,101,9,0,82,0,3
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,4
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,4
Maria P Donatucci,27,0,0,43,0,4
Regina Young,,2,0,10,0,4
Write-In,,,0,0,0,4
Joe Torsella,,,,4,0,4
Write-In,,,,,0,4
Total,70,12,0,57,0,4
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,5
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,5
Maria P Donatucci,33,0,0,68,0,5
Regina Young,,1,0,10,0,5
Write-In,,,0,0,0,5
Joe Torsella,,,,2,0,5
Write-In,,,,,0,5
Total,101,11,0,80,0,5
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,6
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,6
Maria P Donatucci,34,0,0,91,0,6
Regina Young,,3,0,9,0,6
Write-In,,,0,1,0,6
Joe Torsella,,,,0,0,6
Write-In,,,,,0,6
Total,125,12,1,101,0,6
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,7
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,7
Maria P Donatucci,25,0,0,64,0,7
Regina Young,,2,0,15,0,7
Write-In,,,0,0,0,7
Joe Torsella,,,,1,0,7
Write-In,,,,,0,7
Total,89,17,0,80,0,7
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,8
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,8
Maria P Donatucci,28,0,0,70,1,8
Regina Young,,3,0,24,1,8
Write-In,,,0,0,0,8
Joe Torsella,,,,0,0,8
Write-In,,,,,0,8
Total,99,28,0,94,2,8
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,9
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,9
Maria P Donatucci,29,0,0,85,0,9
Regina Young,,3,0,8,0,9
Write-In,,,0,0,0,9
Joe Torsella,,,,1,0,9
Write-In,,,,,0,9
Total,114,11,0,94,0,9
,State Treasurer - Democrat,,Representative In The General Assembly 185th District - Democrat,,,10
,Joe Torsella,Write-In,Maria P Donatucci,Regina Young,Write-In,10
Joe Torsella,1,0,60,24,0,10
Write-In,,0,0,0,0,10
Maria P Donatucci,,,17,0,0,10
Regina Young,,,,5,0,10
Write-In,,,,,0,10
Total,85,0,77,29,0,10
,State Treasurer - Democrat,,Representative In The General Assembly 185th District - Democrat,,,11
,Joe Torsella,Write-In,Maria P Donatucci,Regina Young,Write-In,11
Joe Torsella,2,0,58,39,0,11
Write-In,,0,0,0,0,11
Maria P Donatucci,,,32,0,0,11
Regina Young,,,,9,0,11
Write-In,,,,,0,11
Total,99,0,90,48,0,11
,State Treasurer - Democrat,,Representative In The General Assembly 185th District - Democrat,,,12
,Joe Torsella,Write-In,Maria P Donatucci,Regina Young,Write-In,12
Joe Torsella,4,0,81,31,0,12
Write-In,,0,1,0,0,12
Maria P Donatucci,,,22,0,0,12
Regina Young,,,,9,0,12
Write-In,,,,,0,12
Total,116,1,104,40,0,12
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,13
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,13
Maria P Donatucci,30,0,0,80,0,13
Regina Young,,3,0,17,0,13
Write-In,,,0,0,0,13
Joe Torsella,,,,1,0,13
Write-In,,,,,0,13
Total,110,20,0,98,0,13
,State Treasurer - Democrat,,Representative In The General Assembly 185th District - Democrat,,,14
,Joe Torsella,Write-In,Maria P Donatucci,Regina Young,Write-In,14
Joe Torsella,2,0,76,30,0,14
Write-In,,0,0,0,0,14
Maria P Donatucci,,,26,0,0,14
Regina Young,,,,6,0,14
Write-In,,,,,0,14
Total,108,0,102,36,0,14
,State Treasurer - Democrat,,Representative In The General Assembly 185th District - Democrat,,,15
,Joe Torsella,Write-In,Maria P Donatucci,Regina Young,Write-In,15
Joe Torsella,2,0,79,19,1,15
Write-In,,0,0,1,0,15
Maria P Donatucci,,,21,0,0,15
Regina Young,,,,2,0,15
Write-In,,,,,0,15
Total,101,1,100,22,1,15
,State Treasurer - Democrat,,Representative In The General Assembly 185th District - Democrat,,,16
,Joe Torsella,Write-In,Maria P Donatucci,Regina Young,Write-In,16
Joe Torsella,0,0,74,75,0,16
Write-In,,0,0,0,0,16
Maria P Donatucci,,,16,0,0,16
Regina Young,,,,12,0,16
Write-In,,,,,0,16
Total,149,0,90,87,0,16
,State Treasurer - Democrat,,Representative In The General Assembly 185th District - Democrat,,,17
,Joe Torsella,Write-In,Maria P Donatucci,Regina Young,Write-In,17
Joe Torsella,2,0,57,51,0,17
Write-In,,0,0,0,0,17
Maria P Donatucci,,,12,0,0,17
Regina Young,,,,15,0,17
Write-In,,,,,0,17
Total,110,0,69,66,0,17
,Representative In The General Assembly 185th District - Democrat,,,State Treasurer - Democrat,,18
,Maria P Donatucci,Regina Young,Write-In,Joe Torsella,Write-In,18
Maria P Donatucci,20,0,0,85,0,18
Regina Young,,9,0,19,1,18
Write-In,,,0,0,0,18
