col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,All
,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,All
Nina Ahmad,73,0,0,0,0,0,0,518,581,389,204,2,All
Michael Lamb,,8,0,0,0,0,0,102,46,48,21,1,All
Christina M Hartman,,,4,0,0,0,0,53,52,36,22,0,All
Tracie Fountain,,,,3,0,0,0,55,50,36,22,0,All
Rose Rosie Marie Davis,,,,,2,0,0,29,28,10,21,0,All
H Scott Conklin,,,,,,2,0,28,17,25,7,0,All
Write-In,,,,,,,0,1,0,1,0,1,All
Marylouise Isaacson,,,,,,,,47,0,0,0,0,All
Vanessa Mcgrath,,,,,,,,,31,0,0,0,All
Jeff Dempsey,,,,,,,,,,33,0,0,All
Andre Del Valle,,,,,,,,,,,21,0,All
Write-In,,,,,,,,,,,,0,All
Total,"1,767",226,167,166,90,79,3,833,805,578,318,4,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,2
,Nina Ahmad,Christina M Hartman,Michael Lamb,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Write-In,Vanessa Mcgrath,Marylouise Isaacson,Jeff Dempsey,Andre Del Valle,Write-In,2
Nina Ahmad,4,0,0,0,0,0,0,60,47,17,20,0,2
Christina M Hartman,,0,0,0,0,0,0,6,5,2,4,0,2
Michael Lamb,,,1,0,0,0,0,4,8,4,0,0,2
H Scott Conklin,,,,0,0,0,0,3,1,3,0,0,2
Tracie Fountain,,,,,0,0,0,2,1,2,2,0,2
Rose Rosie Marie Davis,,,,,,0,0,0,1,4,0,0,2
Write-In,,,,,,,0,0,1,0,0,0,2
Vanessa Mcgrath,,,,,,,,4,0,0,0,0,2
Marylouise Isaacson,,,,,,,,,3,0,0,0,2
Jeff Dempsey,,,,,,,,,,0,0,0,2
Andre Del Valle,,,,,,,,,,,1,0,2
Write-In,,,,,,,,,,,,0,2
Total,148,17,17,7,7,5,1,79,67,32,27,0,2
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,4
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,4
Nina Ahmad,9,0,0,0,0,0,0,51,48,44,15,0,4
Michael Lamb,,0,0,0,0,0,0,13,1,5,3,0,4
Tracie Fountain,,,0,0,0,0,0,4,4,3,2,0,4
Christina M Hartman,,,,0,0,0,0,3,5,1,2,0,4
H Scott Conklin,,,,,0,0,0,2,3,3,3,0,4
Rose Rosie Marie Davis,,,,,,0,0,1,3,1,2,0,4
Write-In,,,,,,,0,0,0,0,0,1,4
Marylouise Isaacson,,,,,,,,3,0,0,0,0,4
Vanessa Mcgrath,,,,,,,,,2,0,0,0,4
Jeff Dempsey,,,,,,,,,,6,0,0,4
Andre Del Valle,,,,,,,,,,,2,0,4
Write-In,,,,,,,,,,,,0,4
Total,167,22,13,11,11,7,1,77,66,63,29,1,4
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,5
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,5
Nina Ahmad,5,0,0,0,0,0,0,44,55,37,16,0,5
Michael Lamb,,1,0,0,0,0,0,8,5,0,3,1,5
Tracie Fountain,,,0,0,0,0,0,5,6,4,3,0,5
Christina M Hartman,,,,0,0,0,0,11,3,2,1,0,5
Rose Rosie Marie Davis,,,,,0,0,0,4,8,2,2,0,5
H Scott Conklin,,,,,,0,0,7,0,3,0,0,5
Write-In,,,,,,,0,0,0,0,0,0,5
Marylouise Isaacson,,,,,,,,6,0,0,0,0,5
Vanessa Mcgrath,,,,,,,,,5,0,0,0,5
Jeff Dempsey,,,,,,,,,,1,0,0,5
Andre Del Valle,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,0,5
Total,157,18,18,17,16,10,0,85,82,49,25,1,5
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,6
,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,6
Nina Ahmad,7,0,0,0,0,0,0,57,57,54,17,0,6
Michael Lamb,,0,0,0,0,0,0,12,7,10,2,0,6
Christina M Hartman,,,2,0,0,0,0,11,4,4,1,0,6
Tracie Fountain,,,,0,0,0,0,8,7,1,2,0,6
Rose Rosie Marie Davis,,,,,0,0,0,3,1,0,1,0,6
H Scott Conklin,,,,,,0,0,2,0,2,0,0,6
Write-In,,,,,,,0,0,0,0,0,0,6
Marylouise Isaacson,,,,,,,,1,0,0,0,0,6
Vanessa Mcgrath,,,,,,,,,6,0,0,0,6
Jeff Dempsey,,,,,,,,,,3,0,0,6
Andre Del Valle,,,,,,,,,,,2,0,6
Write-In,,,,,,,,,,,,0,6
Total,192,31,22,18,5,4,0,94,82,74,25,0,6
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,7
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Marylouise Isaacson,Jeff Dempsey,Vanessa Mcgrath,Andre Del Valle,Write-In,7
Nina Ahmad,6,0,0,0,0,0,0,61,49,43,23,1,7
Michael Lamb,,1,0,0,0,0,0,15,8,9,1,0,7
Tracie Fountain,,,1,0,0,0,0,9,4,8,2,0,7
Christina M Hartman,,,,1,0,0,0,5,3,7,2,0,7
Rose Rosie Marie Davis,,,,,0,0,0,5,2,3,0,0,7
H Scott Conklin,,,,,,1,0,2,5,0,0,0,7
Write-In,,,,,,,0,0,1,0,0,0,7
Marylouise Isaacson,,,,,,,,6,0,0,0,0,7
Jeff Dempsey,,,,,,,,,4,0,0,0,7
Vanessa Mcgrath,,,,,,,,,,0,0,0,7
Andre Del Valle,,,,,,,,,,,6,0,7
Write-In,,,,,,,,,,,,0,7
Total,183,34,24,18,10,8,1,103,76,70,34,1,7
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,10
,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,10
Nina Ahmad,12,0,0,0,0,0,0,55,60,43,20,0,10
Michael Lamb,,1,0,0,0,0,0,16,1,5,0,0,10
Christina M Hartman,,,0,0,0,0,0,5,8,4,2,0,10
Tracie Fountain,,,,0,0,0,0,7,3,4,3,0,10
H Scott Conklin,,,,,1,0,0,4,1,2,1,0,10
Rose Rosie Marie Davis,,,,,,1,0,4,2,0,0,0,10
Write-In,,,,,,,0,0,0,0,0,0,10
Marylouise Isaacson,,,,,,,,8,0,0,0,0,10
Vanessa Mcgrath,,,,,,,,,6,0,0,0,10
Jeff Dempsey,,,,,,,,,,4,0,0,10
Andre Del Valle,,,,,,,,,,,0,0,10
Write-In,,,,,,,,,,,,0,10
Total,190,23,19,17,9,7,0,99,81,62,26,0,10
