col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,All
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,All
Heather Heidelbaugh,23,0,539,234,2,All
Write-In,,1,0,0,1,All
Rob Jordan,,,94,0,0,All
Dasha Pruett,,,,9,0,All
Write-In,,,,,7,All
Total,798,2,633,243,10,All
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,1
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,1
Heather Heidelbaugh,2,0,21,14,0,1
Write-In,,0,0,0,0,1
Rob Jordan,,,4,0,0,1
Dasha Pruett,,,,1,0,1
Write-In,,,,,0,1
Total,37,0,25,15,0,1
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,2
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,2
Heather Heidelbaugh,0,0,43,22,1,2
Write-In,,0,0,0,0,2
Rob Jordan,,,1,0,0,2
Dasha Pruett,,,,0,0,2
Write-In,,,,,2,2
Total,66,0,44,22,3,2
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,3
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,3
Heather Heidelbaugh,1,0,30,10,0,3
Write-In,,0,0,0,0,3
Rob Jordan,,,5,0,0,3
Dasha Pruett,,,,1,0,3
Write-In,,,,,0,3
Total,41,0,35,11,0,3
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,4
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,4
Heather Heidelbaugh,3,0,29,19,0,4
Write-In,,0,0,0,0,4
Rob Jordan,,,2,0,0,4
Dasha Pruett,,,,1,0,4
Write-In,,,,,0,4
Total,51,0,31,20,0,4
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,5
,Heather Heidelbaugh,Write-In,Rob Jordan,Dasha Pruett,Write-In,5
Heather Heidelbaugh,1,0,42,4,0,5
Write-In,,0,0,0,0,5
Rob Jordan,,,5,0,0,5
Dasha Pruett,,,,0,0,5
Write-In,,,,,1,5
Total,47,0,47,4,1,5
,Attorney General - Republican,,Representative In Congress 5th District - Republican,,,6
