col_1,col_2,col_3,division
,Representative In The General Assembly 181st District - Democrat,,All
,Malcolm Kenyatta,Write-In,All
Malcolm Kenyatta,"1,261",0,All
Write-In,,8,All
Total,"1,261",8,All
,Representative In The General Assembly 181st District - Democrat,,6
,Malcolm Kenyatta,Write-In,6
Malcolm Kenyatta,65,0,6
Write-In,,2,6
Total,65,2,6
,Representative In The General Assembly 181st District - Democrat,,7
,Malcolm Kenyatta,Write-In,7
Malcolm Kenyatta,104,0,7
Write-In,,0,7
Total,104,0,7
,Representative In The General Assembly 181st District - Democrat,,8
,Malcolm Kenyatta,Write-In,8
Malcolm Kenyatta,77,0,8
Write-In,,0,8
Total,77,0,8
,Representative In The General Assembly 181st District - Democrat,,9
,Malcolm Kenyatta,Write-In,9
Malcolm Kenyatta,114,0,9
Write-In,,0,9
Total,114,0,9
,Representative In The General Assembly 181st District - Democrat,,10
,Malcolm Kenyatta,Write-In,10
Malcolm Kenyatta,74,0,10
Write-In,,0,10
Total,74,0,10
,Representative In The General Assembly 181st District - Democrat,,11
,Malcolm Kenyatta,Write-In,11
Malcolm Kenyatta,107,0,11
Write-In,,0,11
Total,107,0,11
,Representative In The General Assembly 181st District - Democrat,,12
,Malcolm Kenyatta,Write-In,12
Malcolm Kenyatta,83,0,12
Write-In,,0,12
Total,83,0,12
,Representative In The General Assembly 181st District - Democrat,,13
,Malcolm Kenyatta,Write-In,13
Malcolm Kenyatta,104,0,13
Write-In,,0,13
Total,104,0,13
,Representative In The General Assembly 181st District - Democrat,,14
,Malcolm Kenyatta,Write-In,14
Malcolm Kenyatta,60,0,14
Write-In,,0,14
Total,60,0,14
,Representative In The General Assembly 181st District - Democrat,,15
,Malcolm Kenyatta,Write-In,15
Malcolm Kenyatta,74,0,15
Write-In,,0,15
Total,74,0,15
,Representative In The General Assembly 181st District - Democrat,,16
,Malcolm Kenyatta,Write-In,16
Malcolm Kenyatta,59,0,16
Write-In,,0,16
Total,59,0,16
,Representative In The General Assembly 181st District - Democrat,,17
,Malcolm Kenyatta,Write-In,17
Malcolm Kenyatta,175,0,17
Write-In,,6,17
Total,175,6,17
,Representative In The General Assembly 181st District - Democrat,,18
,Malcolm Kenyatta,Write-In,18
Malcolm Kenyatta,165,0,18
Write-In,,0,18
Total,165,0,18
