col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,All
,David Torres,Write-In,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,All
David Torres,109,0,"1,391",997,940,917,2,All
Write-In,,2,3,4,3,2,2,All
Pete Digiannantonio,,,71,880,886,733,2,All
Christopher M Vogler,,,,33,778,481,3,All
William M Pirolli,,,,,11,398,0,All
Gary Grisafi,,,,,,27,4,All
Write-In,,,,,,,1,All
Total,"1,944",9,"1,746","1,302","1,212","1,035",10,All
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In Congress 2nd District - Republican,,1
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,David Torres,Write-In,1
Pete Digiannantonio,0,11,11,5,0,17,0,1
Christopher M Vogler,,1,9,3,0,9,0,1
William M Pirolli,,,0,2,0,8,0,1
Gary Grisafi,,,,1,1,6,0,1
Write-In,,,,,0,0,0,1
David Torres,,,,,,0,0,1
Write-In,,,,,,,0,1
Total,21,14,12,8,1,19,0,1
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In Congress 2nd District - Republican,,2
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,David Torres,Write-In,2
Pete Digiannantonio,0,6,4,5,0,8,0,2
Christopher M Vogler,,0,4,3,0,5,0,2
Gary Grisafi,,,0,1,0,5,0,2
William M Pirolli,,,,0,0,3,0,2
Write-In,,,,,0,0,0,2
David Torres,,,,,,0,0,2
Write-In,,,,,,,0,2
Total,10,7,6,6,0,9,0,2
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,3
,David Torres,Write-In,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,3
David Torres,6,0,36,24,24,20,0,3
Write-In,,0,0,0,0,0,0,3
Pete Digiannantonio,,,3,22,21,19,0,3
Christopher M Vogler,,,,0,11,18,0,3
Gary Grisafi,,,,,2,6,0,3
William M Pirolli,,,,,,0,0,3
Write-In,,,,,,,0,3
Total,51,0,44,32,28,27,0,3
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,4
,David Torres,Write-In,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,4
David Torres,9,0,85,64,53,51,0,4
Write-In,,0,0,0,0,0,0,4
Pete Digiannantonio,,,3,51,47,36,0,4
Christopher M Vogler,,,,3,46,31,0,4
William M Pirolli,,,,,1,18,0,4
Gary Grisafi,,,,,,1,0,4
Write-In,,,,,,,0,4
Total,122,0,100,78,66,56,0,4
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In Congress 2nd District - Republican,,5
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,David Torres,Write-In,5
Pete Digiannantonio,3,27,28,15,0,38,0,5
Christopher M Vogler,,1,25,9,0,28,0,5
William M Pirolli,,,0,6,0,27,0,5
Gary Grisafi,,,,0,0,15,0,5
Write-In,,,,,0,0,0,5
David Torres,,,,,,4,0,5
Write-In,,,,,,,0,5
Total,51,37,35,19,0,50,0,5
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In Congress 2nd District - Republican,,6
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,David Torres,Write-In,6
Pete Digiannantonio,2,19,21,13,0,26,0,6
Christopher M Vogler,,0,16,6,0,19,0,6
William M Pirolli,,,1,10,0,16,0,6
Gary Grisafi,,,,5,0,12,2,6
Write-In,,,,,0,0,0,6
David Torres,,,,,,3,0,6
Write-In,,,,,,,0,6
Total,36,26,26,24,0,34,2,6
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,7
,David Torres,Write-In,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,7
David Torres,4,0,24,16,15,19,0,7
Write-In,,0,0,0,0,0,0,7
Pete Digiannantonio,,,0,15,17,17,0,7
Christopher M Vogler,,,,1,12,13,0,7
William M Pirolli,,,,,1,9,0,7
Gary Grisafi,,,,,,0,0,7
Write-In,,,,,,,0,7
Total,34,0,33,24,24,22,0,7
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In Congress 2nd District - Republican,,8
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,David Torres,Write-In,8
Pete Digiannantonio,2,26,20,22,0,28,0,8
William M Pirolli,,1,16,12,0,16,0,8
Christopher M Vogler,,,2,6,0,12,0,8
Gary Grisafi,,,,1,0,22,0,8
Write-In,,,,,0,0,0,8
David Torres,,,,,,5,0,8
Write-In,,,,,,,0,8
Total,44,29,25,25,0,36,0,8
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,9
,David Torres,Write-In,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,9
David Torres,3,0,52,35,30,32,0,9
Write-In,,0,0,0,0,0,0,9
Pete Digiannantonio,,,4,35,28,28,0,9
William M Pirolli,,,,0,24,13,0,9
Christopher M Vogler,,,,,1,12,0,9
Gary Grisafi,,,,,,0,0,9
Write-In,,,,,,,0,9
Total,66,0,63,42,39,34,0,9
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In Congress 2nd District - Republican,,10
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,David Torres,Write-In,10
Pete Digiannantonio,2,22,22,18,0,29,0,10
William M Pirolli,,0,23,7,0,20,0,10
Christopher M Vogler,,,0,8,0,17,0,10
Gary Grisafi,,,,0,0,19,0,10
Write-In,,,,,0,0,0,10
David Torres,,,,,,0,0,10
Write-In,,,,,,,0,10
Total,42,31,30,21,0,37,0,10
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,11
,David Torres,Write-In,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,11
David Torres,3,0,32,24,20,14,0,11
Write-In,,0,0,0,0,0,0,11
Pete Digiannantonio,,,0,20,21,12,0,11
Christopher M Vogler,,,,0,19,8,0,11
William M Pirolli,,,,,0,5,0,11
Gary Grisafi,,,,,,1,0,11
Write-In,,,,,,,0,11
Total,44,0,38,27,26,17,0,11
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,12
,David Torres,Write-In,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,12
David Torres,1,0,31,22,23,15,2,12
Write-In,,0,0,0,0,0,0,12
Pete Digiannantonio,,,0,20,20,16,0,12
Christopher M Vogler,,,,0,13,11,2,12
Gary Grisafi,,,,,0,6,2,12
William M Pirolli,,,,,,0,0,12
Write-In,,,,,,,0,12
Total,39,0,35,25,24,18,2,12
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,13
,David Torres,Write-In,Pete Digiannantonio,Gary Grisafi,Christopher M Vogler,William M Pirolli,Write-In,13
David Torres,3,0,32,29,21,19,0,13
Write-In,,0,0,0,0,0,0,13
Pete Digiannantonio,,,1,19,12,12,0,13
Gary Grisafi,,,,0,13,12,0,13
Christopher M Vogler,,,,,0,10,0,13
William M Pirolli,,,,,,0,0,13
Write-In,,,,,,,0,13
Total,49,0,33,29,21,19,0,13
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,14
,David Torres,Write-In,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,14
David Torres,2,0,17,14,16,16,0,14
Write-In,,1,0,0,0,0,0,14
Pete Digiannantonio,,,0,12,11,10,0,14
Christopher M Vogler,,,,1,9,9,0,14
William M Pirolli,,,,,0,9,0,14
Gary Grisafi,,,,,,0,0,14
Write-In,,,,,,,0,14
Total,29,1,21,19,18,16,0,14
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,15
,David Torres,Write-In,Gary Grisafi,Christopher M Vogler,Pete Digiannantonio,William M Pirolli,Write-In,15
David Torres,0,0,11,6,6,3,0,15
Write-In,,0,0,0,0,0,0,15
Gary Grisafi,,,0,6,6,3,0,15
Christopher M Vogler,,,,0,6,4,0,15
Pete Digiannantonio,,,,,0,2,0,15
William M Pirolli,,,,,,1,0,15
Write-In,,,,,,,0,15
Total,11,0,11,9,8,6,0,15
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,16
,David Torres,Write-In,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,16
David Torres,1,0,49,39,36,28,0,16
Write-In,,0,2,2,2,0,0,16
Pete Digiannantonio,,,1,35,35,24,0,16
William M Pirolli,,,,1,29,14,0,16
Christopher M Vogler,,,,,0,16,0,16
Gary Grisafi,,,,,,0,0,16
Write-In,,,,,,,0,16
Total,60,2,56,44,42,30,0,16
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,17
,David Torres,Write-In,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,17
David Torres,3,0,24,22,13,16,0,17
Write-In,,0,1,1,1,0,0,17
Pete Digiannantonio,,,2,20,18,17,0,17
William M Pirolli,,,,0,14,9,0,17
Christopher M Vogler,,,,,0,6,0,17
Gary Grisafi,,,,,,0,0,17
Write-In,,,,,,,0,17
Total,35,1,35,27,22,18,0,17
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,18
,David Torres,Write-In,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,18
David Torres,2,0,13,11,11,9,0,18
Write-In,,0,0,0,0,0,0,18
Pete Digiannantonio,,,0,10,9,7,0,18
Christopher M Vogler,,,,0,6,7,0,18
Gary Grisafi,,,,,0,4,0,18
William M Pirolli,,,,,,0,0,18
Write-In,,,,,,,0,18
Total,22,0,16,14,12,11,0,18
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,19
,David Torres,Write-In,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,19
David Torres,1,0,37,25,26,23,0,19
Write-In,,1,0,0,0,0,0,19
Pete Digiannantonio,,,2,27,23,21,0,19
William M Pirolli,,,,0,18,8,0,19
Christopher M Vogler,,,,,0,10,0,19
Gary Grisafi,,,,,,0,1,19
Write-In,,,,,,,0,19
Total,53,1,50,36,34,25,1,19
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,20
,David Torres,Write-In,Christopher M Vogler,Pete Digiannantonio,William M Pirolli,Gary Grisafi,Write-In,20
David Torres,1,0,22,19,16,14,0,20
Write-In,,0,0,0,0,0,0,20
Christopher M Vogler,,,1,15,17,9,0,20
Pete Digiannantonio,,,,2,13,8,0,20
William M Pirolli,,,,,0,4,0,20
Gary Grisafi,,,,,,0,0,20
Write-In,,,,,,,0,20
Total,32,0,27,25,21,14,0,20
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,21
,David Torres,Write-In,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,21
David Torres,3,0,60,55,45,40,0,21
Write-In,,0,0,1,0,0,0,21
Pete Digiannantonio,,,5,35,35,30,0,21
Christopher M Vogler,,,,0,37,23,0,21
William M Pirolli,,,,,0,20,0,21
Gary Grisafi,,,,,,0,0,21
Write-In,,,,,,,0,21
Total,89,1,72,62,51,43,0,21
,Representative In Congress 2nd District - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,22
