col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Joe Torsella,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Lorraine Haw,Kempis Ghani Songster,Alvaro Quinones,Vayda Good,Ronald Raju Joseph,Adam Tennant,Write-In,All
Joe Torsella,70,0,755,717,686,665,662,599,441,445,387,361,372,361,310,286,7,All
Write-In,,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,7,All
Pamela Robinson,,,16,898,881,863,849,725,199,229,158,145,130,114,75,52,10,All
Michele Lockman,,,,2,879,869,864,721,199,226,147,128,127,111,72,58,8,All
Anthony Bellmon,,,,,4,867,869,702,184,197,116,127,101,80,58,44,10,All
Patrick Parkinson,,,,,,8,854,686,169,190,113,114,95,73,63,43,8,All
Theodore Kirsch,,,,,,,0,683,173,196,116,121,91,78,58,41,9,All
Mona Getzes Cohen,,,,,,,,5,131,138,148,118,138,124,71,60,6,All
Amy Roat,,,,,,,,,4,403,309,298,309,304,277,274,2,All
Lisa Powley,,,,,,,,,,0,310,310,304,308,275,265,0,All
Lorraine Haw,,,,,,,,,,,2,322,307,323,277,272,1,All
Kempis Ghani Songster,,,,,,,,,,,,3,294,296,285,259,3,All
Alvaro Quinones,,,,,,,,,,,,,0,327,282,280,2,All
Vayda Good,,,,,,,,,,,,,,0,284,279,0,All
Ronald Raju Joseph,,,,,,,,,,,,,,,1,272,0,All
Adam Tennant,,,,,,,,,,,,,,,,0,1,All
Write-In,,,,,,,,,,,,,,,,,2,All
Total,"1,187",4,"1,044",987,953,933,914,825,522,520,446,434,430,409,355,331,20,All
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Joe Torsella,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Lisa Powley,Mona Getzes Cohen,Amy Roat,Lorraine Haw,Vayda Good,Alvaro Quinones,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,1
Joe Torsella,3,0,79,77,72,71,68,63,65,58,47,47,41,42,38,37,1,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,3,79,77,76,72,30,61,22,23,15,11,15,9,6,1,1
Michele Lockman,,,,0,82,81,77,33,63,23,21,16,10,16,9,9,1,1
Anthony Bellmon,,,,,1,79,76,29,62,21,16,8,7,14,7,7,1,1
Patrick Parkinson,,,,,,0,77,27,60,19,17,10,8,14,6,5,1,1
Theodore Kirsch,,,,,,,0,25,58,17,15,8,8,13,5,4,1,1
Lisa Powley,,,,,,,,0,23,55,41,46,43,42,40,38,0,1
Mona Getzes Cohen,,,,,,,,,0,17,21,17,15,12,10,9,1,1
Amy Roat,,,,,,,,,,1,41,41,37,35,38,35,0,1
Lorraine Haw,,,,,,,,,,,0,42,35,37,34,31,0,1
Vayda Good,,,,,,,,,,,,0,41,35,38,39,0,1
Alvaro Quinones,,,,,,,,,,,,,0,29,35,36,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,0,33,30,1,1
Ronald Raju Joseph,,,,,,,,,,,,,,,0,35,0,1
Adam Tennant,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,132,0,96,92,88,84,80,76,76,70,56,54,50,48,45,43,1,1
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
,Joe Torsella,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Kempis Ghani Songster,Alvaro Quinones,Vayda Good,Lorraine Haw,Ronald Raju Joseph,Adam Tennant,Write-In,2
Joe Torsella,4,0,53,52,50,46,47,38,39,35,30,25,29,28,23,21,1,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Pamela Robinson,,,3,71,69,67,66,50,19,20,9,7,8,7,4,2,1,2
Michele Lockman,,,,0,67,66,64,49,18,19,8,7,7,5,4,1,1,2
Anthony Bellmon,,,,,0,65,66,48,20,18,9,7,8,6,4,1,1,2
