col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 152nd District - Republican,Attorney General - Republican,,All
,Karen Houck,Heather Heidelbaugh,Write-In,All
Karen Houck,22,339,0,All
Heather Heidelbaugh,,17,0,All
Write-In,,,1,All
Total,361,356,1,All
,Representative In The General Assembly 152nd District - Republican,Attorney General - Republican,,16
,Karen Houck,Heather Heidelbaugh,Write-In,16
Karen Houck,5,59,0,16
Heather Heidelbaugh,,3,0,16
Write-In,,,0,16
Total,64,62,0,16
,Attorney General - Republican,,Representative In The General Assembly 152nd District - Republican,17
,Heather Heidelbaugh,Write-In,Karen Houck,17
Heather Heidelbaugh,8,0,60,17
Write-In,,0,0,17
Karen Houck,,,3,17
Total,68,0,63,17
,Representative In The General Assembly 152nd District - Republican,Attorney General - Republican,,18
,Karen Houck,Heather Heidelbaugh,Write-In,18
Karen Houck,4,50,0,18
Heather Heidelbaugh,,1,0,18
Write-In,,,0,18
Total,54,51,0,18
,Attorney General - Republican,,Representative In The General Assembly 152nd District - Republican,19
,Heather Heidelbaugh,Write-In,Karen Houck,19
Heather Heidelbaugh,1,0,60,19
Write-In,,0,0,19
Karen Houck,,,1,19
Total,61,0,61,19
,Representative In The General Assembly 152nd District - Republican,Attorney General - Republican,,20
,Karen Houck,Heather Heidelbaugh,Write-In,20
Karen Houck,5,48,0,20
Heather Heidelbaugh,,2,0,20
Write-In,,,1,20
Total,53,50,1,20
,Representative In The General Assembly 152nd District - Republican,Attorney General - Republican,,21
,Karen Houck,Heather Heidelbaugh,Write-In,21
Karen Houck,3,29,0,21
Heather Heidelbaugh,,1,0,21
Write-In,,,0,21
Total,32,30,0,21
,Attorney General - Republican,,Representative In The General Assembly 152nd District - Republican,24
,Heather Heidelbaugh,Write-In,Karen Houck,24
Heather Heidelbaugh,1,0,33,24
Write-In,,0,0,24
Karen Houck,,,1,24
Total,34,0,34,24
