col_1,col_2,col_3,col_4,division
,State Treasurer - Republican,,Representative In The General Assembly 181st District - Republican,All
,Stacy L Garrity,Write-In,Write-In,All
Stacy L Garrity,5,0,1,All
Write-In,,0,1,All
Write-In,,,0,All
Total,6,1,2,All
,State Treasurer - Republican,,Representative In The General Assembly 181st District - Republican,5
,Stacy L Garrity,Write-In,Write-In,5
Stacy L Garrity,1,0,0,5
Write-In,,0,0,5
Write-In,,,0,5
Total,1,0,0,5
,State Treasurer - Republican,,Representative In The General Assembly 181st District - Republican,7
,Stacy L Garrity,Write-In,Write-In,7
Stacy L Garrity,2,0,0,7
Write-In,,0,0,7
Write-In,,,0,7
Total,2,0,0,7
,State Treasurer - Republican,,Representative In The General Assembly 181st District - Republican,8
,Stacy L Garrity,Write-In,Write-In,8
Stacy L Garrity,0,0,0,8
Write-In,,0,0,8
Write-In,,,0,8
Total,0,0,0,8
,State Treasurer - Republican,,Representative In The General Assembly 181st District - Republican,9
,Stacy L Garrity,Write-In,Write-In,9
Stacy L Garrity,2,0,1,9
Write-In,,0,0,9
Write-In,,,0,9
Total,3,0,1,9
,Representative In The General Assembly 181st District - Republican,State Treasurer - Republican,,11
,Write-In,Write-In,Stacy L Garrity,11
Write-In,0,1,0,11
Write-In,,0,0,11
Stacy L Garrity,,,0,11
Total,1,1,0,11
