col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 182nd District - Republican,,Auditor General - Republican,,All
,Drew Murray,Write-In,Timothy Defoor,Write-In,All
Drew Murray,6,0,96,0,All
Write-In,,0,0,2,All
Timothy Defoor,,,5,0,All
Write-In,,,,0,All
Total,102,2,101,2,All
,Auditor General - Republican,,Representative In The General Assembly 182nd District - Republican,,6
,Timothy Defoor,Write-In,Drew Murray,Write-In,6
Timothy Defoor,1,0,8,0,6
Write-In,,0,0,1,6
Drew Murray,,,0,0,6
Write-In,,,,0,6
Total,9,1,8,1,6
,Representative In The General Assembly 182nd District - Republican,,Auditor General - Republican,,7
,Drew Murray,Write-In,Timothy Defoor,Write-In,7
Drew Murray,1,0,11,0,7
Write-In,,0,0,1,7
Timothy Defoor,,,1,0,7
Write-In,,,,0,7
Total,12,1,12,1,7
,Representative In The General Assembly 182nd District - Republican,,Auditor General - Republican,,8
,Drew Murray,Write-In,Timothy Defoor,Write-In,8
Drew Murray,1,0,8,0,8
Write-In,,0,0,0,8
Timothy Defoor,,,1,0,8
Write-In,,,,0,8
Total,9,0,9,0,8
,Representative In The General Assembly 182nd District - Republican,,Auditor General - Republican,,9
,Drew Murray,Write-In,Timothy Defoor,Write-In,9
Drew Murray,4,0,16,0,9
Write-In,,0,0,0,9
Timothy Defoor,,,0,0,9
Write-In,,,,0,9
Total,20,0,16,0,9
,Representative In The General Assembly 182nd District - Republican,,Auditor General - Republican,,11
,Drew Murray,Write-In,Timothy Defoor,Write-In,11
Drew Murray,0,0,11,0,11
Write-In,,0,0,0,11
Timothy Defoor,,,0,0,11
Write-In,,,,0,11
Total,11,0,11,0,11
,Representative In The General Assembly 182nd District - Republican,,Auditor General - Republican,,14
,Drew Murray,Write-In,Timothy Defoor,Write-In,14
Drew Murray,0,0,7,0,14
Write-In,,0,0,0,14
Timothy Defoor,,,0,0,14
Write-In,,,,0,14
Total,7,0,7,0,14
,Auditor General - Republican,,Representative In The General Assembly 182nd District - Republican,,22
,Timothy Defoor,Write-In,Drew Murray,Write-In,22
Timothy Defoor,2,0,11,0,22
Write-In,,0,0,0,22
Drew Murray,,,0,0,22
Write-In,,,,0,22
Total,13,0,11,0,22
,Representative In The General Assembly 182nd District - Republican,,Auditor General - Republican,,28
,Drew Murray,Write-In,Timothy Defoor,Write-In,28
Drew Murray,0,0,17,0,28
Write-In,,0,0,0,28
Timothy Defoor,,,0,0,28
Write-In,,,,0,28
Total,17,0,17,0,28
,Representative In The General Assembly 182nd District - Republican,,Auditor General - Republican,,29
,Drew Murray,Write-In,Timothy Defoor,Write-In,29
Drew Murray,0,0,7,0,29
Write-In,,0,0,0,29
Timothy Defoor,,,0,0,29
Write-In,,,,0,29
Total,7,0,7,0,29
