col_1,col_2,col_3,division
,Representative In The General Assembly 173rd District - Democrat,,All
,Mike Driscoll,Write-In,All
Mike Driscoll,542,0,All
Write-In,,4,All
Total,542,4,All
,Representative In The General Assembly 173rd District - Democrat,,4
,Mike Driscoll,Write-In,4
Mike Driscoll,88,0,4
Write-In,,0,4
Total,88,0,4
,Representative In The General Assembly 173rd District - Democrat,,5
,Mike Driscoll,Write-In,5
Mike Driscoll,118,0,5
Write-In,,2,5
Total,118,2,5
,Representative In The General Assembly 173rd District - Democrat,,7
,Mike Driscoll,Write-In,7
Mike Driscoll,137,0,7
Write-In,,2,7
Total,137,2,7
,Representative In The General Assembly 173rd District - Democrat,,26
,Mike Driscoll,Write-In,26
Mike Driscoll,109,0,26
Write-In,,0,26
Total,109,0,26
,Representative In The General Assembly 173rd District - Democrat,,28
,Mike Driscoll,Write-In,28
Mike Driscoll,90,0,28
Write-In,,0,28
Total,90,0,28
