col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,All
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Darisha K Parker,Supreme Dow,Fareed Abdullah,Bernard A Williams,Write-In,All
Nina Ahmad,217,0,0,0,0,0,0,867,681,632,514,4,All
Tracie Fountain,,13,0,0,0,0,0,57,78,80,101,0,All
Michael Lamb,,,17,0,0,0,0,83,56,47,96,0,All
Rose Rosie Marie Davis,,,,13,0,0,0,40,99,52,42,1,All
H Scott Conklin,,,,,3,0,0,29,12,13,39,0,All
Christina M Hartman,,,,,,7,0,15,23,17,16,0,All
Write-In,,,,,,,1,0,0,0,0,1,All
Darisha K Parker,,,,,,,,82,0,0,0,0,All
Supreme Dow,,,,,,,,,137,0,0,0,All
Fareed Abdullah,,,,,,,,,,103,0,0,All
Bernard A Williams,,,,,,,,,,,73,0,All
Write-In,,,,,,,,,,,,3,All
Total,"2,915",329,299,247,96,78,2,"1,173","1,086",944,881,9,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,1
,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Supreme Dow,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Write-In,1
Nina Ahmad,8,0,0,0,0,0,0,75,64,29,32,0,1
Tracie Fountain,,1,0,0,0,0,0,10,5,12,11,0,1
Rose Rosie Marie Davis,,,0,0,0,0,0,13,4,6,6,0,1
Michael Lamb,,,,2,0,0,0,5,5,13,3,0,1
Christina M Hartman,,,,,2,0,0,5,2,1,3,0,1
H Scott Conklin,,,,,,0,0,0,0,2,1,0,1
Write-In,,,,,,,0,0,0,0,0,0,1
Supreme Dow,,,,,,,,13,0,0,0,0,1
Darisha K Parker,,,,,,,,,7,0,0,0,1
Bernard A Williams,,,,,,,,,,7,0,0,1
Fareed Abdullah,,,,,,,,,,,5,0,1
Write-In,,,,,,,,,,,,0,1
Total,208,39,29,28,13,3,0,121,87,70,61,0,1
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,2
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Supreme Dow,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Write-In,2
Nina Ahmad,2,0,0,0,0,0,0,36,25,14,11,0,2
Tracie Fountain,,0,0,0,0,0,0,6,3,2,3,0,2
Michael Lamb,,,0,0,0,0,0,2,1,3,3,0,2
Rose Rosie Marie Davis,,,,1,0,0,0,3,1,1,1,0,2
H Scott Conklin,,,,,0,0,0,1,0,2,2,0,2
Christina M Hartman,,,,,,0,0,0,1,1,1,0,2
Write-In,,,,,,,0,0,0,0,0,0,2
Supreme Dow,,,,,,,,10,0,0,0,0,2
Darisha K Parker,,,,,,,,,4,0,0,0,2
Bernard A Williams,,,,,,,,,,4,0,0,2
Fareed Abdullah,,,,,,,,,,,5,0,2
Write-In,,,,,,,,,,,,0,2
Total,88,14,9,7,5,3,0,58,35,27,26,0,2
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,3
,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Supreme Dow,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Write-In,3
Nina Ahmad,7,0,0,0,0,0,0,40,29,25,13,0,3
Michael Lamb,,0,0,0,0,0,0,3,3,2,5,0,3
Tracie Fountain,,,0,0,0,0,0,4,4,0,0,0,3
Rose Rosie Marie Davis,,,,0,0,0,0,1,1,2,2,0,3
H Scott Conklin,,,,,0,0,0,0,0,1,1,0,3
Christina M Hartman,,,,,,0,0,0,0,0,1,0,3
Write-In,,,,,,,0,0,0,0,0,0,3
Supreme Dow,,,,,,,,6,0,0,0,0,3
Fareed Abdullah,,,,,,,,,4,0,0,0,3
Darisha K Parker,,,,,,,,,,1,0,0,3
Bernard A Williams,,,,,,,,,,,3,0,3
Write-In,,,,,,,,,,,,0,3
Total,114,13,8,6,2,1,0,54,41,31,25,0,3
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,4
,Nina Ahmad,Rose Rosie Marie Davis,Christina M Hartman,Tracie Fountain,Michael Lamb,H Scott Conklin,Write-In,Supreme Dow,Fareed Abdullah,Bernard A Williams,Darisha K Parker,Write-In,4
Nina Ahmad,18,0,0,0,0,0,0,97,48,39,38,0,4
Rose Rosie Marie Davis,,2,0,0,0,0,0,5,3,3,3,0,4
Christina M Hartman,,,1,0,0,0,0,3,0,5,2,0,4
Tracie Fountain,,,,3,0,0,0,2,1,2,2,0,4
Michael Lamb,,,,,0,0,0,0,2,1,2,0,4
H Scott Conklin,,,,,,0,0,1,0,1,1,0,4
Write-In,,,,,,,0,0,0,0,0,0,4
Supreme Dow,,,,,,,,10,0,0,0,0,4
Fareed Abdullah,,,,,,,,,2,0,0,0,4
Bernard A Williams,,,,,,,,,,2,0,0,4
Darisha K Parker,,,,,,,,,,,2,0,4
Write-In,,,,,,,,,,,,0,4
Total,240,16,11,10,5,3,0,118,56,53,50,0,4
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,5
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,Supreme Dow,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Write-In,5
Nina Ahmad,13,0,0,0,0,0,0,48,48,29,30,0,5
