col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Sherrie Cohen,,,,,,,,,,,,,0,260,258,231,238,229,252,256,228,226,216,222,233,1,202,44,29,18,1,All
Anlin Wang,,,,,,,,,,,,,,0,256,228,243,227,249,249,225,233,211,225,230,0,201,39,31,15,2,All
Daisy Confoy,,,,,,,,,,,,,,,0,236,237,232,252,256,229,231,210,224,238,0,203,32,35,15,1,All
Christina Borst,,,,,,,,,,,,,,,,0,237,243,223,224,233,221,229,235,207,2,193,34,32,21,2,All
Arielle Cohen,,,,,,,,,,,,,,,,,0,241,229,234,242,247,221,234,217,0,191,38,34,16,1,All
Carla Le'Coin,,,,,,,,,,,,,,,,,,0,223,217,238,233,231,228,208,0,187,38,31,17,1,All
Steve Paul,,,,,,,,,,,,,,,,,,,0,241,230,225,211,222,232,1,183,41,29,15,1,All
Joanne Beer,,,,,,,,,,,,,,,,,,,,0,222,219,202,217,229,0,190,36,27,14,1,All
Jack Cahill,,,,,,,,,,,,,,,,,,,,,0,236,231,238,213,0,188,36,29,14,1,All
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,0,214,227,213,0,178,32,34,20,1,All
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,0,220,201,0,173,40,21,16,1,All
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,209,0,182,26,24,15,1,All
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,171,30,24,15,1,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,0,1,All
Rick Krajewski,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0,0,0,All
James R Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,All
Karen Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,0,All
Gregory R Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,395,394,380,377,366,363,363,362,359,337,315,315,308,299,299,295,289,284,281,279,277,275,261,258,253,7,360,213,111,83,5,All
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,1
,Malcolm Kenyatta,Nina Tinari,Cindy Bass,Wynnetta Ward,Lindy Li,Ken Washington,Charlene Cooper,Terry Gillen,Anuj Gupta,Heather Pope,Sherrie Cohen,Matthew Miller,Anlin Wang,Arielle Cohen,Steve Paul,Daisy Confoy,Carla Le'Coin,Joanne Beer,Owen Voutsinas-Klose,Sergio Cea,Christina Borst,Jack Cahill,Paul Prescod,Bryan Mercer,Daniel Laufer,Write-In,Rick Krajewski,James R Roebuck,Karen Dunn,Gregory R Benjamin,Write-In,1
Malcolm Kenyatta,0,57,57,57,55,54,56,53,50,13,13,51,12,10,10,8,9,7,47,10,7,8,6,8,5,1,25,24,10,7,0,1
Nina Tinari,,1,58,54,52,52,56,53,52,11,15,47,11,7,6,7,7,10,48,4,5,4,2,3,2,1,25,20,12,5,0,1
Cindy Bass,,,0,55,55,51,57,54,54,13,16,48,13,7,9,8,7,11,49,6,5,3,4,4,2,1,24,21,9,6,0,1
Wynnetta Ward,,,,0,55,53,52,50,48,11,14,50,11,9,7,7,9,10,45,8,9,6,2,7,4,1,21,21,9,8,1,1
Lindy Li,,,,,0,52,52,52,48,13,14,49,13,11,10,11,10,11,43,9,11,7,5,7,6,1,25,18,9,8,0,1
Ken Washington,,,,,,0,50,52,48,5,8,51,6,7,6,3,7,5,43,5,6,7,2,7,4,0,21,21,9,8,0,1
Charlene Cooper,,,,,,,0,53,52,10,13,47,10,8,7,6,5,8,47,6,2,4,4,4,2,1,22,20,9,5,0,1
Terry Gillen,,,,,,,,0,50,10,10,49,11,8,7,5,4,8,45,7,6,3,2,4,4,1,22,18,10,6,0,1
Anuj Gupta,,,,,,,,,0,9,11,44,11,5,6,5,4,8,46,4,4,4,2,4,2,1,22,18,9,5,0,1
Heather Pope,,,,,,,,,,0,51,4,51,47,49,49,42,47,9,46,42,41,43,39,40,1,41,5,8,0,0,1
Sherrie Cohen,,,,,,,,,,,0,7,47,44,44,47,39,47,10,42,39,40,41,35,38,1,42,4,8,0,0,1
Matthew Miller,,,,,,,,,,,,0,6,6,5,3,5,3,41,6,5,5,3,5,6,0,17,17,9,8,0,1
Anlin Wang,,,,,,,,,,,,,0,44,44,45,39,46,10,44,38,38,38,35,38,0,39,5,7,0,0,1
Arielle Cohen,,,,,,,,,,,,,,0,44,43,41,45,6,47,39,42,39,36,40,0,36,6,9,2,0,1
Steve Paul,,,,,,,,,,,,,,,0,47,43,45,7,44,39,42,44,39,40,0,36,7,7,0,0,1
Daisy Confoy,,,,,,,,,,,,,,,,0,41,46,4,44,41,41,42,38,40,0,39,3,7,0,0,1
Carla Le'Coin,,,,,,,,,,,,,,,,,0,38,6,42,40,40,36,39,39,0,32,7,9,1,0,1
Joanne Beer,,,,,,,,,,,,,,,,,,0,7,41,39,38,38,34,37,0,38,5,7,0,0,1
Owen Voutsinas-Klose,,,,,,,,,,,,,,,,,,,0,5,4,5,3,4,3,1,18,17,7,5,0,1
Sergio Cea,,,,,,,,,,,,,,,,,,,,0,38,41,39,37,41,0,33,5,9,2,0,1
Christina Borst,,,,,,,,,,,,,,,,,,,,,0,39,35,39,40,1,34,4,6,2,0,1
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,0,38,39,41,0,33,5,7,1,0,1
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,0,35,36,0,32,3,7,1,0,1
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,0,38,0,30,5,5,2,0,1
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33,2,5,2,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
Rick Krajewski,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,1
James R Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1
Karen Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,1
Gregory R Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,72,68,67,65,64,62,61,60,59,58,58,55,54,54,54,53,52,52,52,51,48,48,45,44,44,1,63,34,31,12,1,1
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,2
,Malcolm Kenyatta,Cindy Bass,Wynnetta Ward,Charlene Cooper,Ken Washington,Nina Tinari,Anuj Gupta,Terry Gillen,Lindy Li,Matthew Miller,Heather Pope,Sherrie Cohen,Carla Le'Coin,Anlin Wang,Christina Borst,Owen Voutsinas-Klose,Daisy Confoy,Bryan Mercer,Arielle Cohen,Jack Cahill,Daniel Laufer,Joanne Beer,Steve Paul,Paul Prescod,Sergio Cea,Write-In,Rick Krajewski,James R Roebuck,Gregory R Benjamin,Karen Dunn,Write-In,2
Malcolm Kenyatta,0,105,115,104,112,105,106,100,109,109,24,27,27,21,28,89,19,23,20,18,15,12,14,9,16,2,44,60,12,12,1,2
Cindy Bass,,0,102,109,104,106,102,103,98,99,25,26,21,25,18,94,20,16,11,10,8,14,13,11,8,2,37,55,15,13,1,2
Wynnetta Ward,,,0,106,107,104,101,99,103,107,26,25,28,21,28,85,17,22,17,16,16,10,12,9,15,2,40,59,11,10,1,2
Charlene Cooper,,,,0,105,109,105,108,97,103,23,25,20,22,16,96,18,18,9,9,6,12,11,13,10,1,36,55,15,11,1,2
Ken Washington,,,,,0,102,99,100,105,107,19,22,21,14,21,90,13,21,13,14,12,12,11,7,12,2,33,58,15,11,1,2
Nina Tinari,,,,,,1,106,103,100,100,25,26,21,19,19,94,19,17,10,8,8,11,11,10,12,1,40,53,14,10,1,2
Anuj Gupta,,,,,,,0,103,98,95,23,26,19,25,19,94,21,16,9,6,10,15,13,12,9,2,39,55,11,9,1,2
Terry Gillen,,,,,,,,1,95,95,22,23,19,20,17,93,16,17,9,12,10,12,15,12,9,1,33,56,11,11,1,2
Lindy Li,,,,,,,,,0,99,18,20,23,18,23,87,15,18,16,12,12,9,11,6,14,2,38,56,7,11,1,2
Matthew Miller,,,,,,,,,,0,17,19,23,17,24,85,11,21,15,14,12,7,7,5,14,1,37,56,11,8,1,2
Heather Pope,,,,,,,,,,,0,89,81,87,84,18,90,77,80,81,80,83,83,82,78,1,70,16,7,12,1,2
Sherrie Cohen,,,,,,,,,,,,0,81,88,81,22,88,79,77,78,80,84,86,84,76,0,66,20,8,10,0,2
Carla Le'Coin,,,,,,,,,,,,,0,79,89,14,81,83,84,83,82,73,73,77,80,0,64,20,6,10,0,2
Anlin Wang,,,,,,,,,,,,,,0,78,16,87,77,80,77,80,82,84,82,77,0,65,18,6,10,0,2
Christina Borst,,,,,,,,,,,,,,,0,13,81,84,83,83,84,76,76,74,78,1,67,15,5,10,1,2
Owen Voutsinas-Klose,,,,,,,,,,,,,,,,0,15,16,5,8,3,11,11,10,8,1,33,45,9,10,1,2
Daisy Confoy,,,,,,,,,,,,,,,,,0,72,77,76,77,84,83,82,76,0,65,14,7,12,0,2
Bryan Mercer,,,,,,,,,,,,,,,,,,0,77,80,78,72,73,77,76,0,60,21,4,7,0,2
Arielle Cohen,,,,,,,,,,,,,,,,,,,0,83,83,74,74,75,81,0,62,14,4,11,0,2
Jack Cahill,,,,,,,,,,,,,,,,,,,,0,84,75,76,74,79,0,62,16,3,9,0,2
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,0,78,76,76,79,0,61,15,4,9,0,2
Joanne Beer,,,,,,,,,,,,,,,,,,,,,,0,78,80,72,0,59,15,6,8,0,2
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,0,78,75,0,56,15,6,11,0,2
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,0,74,0,56,14,7,9,0,2
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,58,15,5,9,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,2
Rick Krajewski,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,2
James R Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,2
Gregory R Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,2
Karen Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,134,125,125,123,123,123,120,118,117,117,109,107,103,102,102,102,101,96,94,93,92,91,91,90,90,2,121,79,28,25,1,2
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,3
,Wynnetta Ward,Terry Gillen,Ken Washington,Nina Tinari,Charlene Cooper,Cindy Bass,Malcolm Kenyatta,Matthew Miller,Anuj Gupta,Lindy Li,Owen Voutsinas-Klose,Christina Borst,Jack Cahill,Arielle Cohen,Heather Pope,Daisy Confoy,Sergio Cea,Sherrie Cohen,Carla Le'Coin,Anlin Wang,Bryan Mercer,Steve Paul,Joanne Beer,Daniel Laufer,Paul Prescod,Write-In,Rick Krajewski,James R Roebuck,Karen Dunn,Gregory R Benjamin,Write-In,3
Wynnetta Ward,0,72,74,70,69,67,67,71,66,70,62,11,10,8,8,9,8,5,9,6,7,5,6,6,2,1,23,25,18,13,0,3
Terry Gillen,,0,71,71,73,72,66,69,71,67,64,10,9,8,9,11,7,7,9,7,9,7,6,4,5,1,24,26,18,10,0,3
Ken Washington,,,0,68,66,68,67,69,64,67,61,10,9,8,6,6,10,4,9,6,8,5,3,6,0,1,20,26,19,12,0,3
Nina Tinari,,,,0,68,70,63,66,66,63,65,10,9,7,11,12,8,9,8,9,5,7,9,4,5,1,22,25,19,9,0,3
Charlene Cooper,,,,,0,67,65,67,68,64,60,8,9,6,9,10,5,7,7,6,7,7,8,1,5,1,21,27,18,8,0,3
Cindy Bass,,,,,,0,63,65,67,63,63,9,7,7,10,10,6,7,6,8,7,6,6,3,3,1,22,23,18,10,0,3
Malcolm Kenyatta,,,,,,,0,66,64,64,59,8,10,7,7,8,8,4,8,4,8,4,5,4,3,1,21,22,19,12,0,3
Matthew Miller,,,,,,,,0,65,67,63,8,9,6,6,6,7,3,8,3,8,4,4,5,2,1,18,25,17,12,0,3
Anuj Gupta,,,,,,,,,0,63,62,8,6,6,9,8,7,5,6,7,5,5,6,2,4,1,21,21,18,11,0,3
Lindy Li,,,,,,,,,,0,60,9,8,7,5,8,7,2,9,5,7,2,3,5,1,1,21,21,18,11,0,3
Owen Voutsinas-Klose,,,,,,,,,,,0,8,6,6,9,9,7,6,6,8,3,6,8,6,6,1,21,20,17,9,0,3
Christina Borst,,,,,,,,,,,,0,39,40,37,38,38,38,39,37,35,35,33,39,35,0,37,4,5,4,0,3
Jack Cahill,,,,,,,,,,,,,0,44,38,41,42,40,41,38,40,40,37,39,38,0,38,6,4,2,0,3
Arielle Cohen,,,,,,,,,,,,,,0,39,39,43,42,43,41,38,40,37,39,38,0,37,5,4,3,0,3
Heather Pope,,,,,,,,,,,,,,,0,41,37,42,36,40,34,39,37,34,36,0,37,4,3,4,0,3
Daisy Confoy,,,,,,,,,,,,,,,,0,38,40,36,40,34,38,38,35,39,0,38,4,4,1,0,3
Sergio Cea,,,,,,,,,,,,,,,,,0,38,40,40,35,37,34,38,36,0,33,4,6,4,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,37,41,35,41,39,35,38,0,36,5,2,3,0,3
Carla Le'Coin,,,,,,,,,,,,,,,,,,,0,37,38,36,32,37,34,0,35,4,4,3,0,3
Anlin Wang,,,,,,,,,,,,,,,,,,,,0,32,38,36,36,36,0,36,3,3,3,0,3
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,0,34,29,35,31,0,32,6,2,3,0,3
Steve Paul,,,,,,,,,,,,,,,,,,,,,,0,37,34,37,0,33,6,1,3,0,3
Joanne Beer,,,,,,,,,,,,,,,,,,,,,,,0,31,37,0,33,4,2,2,0,3
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,33,0,34,3,1,3,0,3
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33,4,2,1,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Rick Krajewski,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,3
James R Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,3
Karen Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Gregory R Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,82,81,80,80,77,77,76,75,74,74,70,51,50,49,48,47,47,47,46,45,43,43,42,41,40,1,69,38,22,21,0,3
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,23
,Nina Tinari,Ken Washington,Malcolm Kenyatta,Anuj Gupta,Lindy Li,Wynnetta Ward,Charlene Cooper,Heather Pope,Terry Gillen,Anlin Wang,Daisy Confoy,Cindy Bass,Sherrie Cohen,Christina Borst,Joanne Beer,Steve Paul,Arielle Cohen,Owen Voutsinas-Klose,Matthew Miller,Sergio Cea,Jack Cahill,Carla Le'Coin,Daniel Laufer,Bryan Mercer,Paul Prescod,Write-In,Rick Krajewski,James R Roebuck,Karen Dunn,Gregory R Benjamin,Write-In,23
Nina Tinari,0,104,94,99,93,90,92,23,91,25,23,89,26,24,21,24,16,84,80,17,11,11,10,10,14,3,44,44,16,12,0,23
Ken Washington,,0,97,94,93,93,90,17,91,18,16,86,20,17,13,19,16,83,87,16,12,11,11,11,9,3,39,43,17,10,0,23
Malcolm Kenyatta,,,1,92,92,91,87,14,86,15,15,81,17,16,10,15,15,79,87,18,15,12,11,11,7,3,37,44,13,14,0,23
Anuj Gupta,,,,0,87,84,89,19,88,20,20,89,22,19,18,20,11,84,81,16,11,12,9,10,12,2,41,39,15,11,0,23
Lindy Li,,,,,0,93,86,13,87,17,12,82,15,21,12,13,17,76,84,14,12,13,10,12,6,3,38,39,14,12,0,23
Wynnetta Ward,,,,,,0,83,16,84,18,19,79,18,20,13,15,19,73,81,15,12,13,14,13,7,3,37,38,15,11,0,23
Charlene Cooper,,,,,,,0,17,87,19,17,86,18,11,15,17,11,78,77,15,10,10,7,7,11,3,38,39,10,11,0,23
Heather Pope,,,,,,,,0,14,86,83,17,85,76,83,82,76,18,7,71,75,71,72,67,73,1,59,16,12,6,1,23
Terry Gillen,,,,,,,,,0,18,17,83,18,17,15,14,15,78,80,13,9,11,7,10,8,2,34,42,12,9,0,23
Anlin Wang,,,,,,,,,,0,84,18,84,75,85,83,78,19,9,72,72,72,71,67,74,0,61,13,11,6,2,23
Daisy Confoy,,,,,,,,,,,0,16,83,76,88,84,78,15,8,73,71,74,72,66,75,0,61,11,12,7,1,23
Cindy Bass,,,,,,,,,,,,0,18,12,15,16,11,80,77,13,7,7,4,5,9,3,36,36,14,7,0,23
Sherrie Cohen,,,,,,,,,,,,,0,73,86,81,75,19,11,70,70,72,69,67,70,0,58,15,9,7,1,23
Christina Borst,,,,,,,,,,,,,,0,76,73,75,13,11,67,72,75,72,71,63,0,55,11,11,10,1,23
Joanne Beer,,,,,,,,,,,,,,,0,81,78,13,5,72,72,74,71,67,74,0,60,12,10,6,1,23
Steve Paul,,,,,,,,,,,,,,,,0,71,16,7,69,72,71,72,65,73,1,58,13,10,6,1,23
Arielle Cohen,,,,,,,,,,,,,,,,,0,10,13,76,73,73,72,70,65,0,56,13,10,7,1,23
Owen Voutsinas-Klose,,,,,,,,,,,,,,,,,,0,72,15,9,7,7,6,11,2,33,34,11,8,0,23
Matthew Miller,,,,,,,,,,,,,,,,,,,0,15,10,10,7,8,4,1,31,35,11,9,0,23
Sergio Cea,,,,,,,,,,,,,,,,,,,,0,74,71,69,66,64,0,54,8,10,9,1,23
Jack Cahill,,,,,,,,,,,,,,,,,,,,,0,74,74,72,63,0,55,9,9,8,1,23
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,0,70,71,61,0,56,7,8,7,1,23
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,0,69,64,0,54,6,9,6,1,23
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,0,58,0,51,8,7,7,1,23
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50,9,6,6,1,23
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,23
Rick Krajewski,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,23
James R Roebuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,23
Karen Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,23
Gregory R Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23
Total,123,115,113,110,107,105,102,100,100,98,98,97,96,94,94,93,92,91,90,87,86,83,81,78,78,3,107,62,33,22,3,23
