col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,President Of The United States - Democrat,,,,All
,Amy Roat,Lisa Powley,Alvaro Quinones,Vayda Good,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Pamela Robinson,Michele Lockman,Mona Getzes Cohen,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,All
Amy Roat,0,"1,979","1,796","1,827","1,838","1,790","1,697","1,653",476,409,398,285,265,256,4,519,"1,630",33,17,All
Lisa Powley,,0,"1,757","1,778","1,797","1,747","1,652","1,619",464,419,396,274,267,259,3,531,"1,548",29,20,All
Alvaro Quinones,,,1,"1,805","1,759","1,750","1,696","1,668",302,261,313,184,178,163,3,415,"1,553",29,19,All
Vayda Good,,,,0,"1,805","1,778","1,701","1,653",304,261,330,151,133,138,5,383,"1,576",30,19,All
Lorraine Haw,,,,,1,"1,761","1,681","1,650",311,268,303,140,132,133,4,385,"1,549",33,15,All
Kempis Ghani Songster,,,,,,0,"1,707","1,641",262,214,259,153,132,129,7,352,"1,557",33,12,All
Ronald Raju Joseph,,,,,,,1,"1,642",150,114,165,97,81,75,3,250,"1,529",26,12,All
Adam Tennant,,,,,,,,0,121,105,136,83,76,78,1,243,"1,496",20,11,All
Pamela Robinson,,,,,,,,,0,"1,393","1,312","1,273","1,240","1,224",34,"1,417",143,27,16,All
Michele Lockman,,,,,,,,,,0,"1,311","1,262","1,250","1,237",33,"1,379",114,20,15,All
Mona Getzes Cohen,,,,,,,,,,,0,"1,163","1,150","1,140",36,"1,290",152,25,12,All
Anthony Bellmon,,,,,,,,,,,,1,"1,221","1,217",34,"1,251",75,20,9,All
Patrick Parkinson,,,,,,,,,,,,,1,"1,210",33,"1,226",71,13,9,All
Theodore Kirsch,,,,,,,,,,,,,,0,33,"1,210",69,13,8,All
Write-In,,,,,,,,,,,,,,,0,12,5,2,0,All
Joseph R Biden,,,,,,,,,,,,,,,,168,0,0,0,All
Bernie Sanders,,,,,,,,,,,,,,,,,94,0,0,All
Write-In,,,,,,,,,,,,,,,,,,16,0,All
Tulsi Gabbard,,,,,,,,,,,,,,,,,,,13,All
Total,"2,208","2,137","2,027","2,015","1,990","1,962","1,823","1,775","1,617","1,541","1,490","1,367","1,330","1,309",66,"1,920","1,853",66,50,All
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,President Of The United States - Democrat,,,,1
,Amy Roat,Lisa Powley,Lorraine Haw,Vayda Good,Alvaro Quinones,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Pamela Robinson,Michele Lockman,Mona Getzes Cohen,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Write-In,Bernie Sanders,Joseph R Biden,Write-In,Tulsi Gabbard,1
Amy Roat,0,179,167,165,165,160,156,151,51,41,38,26,22,22,0,147,45,6,2,1
Lisa Powley,,0,153,157,156,152,147,143,51,45,42,28,23,24,0,136,50,2,2,1
Lorraine Haw,,,0,158,154,156,149,146,30,24,22,11,8,7,0,138,29,5,1,1
Vayda Good,,,,0,160,161,153,146,25,24,23,10,7,4,0,140,29,4,1,1
Alvaro Quinones,,,,,0,154,149,143,27,22,22,16,13,9,0,135,34,3,1,1
Kempis Ghani Songster,,,,,,0,153,144,28,23,24,15,12,11,0,138,28,5,1,1
Ronald Raju Joseph,,,,,,,0,148,19,12,13,7,7,5,0,138,20,3,1,1
Adam Tennant,,,,,,,,0,15,11,11,6,5,5,0,133,19,2,2,1
Pamela Robinson,,,,,,,,,0,117,116,107,99,101,0,15,116,7,2,1
Michele Lockman,,,,,,,,,,0,114,100,98,94,0,9,111,5,1,1
Mona Getzes Cohen,,,,,,,,,,,0,100,96,95,0,8,110,5,1,1
Anthony Bellmon,,,,,,,,,,,,0,98,95,0,4,99,6,2,1
Theodore Kirsch,,,,,,,,,,,,,0,95,0,3,97,4,1,1
Patrick Parkinson,,,,,,,,,,,,,,0,0,5,95,3,1,1
Write-In,,,,,,,,,,,,,,,0,0,0,0,0,1
Bernie Sanders,,,,,,,,,,,,,,,,9,0,0,0,1
Joseph R Biden,,,,,,,,,,,,,,,,,14,0,0,1
Write-In,,,,,,,,,,,,,,,,,,0,0,1
