col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,All
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,All
Josh Shapiro,58,0,"1,354",190,155,82,86,70,2,All
Write-In,,1,7,0,1,1,0,0,1,All
Nina Ahmad,,,386,0,0,0,0,0,0,All
Michael Lamb,,,,21,0,0,0,0,0,All
Tracie Fountain,,,,,50,0,0,0,0,All
Rose Rosie Marie Davis,,,,,,57,0,0,0,All
H Scott Conklin,,,,,,,11,0,0,All
Christina M Hartman,,,,,,,,12,0,All
Write-In,,,,,,,,,1,All
Total,"1,997",11,"1,747",211,206,140,97,82,4,All
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,1
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,1
Josh Shapiro,5,0,112,12,5,3,2,2,0,1
Write-In,,1,2,0,0,0,0,0,0,1
Nina Ahmad,,,17,0,0,0,0,0,0,1
Michael Lamb,,,,1,0,0,0,0,0,1
Tracie Fountain,,,,,3,0,0,0,0,1
Christina M Hartman,,,,,,1,0,0,0,1
Rose Rosie Marie Davis,,,,,,,2,0,0,1
H Scott Conklin,,,,,,,,1,0,1
Write-In,,,,,,,,,0,1
Total,141,3,131,13,8,4,4,3,0,1
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,2
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,2
Josh Shapiro,5,0,79,18,11,7,4,6,0,2
Write-In,,0,0,0,0,0,0,0,0,2
Nina Ahmad,,,24,0,0,0,0,0,0,2
Michael Lamb,,,,0,0,0,0,0,0,2
Tracie Fountain,,,,,3,0,0,0,0,2
Rose Rosie Marie Davis,,,,,,6,0,0,0,2
Christina M Hartman,,,,,,,2,0,0,2
H Scott Conklin,,,,,,,,0,0,2
Write-In,,,,,,,,,0,2
Total,130,0,103,18,14,13,6,6,0,2
