col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,All
,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,Rick Krajewski,James R Roebuck,Karen Dunn,Gregory R Benjamin,Write-In,All
Nina Ahmad,30,0,0,0,0,0,0,229,135,75,52,2,All
Michael Lamb,,1,0,0,0,0,0,45,39,5,17,2,All
Tracie Fountain,,,2,0,0,0,0,31,10,9,2,0,All
Rose Rosie Marie Davis,,,,2,0,0,0,9,10,16,3,0,All
Christina M Hartman,,,,,0,0,0,18,1,2,3,0,All
H Scott Conklin,,,,,,1,0,4,9,0,1,0,All
Write-In,,,,,,,0,0,0,0,0,0,All
Rick Krajewski,,,,,,,,24,0,0,0,0,All
James R Roebuck,,,,,,,,,9,0,0,0,All
Karen Dunn,,,,,,,,,,4,0,0,All
Gregory R Benjamin,,,,,,,,,,,5,0,All
Write-In,,,,,,,,,,,,1,All
Total,523,109,54,40,24,15,0,360,213,111,83,5,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,1
,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Rick Krajewski,James R Roebuck,Karen Dunn,Gregory R Benjamin,Write-In,1
Nina Ahmad,7,0,0,0,0,0,0,38,23,23,9,0,1
Michael Lamb,,0,0,0,0,0,0,6,6,1,3,1,1
Tracie Fountain,,,0,0,0,0,0,10,1,1,0,0,1
Rose Rosie Marie Davis,,,,1,0,0,0,2,2,5,0,0,1
H Scott Conklin,,,,,1,0,0,0,2,0,0,0,1
Christina M Hartman,,,,,,0,0,2,0,0,0,0,1
Write-In,,,,,,,0,0,0,0,0,0,1
Rick Krajewski,,,,,,,,5,0,0,0,0,1
James R Roebuck,,,,,,,,,0,0,0,0,1
Karen Dunn,,,,,,,,,,1,0,0,1
Gregory R Benjamin,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,0,1
Total,100,17,12,10,3,2,0,63,34,31,12,1,1
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,2
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Rick Krajewski,James R Roebuck,Gregory R Benjamin,Karen Dunn,Write-In,2
Nina Ahmad,7,0,0,0,0,0,0,80,56,16,15,1,2
Michael Lamb,,1,0,0,0,0,0,13,9,6,2,0,2
Tracie Fountain,,,2,0,0,0,0,9,2,0,1,0,2
Christina M Hartman,,,,0,0,0,0,8,0,1,1,0,2
Rose Rosie Marie Davis,,,,,0,0,0,3,3,0,3,0,2
H Scott Conklin,,,,,,0,0,1,5,1,0,0,2
Write-In,,,,,,,0,0,0,0,0,0,2
Rick Krajewski,,,,,,,,7,0,0,0,0,2
James R Roebuck,,,,,,,,,4,0,0,0,2
Gregory R Benjamin,,,,,,,,,,4,0,0,2
Karen Dunn,,,,,,,,,,,3,0,2
Write-In,,,,,,,,,,,,0,2
Total,175,31,14,10,9,7,0,121,79,28,25,1,2
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,3
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Rick Krajewski,James R Roebuck,Karen Dunn,Gregory R Benjamin,Write-In,3
Nina Ahmad,5,0,0,0,0,0,0,36,19,15,11,0,3
Michael Lamb,,0,0,0,0,0,0,15,9,1,6,0,3
Rose Rosie Marie Davis,,,0,0,0,0,0,2,4,5,1,0,3
Tracie Fountain,,,,0,0,0,0,6,3,1,1,0,3
Christina M Hartman,,,,,0,0,0,3,0,0,1,0,3
H Scott Conklin,,,,,,0,0,1,0,0,0,0,3
Write-In,,,,,,,0,0,0,0,0,0,3
Rick Krajewski,,,,,,,,6,0,0,0,0,3
James R Roebuck,,,,,,,,,3,0,0,0,3
Karen Dunn,,,,,,,,,,0,0,0,3
Gregory R Benjamin,,,,,,,,,,,1,0,3
Write-In,,,,,,,,,,,,0,3
Total,86,31,12,11,4,1,0,69,38,22,21,0,3
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,23
,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,Rick Krajewski,James R Roebuck,Karen Dunn,Gregory R Benjamin,Write-In,23
Nina Ahmad,11,0,0,0,0,0,0,75,37,22,16,1,23
Michael Lamb,,0,0,0,0,0,0,11,15,1,2,1,23
Tracie Fountain,,,0,0,0,0,0,6,4,6,1,0,23
Rose Rosie Marie Davis,,,,1,0,0,0,2,1,3,2,0,23
Christina M Hartman,,,,,0,0,0,5,1,1,1,0,23
H Scott Conklin,,,,,,0,0,2,2,0,0,0,23
Write-In,,,,,,,0,0,0,0,0,0,23
Rick Krajewski,,,,,,,,6,0,0,0,0,23
James R Roebuck,,,,,,,,,2,0,0,0,23
Karen Dunn,,,,,,,,,,0,0,0,23
Gregory R Benjamin,,,,,,,,,,,0,0,23
Write-In,,,,,,,,,,,,1,23
Total,162,30,17,9,8,4,0,107,62,33,22,3,23
