col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 185th District - Democrat,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Regina Young,Maria P Donatucci,Write-In,All
Joseph R Biden,301,0,0,0,"3,348","1,292",10,All
Bernie Sanders,,39,0,0,337,130,0,All
Tulsi Gabbard,,,6,0,34,24,0,All
Write-In,,,,0,6,2,1,All
Regina Young,,,,,70,0,0,All
Maria P Donatucci,,,,,,46,0,All
Write-In,,,,,,,1,All
Total,"4,951",506,64,9,"3,795","1,494",12,All
,President Of The United States - Democrat,,,,Representative In The General Assembly 185th District - Democrat,,,1
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Regina Young,Maria P Donatucci,Write-In,1
Joseph R Biden,8,0,0,0,59,40,0,1
Bernie Sanders,,0,0,0,11,3,0,1
Tulsi Gabbard,,,1,0,1,0,0,1
Write-In,,,,0,0,0,0,1
Regina Young,,,,,1,0,0,1
Maria P Donatucci,,,,,,1,0,1
Write-In,,,,,,,0,1
Total,107,14,2,0,72,44,0,1
,President Of The United States - Democrat,,,,Representative In The General Assembly 185th District - Democrat,,,15
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Regina Young,Maria P Donatucci,Write-In,15
Joseph R Biden,9,0,0,0,58,20,0,15
Bernie Sanders,,0,0,0,4,1,0,15
Tulsi Gabbard,,,0,0,2,1,0,15
Write-In,,,,0,0,0,0,15
Regina Young,,,,,0,0,0,15
Maria P Donatucci,,,,,,4,0,15
Write-In,,,,,,,0,15
Total,87,5,3,0,64,26,0,15
,President Of The United States - Democrat,,,,Representative In The General Assembly 185th District - Democrat,,,16
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Regina Young,Maria P Donatucci,Write-In,16
Joseph R Biden,11,0,0,0,94,33,2,16
Bernie Sanders,,0,0,0,9,5,0,16
Tulsi Gabbard,,,1,0,0,0,0,16
Write-In,,,,0,0,0,0,16
Regina Young,,,,,5,0,0,16
Maria P Donatucci,,,,,,1,0,16
Write-In,,,,,,,0,16
Total,140,14,1,0,108,39,2,16
,President Of The United States - Democrat,,,,Representative In The General Assembly 185th District - Democrat,,,17
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Regina Young,Maria P Donatucci,Write-In,17
Joseph R Biden,5,0,0,0,70,27,0,17
Bernie Sanders,,1,0,0,11,3,0,17
Tulsi Gabbard,,,1,0,1,0,0,17
Write-In,,,,0,0,0,1,17
Regina Young,,,,,0,0,0,17
