col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,All
,Kevin J Boyle,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,All
Kevin J Boyle,24,0,124,20,20,12,5,6,2,All
Write-In,,0,1,2,0,0,0,0,0,All
Nina Ahmad,,,4,0,0,0,0,0,0,All
Christina M Hartman,,,,5,0,0,0,0,0,All
Michael Lamb,,,,,1,0,0,0,0,All
H Scott Conklin,,,,,,5,0,0,0,All
Rose Rosie Marie Davis,,,,,,,1,0,0,All
Tracie Fountain,,,,,,,,0,0,All
Write-In,,,,,,,,,0,All
Total,213,3,129,27,21,17,6,6,2,All
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,13
,Kevin J Boyle,Write-In,Nina Ahmad,Christina M Hartman,H Scott Conklin,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Write-In,13
Kevin J Boyle,12,0,62,6,7,8,5,2,1,13
Write-In,,0,1,2,0,0,0,0,0,13
Nina Ahmad,,,3,0,0,0,0,0,0,13
Christina M Hartman,,,,4,0,0,0,0,0,13
H Scott Conklin,,,,,4,0,0,0,0,13
Michael Lamb,,,,,,1,0,0,0,13
Rose Rosie Marie Davis,,,,,,,0,0,0,13
Tracie Fountain,,,,,,,,0,0,13
Write-In,,,,,,,,,0,13
Total,103,3,66,12,11,9,5,2,1,13
,Representative In The General Assembly 172nd District - Democrat,,Auditor General - Democrat,,,,,,,14
,Kevin J Boyle,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Write-In,14
Kevin J Boyle,12,0,62,14,12,5,4,0,1,14
Write-In,,0,0,0,0,0,0,0,0,14
Nina Ahmad,,,1,0,0,0,0,0,0,14
Christina M Hartman,,,,1,0,0,0,0,0,14
Michael Lamb,,,,,0,0,0,0,0,14
H Scott Conklin,,,,,,1,0,0,0,14
Tracie Fountain,,,,,,,0,0,0,14
Rose Rosie Marie Davis,,,,,,,,1,0,14
Write-In,,,,,,,,,0,14
Total,110,0,63,15,12,6,4,1,1,14
