col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,All
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,All
Stephen Kinsey,259,0,"3,691",2,All
Write-In,,9,3,4,All
Brendan F Boyle,,,168,0,All
Write-In,,,,1,All
Total,"3,952",16,"3,862",7,All
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,2
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,2
Stephen Kinsey,16,0,202,0,2
Write-In,,0,1,0,2
Brendan F Boyle,,,6,0,2
Write-In,,,,0,2
Total,218,1,209,0,2
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,3
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,3
Stephen Kinsey,21,0,247,0,3
Write-In,,0,0,0,3
Brendan F Boyle,,,7,0,3
Write-In,,,,0,3
Total,268,0,254,0,3
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,4
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,4
Stephen Kinsey,12,0,145,0,4
Write-In,,0,0,0,4
Brendan F Boyle,,,5,0,4
Write-In,,,,0,4
Total,157,0,150,0,4
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,5
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,5
Stephen Kinsey,15,0,169,0,5
Write-In,,0,0,0,5
Brendan F Boyle,,,11,0,5
Write-In,,,,0,5
Total,184,0,180,0,5
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,6
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,6
Stephen Kinsey,13,0,196,0,6
Write-In,,0,0,0,6
Brendan F Boyle,,,6,0,6
Write-In,,,,0,6
Total,209,0,202,0,6
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,7
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,7
Stephen Kinsey,10,0,185,0,7
Write-In,,0,0,0,7
Brendan F Boyle,,,8,0,7
Write-In,,,,0,7
Total,195,0,193,0,7
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,8
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,8
Stephen Kinsey,13,0,215,0,8
Write-In,,0,1,0,8
Brendan F Boyle,,,5,0,8
Write-In,,,,0,8
Total,228,1,221,0,8
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,9
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,9
Stephen Kinsey,24,0,223,0,9
Write-In,,1,0,0,9
Brendan F Boyle,,,6,0,9
Write-In,,,,0,9
Total,247,1,229,0,9
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,10
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,10
Stephen Kinsey,6,0,166,0,10
Write-In,,0,0,0,10
Brendan F Boyle,,,4,0,10
Write-In,,,,1,10
Total,172,0,170,1,10
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 201st District - Democrat,,11
,Brendan F Boyle,Write-In,Stephen Kinsey,Write-In,11
Brendan F Boyle,12,0,156,0,11
Write-In,,0,0,1,11
Stephen Kinsey,,,12,0,11
Write-In,,,,2,11
Total,168,1,168,3,11
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 201st District - Democrat,,12
,Brendan F Boyle,Write-In,Stephen Kinsey,Write-In,12
Brendan F Boyle,19,0,156,0,12
Write-In,,0,0,0,12
Stephen Kinsey,,,9,0,12
Write-In,,,,2,12
Total,175,0,165,2,12
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,13
,Stephen Kinsey,Write-In,Brendan F Boyle,Write-In,13
Stephen Kinsey,5,0,52,0,13
Write-In,,0,0,0,13
Brendan F Boyle,,,1,0,13
Write-In,,,,0,13
Total,57,0,53,0,13
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 201st District - Democrat,,14
,Brendan F Boyle,Write-In,Stephen Kinsey,Write-In,14
Brendan F Boyle,9,0,138,0,14
Write-In,,0,0,0,14
Stephen Kinsey,,,9,0,14
Write-In,,,,3,14
Total,147,0,147,3,14
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 201st District - Democrat,,15
,Brendan F Boyle,Write-In,Stephen Kinsey,Write-In,15
Brendan F Boyle,10,0,136,1,15
Write-In,,0,0,0,15
Stephen Kinsey,,,5,0,15
Write-In,,,,1,15
Total,147,0,141,2,15
,Representative In The General Assembly 201st District - Democrat,,Representative In Congress 2nd District - Democrat,,16
