col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 202nd District - Democrat,,Auditor General - Democrat,,,,,,,All
,Jared Solomon,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,All
Jared Solomon,37,0,785,76,93,49,51,38,1,All
Write-In,,1,1,0,0,1,0,0,0,All
Nina Ahmad,,,139,0,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,34,0,0,0,0,0,All
Michael Lamb,,,,,11,0,0,0,0,All
Tracie Fountain,,,,,,16,0,0,0,All
Christina M Hartman,,,,,,,2,0,0,All
H Scott Conklin,,,,,,,,4,0,All
Write-In,,,,,,,,,0,All
Total,"1,130",3,925,110,104,66,53,42,1,All
,Representative In The General Assembly 202nd District - Democrat,,Auditor General - Democrat,,,,,,,13
,Jared Solomon,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Write-In,13
Jared Solomon,7,0,76,8,9,4,5,1,0,13
Write-In,,1,0,0,0,0,0,0,0,13
Nina Ahmad,,,27,0,0,0,0,0,0,13
Rose Rosie Marie Davis,,,,5,0,0,0,0,0,13
Christina M Hartman,,,,,0,0,0,0,0,13
Michael Lamb,,,,,,1,0,0,0,13
Tracie Fountain,,,,,,,0,0,0,13
H Scott Conklin,,,,,,,,0,0,13
Write-In,,,,,,,,,0,13
Total,110,1,103,13,9,5,5,1,0,13
,Representative In The General Assembly 202nd District - Democrat,,Auditor General - Democrat,,,,,,,15
,Jared Solomon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Tracie Fountain,Write-In,15
Jared Solomon,4,0,90,15,8,5,3,2,0,15
Write-In,,0,0,0,0,0,0,0,0,15
Nina Ahmad,,,12,0,0,0,0,0,0,15
Michael Lamb,,,,1,0,0,0,0,0,15
Rose Rosie Marie Davis,,,,,4,0,0,0,0,15
H Scott Conklin,,,,,,0,0,0,0,15
Christina M Hartman,,,,,,,0,0,0,15
Tracie Fountain,,,,,,,,0,0,15
Write-In,,,,,,,,,0,15
Total,127,0,102,16,12,5,3,2,0,15
,Representative In The General Assembly 202nd District - Democrat,,Auditor General - Democrat,,,,,,,16
,Jared Solomon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,16
Jared Solomon,5,0,89,9,11,4,6,3,0,16
Write-In,,0,0,0,0,0,0,0,0,16
Nina Ahmad,,,15,0,0,0,0,0,0,16
Michael Lamb,,,,3,0,0,0,0,0,16
Rose Rosie Marie Davis,,,,,1,0,0,0,0,16
Tracie Fountain,,,,,,3,0,0,0,16
Christina M Hartman,,,,,,,0,0,0,16
H Scott Conklin,,,,,,,,0,0,16
Write-In,,,,,,,,,0,16
Total,127,0,104,12,12,7,6,3,0,16
,Representative In The General Assembly 202nd District - Democrat,,Auditor General - Democrat,,,,,,,17
,Jared Solomon,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,17
Jared Solomon,1,0,63,7,3,5,4,3,0,17
Write-In,,0,0,0,1,0,0,0,0,17
Nina Ahmad,,,10,0,0,0,0,0,0,17
Michael Lamb,,,,3,0,0,0,0,0,17
Tracie Fountain,,,,,5,0,0,0,0,17
Rose Rosie Marie Davis,,,,,,2,0,0,0,17
H Scott Conklin,,,,,,,0,0,0,17
Christina M Hartman,,,,,,,,0,0,17
Write-In,,,,,,,,,0,17
Total,86,1,73,10,9,7,4,3,0,17
,Representative In The General Assembly 202nd District - Democrat,,Auditor General - Democrat,,,,,,,18
,Jared Solomon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Christina M Hartman,Write-In,18
Jared Solomon,1,0,74,12,6,6,3,1,0,18
Write-In,,0,1,0,0,0,0,0,0,18
Nina Ahmad,,,9,0,0,0,0,0,0,18
Michael Lamb,,,,0,0,0,0,0,0,18
Rose Rosie Marie Davis,,,,,2,0,0,0,0,18
H Scott Conklin,,,,,,1,0,0,0,18
Tracie Fountain,,,,,,,1,0,0,18
Christina M Hartman,,,,,,,,1,0,18
Write-In,,,,,,,,,0,18
Total,103,1,84,12,8,7,4,2,0,18
,Representative In The General Assembly 202nd District - Democrat,,Auditor General - Democrat,,,,,,,20
,Jared Solomon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,20
Jared Solomon,5,0,80,12,7,6,4,3,1,20
Write-In,,0,0,0,0,0,0,0,0,20
Nina Ahmad,,,19,0,0,0,0,0,0,20
Michael Lamb,,,,1,0,0,0,0,0,20
Rose Rosie Marie Davis,,,,,3,0,0,0,0,20
Tracie Fountain,,,,,,1,0,0,0,20
Christina M Hartman,,,,,,,0,0,0,20
H Scott Conklin,,,,,,,,0,0,20
Write-In,,,,,,,,,0,20
Total,118,0,99,13,10,7,4,3,1,20
,Representative In The General Assembly 202nd District - Democrat,,Auditor General - Democrat,,,,,,,21
,Jared Solomon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Christina M Hartman,Write-In,21
Jared Solomon,5,0,53,6,4,4,5,1,0,21
Write-In,,0,0,0,0,0,0,0,0,21
Nina Ahmad,,,5,0,0,0,0,0,0,21
Michael Lamb,,,,0,0,0,0,0,0,21
Rose Rosie Marie Davis,,,,,2,0,0,0,0,21
H Scott Conklin,,,,,,1,0,0,0,21
Tracie Fountain,,,,,,,0,0,0,21
