col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,All
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Jeff Dempsey,Marylouise Isaacson,Vanessa Mcgrath,Andre Del Valle,Write-In,All
Nina Ahmad,90,0,0,0,0,0,0,504,480,464,313,1,All
Michael Lamb,,9,0,0,0,0,0,83,94,51,21,1,All
Tracie Fountain,,,4,0,0,0,0,61,50,60,34,0,All
Christina M Hartman,,,,1,0,0,0,33,34,48,24,0,All
Rose Rosie Marie Davis,,,,,3,0,0,24,24,22,17,0,All
H Scott Conklin,,,,,,4,0,37,17,8,2,0,All
Write-In,,,,,,,0,3,0,0,0,1,All
Jeff Dempsey,,,,,,,,53,0,0,0,0,All
Marylouise Isaacson,,,,,,,,,32,0,0,0,All
Vanessa Mcgrath,,,,,,,,,,22,0,0,All
Andre Del Valle,,,,,,,,,,,23,0,All
Write-In,,,,,,,,,,,,1,All
Total,"1,852",259,209,140,90,68,4,798,731,675,434,4,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,1
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Jeff Dempsey,Vanessa Mcgrath,Marylouise Isaacson,Andre Del Valle,Write-In,1
Nina Ahmad,7,0,0,0,0,0,0,64,53,47,48,1,1
Michael Lamb,,2,0,0,0,0,0,8,8,14,0,0,1
Tracie Fountain,,,0,0,0,0,0,8,7,2,6,0,1
Christina M Hartman,,,,1,0,0,0,3,7,7,3,0,1
Rose Rosie Marie Davis,,,,,0,0,0,1,4,1,3,0,1
H Scott Conklin,,,,,,1,0,3,1,0,0,0,1
Write-In,,,,,,,0,0,0,0,0,0,1
Jeff Dempsey,,,,,,,,5,0,0,0,0,1
Vanessa Mcgrath,,,,,,,,,3,0,0,0,1
Marylouise Isaacson,,,,,,,,,,1,0,0,1
Andre Del Valle,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,0,1
Total,220,32,23,21,9,5,0,92,83,72,60,1,1
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,2
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,Jeff Dempsey,Marylouise Isaacson,Vanessa Mcgrath,Andre Del Valle,Write-In,2
Nina Ahmad,1,0,0,0,0,0,0,7,7,6,4,0,2
Michael Lamb,,2,0,0,0,0,0,1,1,0,0,0,2
Rose Rosie Marie Davis,,,0,0,0,0,0,1,0,1,1,0,2
Tracie Fountain,,,,0,0,0,0,0,2,1,0,0,2
H Scott Conklin,,,,,0,0,0,1,1,0,0,0,2
Christina M Hartman,,,,,,0,0,0,0,1,0,0,2
Write-In,,,,,,,0,0,0,0,0,0,2
Jeff Dempsey,,,,,,,,1,0,0,0,0,2
Marylouise Isaacson,,,,,,,,,0,0,0,0,2
Vanessa Mcgrath,,,,,,,,,,1,0,0,2
Andre Del Valle,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,0,2
Total,25,4,3,3,2,1,0,11,11,10,5,0,2
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,3
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Vanessa Mcgrath,Jeff Dempsey,Marylouise Isaacson,Andre Del Valle,Write-In,3
Nina Ahmad,7,0,0,0,0,0,0,65,43,33,16,0,3
Michael Lamb,,0,0,0,0,0,0,8,10,4,1,0,3
Tracie Fountain,,,0,0,0,0,0,8,5,4,3,0,3
Christina M Hartman,,,,0,0,0,0,7,2,1,3,0,3
