col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 2nd District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,All
,Brendan F Boyle,Write-In,Nikil Saval,Larry Farnese,Write-In,All
Brendan F Boyle,56,0,942,554,1,All
Write-In,,1,7,1,0,All
Nikil Saval,,,153,0,0,All
Larry Farnese,,,,121,0,All
Write-In,,,,,1,All
Total,"1,553",9,"1,102",676,2,All
,Representative In Congress 2nd District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,1
,Brendan F Boyle,Write-In,Nikil Saval,Larry Farnese,Write-In,1
Brendan F Boyle,1,0,43,38,0,1
Write-In,,0,0,0,0,1
Nikil Saval,,,5,0,0,1
Larry Farnese,,,,7,0,1
Write-In,,,,,0,1
Total,82,0,48,45,0,1
,Representative In Congress 2nd District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,2
,Brendan F Boyle,Write-In,Nikil Saval,Larry Farnese,Write-In,2
Brendan F Boyle,0,0,42,18,0,2
Write-In,,0,2,0,0,2
Nikil Saval,,,4,0,0,2
Larry Farnese,,,,3,0,2
Write-In,,,,,0,2
Total,60,2,48,21,0,2
,Representative In Congress 2nd District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,3
,Brendan F Boyle,Write-In,Nikil Saval,Larry Farnese,Write-In,3
Brendan F Boyle,3,0,58,43,0,3
Write-In,,1,1,0,0,3
Nikil Saval,,,14,0,0,3
Larry Farnese,,,,5,0,3
Write-In,,,,,0,3
Total,104,2,73,48,0,3
,Representative In Congress 2nd District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,4
,Brendan F Boyle,Write-In,Nikil Saval,Larry Farnese,Write-In,4
Brendan F Boyle,4,0,71,35,0,4
Write-In,,0,0,0,0,4
Nikil Saval,,,9,0,0,4
Larry Farnese,,,,4,0,4
Write-In,,,,,0,4
Total,110,0,80,39,0,4
,Representative In Congress 2nd District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,5
,Brendan F Boyle,Write-In,Nikil Saval,Larry Farnese,Write-In,5
Brendan F Boyle,3,0,59,32,0,5
Write-In,,0,0,1,0,5
Nikil Saval,,,7,0,0,5
Larry Farnese,,,,2,0,5
Write-In,,,,,0,5
Total,94,1,66,35,0,5
,Representative In Congress 2nd District - Democrat,,Senator In The General Assembly 1st District - Democrat,,,6
