col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Pamela Robinson,Michele Lockman,Mona Getzes Cohen,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Amy Roat,Lisa Powley,Lorraine Haw,Alvaro Quinones,Kempis Ghani Songster,Vayda Good,Adam Tennant,Ronald Raju Joseph,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Andre Del Valle,Jeff Dempsey,Write-In,17
Pamela Robinson,1,162,159,151,153,152,45,44,29,23,20,24,7,7,4,106,40,12,15,0,17
Michele Lockman,,0,152,154,153,151,40,40,24,21,21,19,12,10,4,97,39,14,16,0,17
Mona Getzes Cohen,,,0,144,144,141,38,35,32,22,23,27,14,11,4,100,34,10,14,0,17
Patrick Parkinson,,,,0,150,148,28,25,12,14,14,9,4,4,4,94,32,10,14,0,17
Anthony Bellmon,,,,,0,148,26,28,15,12,15,11,3,7,4,95,31,9,14,0,17
Theodore Kirsch,,,,,,0,27,24,15,12,17,9,6,7,4,91,32,10,15,0,17
Amy Roat,,,,,,,0,120,110,99,102,107,96,92,0,66,44,28,8,0,17
Lisa Powley,,,,,,,,0,110,105,104,105,97,91,0,55,47,26,9,0,17
Lorraine Haw,,,,,,,,,0,105,105,107,100,95,0,45,44,25,9,0,17
Alvaro Quinones,,,,,,,,,,0,101,103,99,93,0,43,37,31,9,0,17
Kempis Ghani Songster,,,,,,,,,,,0,104,103,100,0,39,38,29,13,0,17
Vayda Good,,,,,,,,,,,,0,101,95,0,43,39,27,9,0,17
Adam Tennant,,,,,,,,,,,,,0,94,0,35,33,27,10,0,17
Ronald Raju Joseph,,,,,,,,,,,,,,0,0,34,31,25,10,0,17
Write-In,,,,,,,,,,,,,,,0,2,0,0,0,0,17
Marylouise Isaacson,,,,,,,,,,,,,,,,15,0,0,0,0,17
Vanessa Mcgrath,,,,,,,,,,,,,,,,,7,0,0,0,17
Andre Del Valle,,,,,,,,,,,,,,,,,,1,0,0,17
Jeff Dempsey,,,,,,,,,,,,,,,,,,,2,0,17
Write-In,,,,,,,,,,,,,,,,,,,,0,17
Total,187,177,172,160,159,157,149,141,127,123,122,122,108,102,4,166,83,44,28,0,17
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,21
,Michele Lockman,Pamela Robinson,Mona Getzes Cohen,Anthony Bellmon,Theodore Kirsch,Amy Roat,Patrick Parkinson,Lisa Powley,Alvaro Quinones,Kempis Ghani Songster,Lorraine Haw,Vayda Good,Ronald Raju Joseph,Adam Tennant,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,21
Michele Lockman,0,132,126,125,125,29,126,29,27,23,28,19,11,8,0,84,29,21,9,0,21
Pamela Robinson,,0,123,126,120,28,121,26,24,24,27,18,13,7,0,78,28,20,13,0,21
Mona Getzes Cohen,,,0,118,117,23,119,25,22,23,24,17,10,7,0,76,25,22,12,0,21
Anthony Bellmon,,,,0,119,18,122,18,20,15,17,10,8,5,0,71,25,20,10,0,21
Theodore Kirsch,,,,,0,19,120,20,19,13,15,9,5,3,0,72,25,19,9,0,21
Amy Roat,,,,,,0,20,114,98,103,106,99,98,93,0,51,36,23,15,0,21
Patrick Parkinson,,,,,,,0,19,20,13,15,7,5,6,0,71,26,19,8,0,21
Lisa Powley,,,,,,,,0,96,101,106,100,97,94,0,48,34,25,16,0,21
Alvaro Quinones,,,,,,,,,1,105,102,103,104,98,0,45,35,24,17,0,21
Kempis Ghani Songster,,,,,,,,,,1,107,103,102,97,0,46,33,26,16,0,21
Lorraine Haw,,,,,,,,,,,0,103,99,96,0,45,34,24,17,0,21
Vayda Good,,,,,,,,,,,,0,99,94,0,36,38,22,17,0,21
Ronald Raju Joseph,,,,,,,,,,,,,0,98,0,36,35,22,14,0,21
Adam Tennant,,,,,,,,,,,,,,0,0,29,33,25,13,0,21
Write-In,,,,,,,,,,,,,,,0,0,0,0,0,0,21
Marylouise Isaacson,,,,,,,,,,,,,,,,6,0,0,0,0,21
Vanessa Mcgrath,,,,,,,,,,,,,,,,,6,0,0,0,21
Jeff Dempsey,,,,,,,,,,,,,,,,,,1,0,0,21
Andre Del Valle,,,,,,,,,,,,,,,,,,,3,0,21
Write-In,,,,,,,,,,,,,,,,,,,,0,21
Total,146,142,137,129,128,127,127,125,124,124,122,115,109,102,0,128,67,45,32,0,21
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,27
,Pamela Robinson,Michele Lockman,Mona Getzes Cohen,Theodore Kirsch,Anthony Bellmon,Patrick Parkinson,Amy Roat,Lisa Powley,Vayda Good,Lorraine Haw,Kempis Ghani Songster,Alvaro Quinones,Ronald Raju Joseph,Adam Tennant,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,27
Pamela Robinson,0,216,213,204,201,197,43,47,29,24,19,16,11,8,3,103,66,28,26,0,27
Michele Lockman,,0,212,203,198,196,41,40,26,23,15,12,7,6,3,99,60,30,25,0,27
Mona Getzes Cohen,,,0,199,193,193,38,42,27,22,16,11,11,6,3,98,63,27,23,0,27
Theodore Kirsch,,,,0,200,199,30,32,16,12,12,10,10,6,3,90,55,30,26,0,27
Anthony Bellmon,,,,,0,195,26,28,14,11,11,10,7,6,3,88,57,28,22,0,27
Patrick Parkinson,,,,,,0,26,29,14,8,9,9,8,5,3,84,56,29,23,0,27
Amy Roat,,,,,,,1,102,89,91,79,77,77,71,0,44,31,24,18,0,27
Lisa Powley,,,,,,,,0,89,87,80,75,76,70,0,41,31,22,19,0,27
Vayda Good,,,,,,,,,0,90,84,83,75,69,0,35,27,17,21,0,27
Lorraine Haw,,,,,,,,,,0,82,76,73,69,0,33,24,21,16,0,27
Kempis Ghani Songster,,,,,,,,,,,0,76,77,68,1,30,28,16,16,0,27
Alvaro Quinones,,,,,,,,,,,,0,72,70,0,26,25,15,18,0,27
Ronald Raju Joseph,,,,,,,,,,,,,0,70,0,25,23,18,13,0,27
Adam Tennant,,,,,,,,,,,,,,0,0,23,21,15,14,0,27
Write-In,,,,,,,,,,,,,,,0,0,1,0,0,0,27
Marylouise Isaacson,,,,,,,,,,,,,,,,5,0,0,0,0,27
Vanessa Mcgrath,,,,,,,,,,,,,,,,,5,0,0,0,27
Jeff Dempsey,,,,,,,,,,,,,,,,,,3,0,0,27
Andre Del Valle,,,,,,,,,,,,,,,,,,,1,0,27
Write-In,,,,,,,,,,,,,,,,,,,,1,27
Total,233,223,220,210,204,201,123,118,104,98,94,88,83,77,3,133,93,51,43,1,27
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,30
,Michele Lockman,Pamela Robinson,Mona Getzes Cohen,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Amy Roat,Lisa Powley,Lorraine Haw,Vayda Good,Kempis Ghani Songster,Alvaro Quinones,Ronald Raju Joseph,Adam Tennant,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,30
Michele Lockman,0,175,163,161,158,156,55,47,37,27,24,23,17,11,1,66,65,28,20,0,30
Pamela Robinson,,1,158,154,153,150,56,47,37,29,25,25,17,15,1,64,70,26,19,0,30
Mona Getzes Cohen,,,0,149,143,145,45,41,38,30,25,22,17,14,1,66,61,23,18,0,30
Patrick Parkinson,,,,0,153,152,35,25,21,15,18,14,11,6,1,61,53,25,19,0,30
Anthony Bellmon,,,,,0,151,37,28,18,15,18,16,12,10,0,58,50,27,20,0,30
Theodore Kirsch,,,,,,0,34,27,22,16,18,15,12,9,1,58,50,26,18,0,30
Amy Roat,,,,,,,0,122,101,95,93,90,84,87,0,43,42,24,24,0,30
Lisa Powley,,,,,,,,0,103,94,92,90,88,88,0,39,39,22,25,0,30
Lorraine Haw,,,,,,,,,0,98,97,90,90,85,1,34,38,25,20,0,30
Vayda Good,,,,,,,,,,0,89,96,85,85,1,34,31,22,21,0,30
Kempis Ghani Songster,,,,,,,,,,,0,90,90,85,0,30,31,23,21,0,30
Alvaro Quinones,,,,,,,,,,,,0,85,84,0,34,28,19,22,0,30
Ronald Raju Joseph,,,,,,,,,,,,,0,83,0,25,26,24,20,0,30
Adam Tennant,,,,,,,,,,,,,,0,0,28,23,19,20,0,30
Write-In,,,,,,,,,,,,,,,0,1,0,0,0,0,30
Marylouise Isaacson,,,,,,,,,,,,,,,,7,0,0,0,0,30
Vanessa Mcgrath,,,,,,,,,,,,,,,,,1,0,0,0,30
Jeff Dempsey,,,,,,,,,,,,,,,,,,3,0,0,30
Andre Del Valle,,,,,,,,,,,,,,,,,,,1,0,30
Write-In,,,,,,,,,,,,,,,,,,,,0,30
Total,188,188,174,165,163,160,143,133,124,115,113,111,102,97,1,104,94,52,43,0,30
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,32
,Pamela Robinson,Michele Lockman,Amy Roat,Mona Getzes Cohen,Lisa Powley,Anthony Bellmon,Lorraine Haw,Theodore Kirsch,Patrick Parkinson,Vayda Good,Alvaro Quinones,Kempis Ghani Songster,Adam Tennant,Ronald Raju Joseph,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,32
Pamela Robinson,0,168,51,166,50,156,37,147,148,31,32,26,12,9,1,98,46,23,14,0,32
Michele Lockman,,0,49,168,46,153,33,148,150,31,27,21,10,6,1,95,45,23,16,0,32
Amy Roat,,,0,45,149,33,140,28,27,135,124,129,120,120,3,80,35,33,21,1,32
Mona Getzes Cohen,,,,0,45,150,34,143,147,32,29,20,13,8,1,91,42,22,15,0,32
Lisa Powley,,,,,0,31,139,27,25,128,123,122,116,117,3,68,41,30,21,1,32
Anthony Bellmon,,,,,,0,19,145,147,20,20,17,10,6,1,86,41,19,10,0,32
Lorraine Haw,,,,,,,0,13,11,134,124,123,116,117,3,63,31,32,21,1,32
Theodore Kirsch,,,,,,,,0,143,14,19,13,7,6,1,80,40,19,9,0,32
Patrick Parkinson,,,,,,,,,0,12,16,13,9,3,1,81,38,18,11,0,32
Vayda Good,,,,,,,,,,0,127,125,115,115,3,56,31,31,22,1,32
Alvaro Quinones,,,,,,,,,,,0,116,111,112,0,55,32,28,21,0,32
Kempis Ghani Songster,,,,,,,,,,,,0,118,118,3,55,31,26,21,1,32
Adam Tennant,,,,,,,,,,,,,0,114,1,45,29,28,18,0,32
Ronald Raju Joseph,,,,,,,,,,,,,,0,3,49,24,26,17,1,32
Write-In,,,,,,,,,,,,,,,0,0,1,1,0,0,32
Marylouise Isaacson,,,,,,,,,,,,,,,,10,0,0,0,0,32
Vanessa Mcgrath,,,,,,,,,,,,,,,,,8,0,0,0,32
Jeff Dempsey,,,,,,,,,,,,,,,,,,3,0,0,32
Andre Del Valle,,,,,,,,,,,,,,,,,,,1,0,32
Write-In,,,,,,,,,,,,,,,,,,,,0,32
Total,188,185,178,177,167,162,154,154,153,149,143,141,127,124,4,164,83,55,35,1,32
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,33
,Amy Roat,Lisa Powley,Alvaro Quinones,Vayda Good,Pamela Robinson,Kempis Ghani Songster,Lorraine Haw,Michele Lockman,Ronald Raju Joseph,Mona Getzes Cohen,Adam Tennant,Patrick Parkinson,Theodore Kirsch,Anthony Bellmon,Write-In,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Andre Del Valle,Write-In,33
Amy Roat,0,80,74,76,21,76,74,20,72,19,73,11,11,12,0,33,28,16,14,0,33
Lisa Powley,,0,73,74,19,74,71,17,70,15,70,15,12,12,0,31,29,12,13,0,33
Alvaro Quinones,,,0,76,16,74,69,13,73,14,69,7,8,8,0,25,26,12,19,0,33
Vayda Good,,,,0,18,74,75,14,74,15,70,9,7,9,0,26,28,14,14,0,33
Pamela Robinson,,,,,0,16,13,72,11,67,7,65,64,62,0,36,19,18,9,0,33
Kempis Ghani Songster,,,,,,0,71,13,75,12,69,7,10,9,0,25,28,12,15,0,33
Lorraine Haw,,,,,,,1,12,70,11,68,6,5,7,0,24,28,14,11,0,33
Michele Lockman,,,,,,,,0,7,71,5,63,64,62,0,35,15,18,9,0,33
Ronald Raju Joseph,,,,,,,,,0,9,69,5,6,7,0,26,28,10,12,0,33
Mona Getzes Cohen,,,,,,,,,,0,6,59,62,59,0,36,14,14,10,0,33
Adam Tennant,,,,,,,,,,,0,4,3,3,0,25,25,10,12,0,33
Patrick Parkinson,,,,,,,,,,,,0,60,59,0,29,17,12,6,0,33
Theodore Kirsch,,,,,,,,,,,,,0,59,0,29,14,12,9,0,33
Anthony Bellmon,,,,,,,,,,,,,,0,0,27,14,13,9,0,33
Write-In,,,,,,,,,,,,,,,0,0,0,0,0,0,33
Marylouise Isaacson,,,,,,,,,,,,,,,,2,0,0,0,0,33
Vanessa Mcgrath,,,,,,,,,,,,,,,,,6,0,0,0,33
Jeff Dempsey,,,,,,,,,,,,,,,,,,1,0,0,33
Andre Del Valle,,,,,,,,,,,,,,,,,,,2,0,33
Write-In,,,,,,,,,,,,,,,,,,,,0,33
Total,95,89,86,86,85,84,82,80,80,77,76,67,67,66,0,65,54,30,27,0,33
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,34
,Michele Lockman,Anthony Bellmon,Pamela Robinson,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Alvaro Quinones,Vayda Good,Adam Tennant,Write-In,Vanessa Mcgrath,Marylouise Isaacson,Andre Del Valle,Jeff Dempsey,Write-In,34
Michele Lockman,0,103,101,103,103,102,25,24,19,10,7,8,8,4,3,39,41,16,8,0,34
Anthony Bellmon,,1,100,101,102,98,18,18,13,7,7,7,4,4,2,33,41,14,8,0,34
Pamela Robinson,,,0,100,97,98,24,21,18,10,6,8,9,3,2,35,36,16,9,0,34
Patrick Parkinson,,,,0,101,96,21,18,15,7,6,5,3,1,2,33,37,16,8,0,34
Theodore Kirsch,,,,,0,96,18,17,13,6,5,5,3,3,2,34,38,14,8,0,34
Mona Getzes Cohen,,,,,,0,21,20,16,7,4,7,7,3,2,35,37,15,6,0,34
Amy Roat,,,,,,,0,49,46,41,39,36,39,34,0,27,14,8,13,0,34
Lisa Powley,,,,,,,,0,44,40,40,38,39,34,1,23,12,9,14,0,34
Lorraine Haw,,,,,,,,,0,38,38,36,39,32,0,25,10,9,9,0,34
Kempis Ghani Songster,,,,,,,,,,0,37,35,38,34,0,17,10,6,12,0,34
Ronald Raju Joseph,,,,,,,,,,,0,37,37,35,0,16,11,5,11,0,34
Alvaro Quinones,,,,,,,,,,,,0,37,34,0,15,11,6,11,0,34
Vayda Good,,,,,,,,,,,,,0,35,0,18,8,6,11,0,34
Adam Tennant,,,,,,,,,,,,,,0,0,13,9,4,11,0,34
Write-In,,,,,,,,,,,,,,,0,0,1,0,0,0,34
Vanessa Mcgrath,,,,,,,,,,,,,,,,2,0,0,0,0,34
Marylouise Isaacson,,,,,,,,,,,,,,,,,4,0,0,0,34
Andre Del Valle,,,,,,,,,,,,,,,,,,2,0,0,34
Jeff Dempsey,,,,,,,,,,,,,,,,,,,2,0,34
Write-In,,,,,,,,,,,,,,,,,,,,0,34
Total,115,109,108,106,105,104,62,59,53,45,44,43,43,37,3,56,55,23,22,0,34
