col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 7th District - Republican,All
,Denise Furey,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,Write-In,All
Denise Furey,45,321,298,173,132,0,13,All
Paul Panepinto,,53,269,98,106,2,12,All
Calvin Tucker,,,20,96,101,0,11,All
Erin Elmore,,,,27,98,0,4,All
John Paul Sutton,,,,,11,0,7,All
Write-In,,,,,,1,0,All
Write-In,,,,,,,1,All
Total,531,469,411,281,244,3,19,All
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 7th District - Republican,1
,Denise Furey,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,Write-In,1
Denise Furey,2,12,11,7,4,0,0,1
Paul Panepinto,,2,9,2,1,0,0,1
Calvin Tucker,,,0,3,1,0,0,1
Erin Elmore,,,,0,4,0,0,1
John Paul Sutton,,,,,1,0,0,1
Write-In,,,,,,0,0,1
Write-In,,,,,,,0,1
Total,19,14,12,8,6,0,0,1
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 7th District - Republican,2
,Calvin Tucker,Denise Furey,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,Write-In,2
Calvin Tucker,1,13,13,6,7,0,0,2
Denise Furey,,0,12,9,6,0,1,2
Paul Panepinto,,,2,4,8,0,0,2
Erin Elmore,,,,5,3,0,1,2
John Paul Sutton,,,,,2,0,1,2
Write-In,,,,,,0,0,2
Write-In,,,,,,,0,2
Total,21,21,21,17,14,0,1,2
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 7th District - Republican,4
,Paul Panepinto,Denise Furey,Erin Elmore,Calvin Tucker,John Paul Sutton,Write-In,Write-In,4
Paul Panepinto,1,6,3,6,2,2,1,4
Denise Furey,,1,4,4,2,0,0,4
Erin Elmore,,,1,3,2,0,0,4
Calvin Tucker,,,,0,1,0,0,4
John Paul Sutton,,,,,0,0,0,4
Write-In,,,,,,0,0,4
Write-In,,,,,,,0,4
Total,12,10,8,7,4,2,1,4
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 7th District - Republican,5
,Denise Furey,Calvin Tucker,Paul Panepinto,John Paul Sutton,Erin Elmore,Write-In,Write-In,5
Denise Furey,4,20,21,6,7,0,1,5
Calvin Tucker,,0,21,10,7,0,1,5
Paul Panepinto,,,1,8,3,0,1,5
John Paul Sutton,,,,0,4,0,0,5
Erin Elmore,,,,,1,0,0,5
Write-In,,,,,,0,0,5
Write-In,,,,,,,0,5
Total,33,29,29,15,12,0,1,5
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Senator In The General Assembly 7th District - Republican,6
,Denise Furey,Erin Elmore,Calvin Tucker,John Paul Sutton,Paul Panepinto,Write-In,Write-In,6
Denise Furey,2,5,4,3,3,0,2,6
Erin Elmore,,0,2,5,0,0,2,6
