col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Auditor General - Democrat,,,,,,,State Treasurer - Democrat,,All
,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Joe Torsella,Write-In,All
Nina Ahmad,766,0,0,0,0,0,0,"1,971",18,All
Rose Rosie Marie Davis,,83,0,0,0,0,0,142,0,All
Michael Lamb,,,32,0,0,0,0,164,0,All
Tracie Fountain,,,,57,0,0,0,108,1,All
Christina M Hartman,,,,,24,0,0,109,0,All
H Scott Conklin,,,,,,14,0,77,0,All
Write-In,,,,,,,2,1,1,All
Joe Torsella,,,,,,,,65,0,All
Write-In,,,,,,,,,0,All
Total,"2,755",225,196,166,133,91,4,"2,637",20,All
,State Treasurer - Democrat,,Auditor General - Democrat,,,,,,,1
,Joe Torsella,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,1
Joe Torsella,2,0,96,11,9,7,3,4,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,26,0,0,0,0,0,0,1
Rose Rosie Marie Davis,,,,10,0,0,0,0,0,1
Tracie Fountain,,,,,8,0,0,0,0,1
Michael Lamb,,,,,,2,0,0,0,1
Christina M Hartman,,,,,,,1,0,0,1
H Scott Conklin,,,,,,,,0,0,1
Write-In,,,,,,,,,0,1
Total,132,0,122,21,17,9,4,4,0,1
,Auditor General - Democrat,,,,,,,State Treasurer - Democrat,,2
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Joe Torsella,Write-In,2
Nina Ahmad,48,0,0,0,0,0,0,136,1,2
Rose Rosie Marie Davis,,8,0,0,0,0,0,11,0,2
Tracie Fountain,,,8,0,0,0,0,6,0,2
Michael Lamb,,,,2,0,0,0,11,0,2
Christina M Hartman,,,,,0,0,0,7,0,2
H Scott Conklin,,,,,,1,0,3,0,2
Write-In,,,,,,,0,0,0,2
Joe Torsella,,,,,,,,2,0,2
Write-In,,,,,,,,,0,2
Total,185,19,14,13,7,4,0,176,1,2
,Auditor General - Democrat,,,,,,,State Treasurer - Democrat,,3
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Joe Torsella,Write-In,3
Nina Ahmad,84,0,0,0,0,0,0,110,0,3
