col_1,col_2,col_3,col_4,col_5,division
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,All
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,All
Heather Heidelbaugh,8,0,171,2,All
Write-In,,1,3,2,All
Michael Harvey,,,5,0,All
Write-In,,,,1,All
Total,181,6,179,5,All
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,1
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,1
Heather Heidelbaugh,1,0,17,0,1
Write-In,,0,0,0,1
Michael Harvey,,,0,0,1
Write-In,,,,0,1
Total,18,0,17,0,1
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,2
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,2
Heather Heidelbaugh,0,0,13,0,2
Write-In,,0,0,0,2
Michael Harvey,,,0,0,2
Write-In,,,,1,2
Total,13,0,13,1,2
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,3
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,3
Heather Heidelbaugh,0,0,8,0,3
Write-In,,0,0,0,3
Michael Harvey,,,0,0,3
Write-In,,,,0,3
Total,8,0,8,0,3
,Representative In Congress 3rd District - Republican,,Attorney General - Republican,,4
,Michael Harvey,Write-In,Heather Heidelbaugh,Write-In,4
Michael Harvey,1,0,3,0,4
Write-In,,0,0,1,4
Heather Heidelbaugh,,,0,0,4
Write-In,,,,0,4
Total,4,1,3,1,4
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,5
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,5
Heather Heidelbaugh,0,0,9,0,5
Write-In,,0,0,0,5
Michael Harvey,,,0,0,5
Write-In,,,,0,5
Total,9,0,9,0,5
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,6
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,6
Heather Heidelbaugh,0,0,10,1,6
Write-In,,0,0,0,6
Michael Harvey,,,0,0,6
Write-In,,,,0,6
Total,11,0,10,1,6
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,7
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,7
Heather Heidelbaugh,1,0,15,0,7
Write-In,,0,0,0,7
Michael Harvey,,,0,0,7
Write-In,,,,0,7
Total,16,0,15,0,7
,Representative In Congress 3rd District - Republican,,Attorney General - Republican,,8
,Michael Harvey,Write-In,Heather Heidelbaugh,Write-In,8
Michael Harvey,1,0,3,0,8
Write-In,,0,0,1,8
Heather Heidelbaugh,,,0,0,8
Write-In,,,,0,8
Total,4,1,3,1,8
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,9
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,9
Heather Heidelbaugh,0,0,11,0,9
Write-In,,0,0,0,9
Michael Harvey,,,0,0,9
Write-In,,,,0,9
Total,11,0,11,0,9
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,10
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,10
Heather Heidelbaugh,0,0,9,0,10
Write-In,,0,0,0,10
Michael Harvey,,,0,0,10
Write-In,,,,0,10
Total,9,0,9,0,10
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,11
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,11
Heather Heidelbaugh,0,0,10,0,11
Write-In,,0,0,0,11
Michael Harvey,,,0,0,11
Write-In,,,,0,11
Total,10,0,10,0,11
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,12
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,12
Heather Heidelbaugh,2,0,3,1,12
Write-In,,0,0,0,12
Michael Harvey,,,0,0,12
Write-In,,,,0,12
Total,6,0,3,1,12
,Representative In Congress 3rd District - Republican,,Attorney General - Republican,,13
,Michael Harvey,Write-In,Heather Heidelbaugh,Write-In,13
Michael Harvey,1,0,10,2,13
Write-In,,0,0,0,13
Heather Heidelbaugh,,,0,0,13
Write-In,,,,0,13
Total,13,0,10,2,13
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,14
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,14
Heather Heidelbaugh,0,0,8,0,14
Write-In,,1,0,0,14
Michael Harvey,,,0,0,14
Write-In,,,,0,14
Total,8,1,8,0,14
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,15
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,15
Heather Heidelbaugh,1,0,4,0,15
Write-In,,0,0,0,15
Michael Harvey,,,1,0,15
Write-In,,,,0,15
Total,5,0,5,0,15
,Representative In Congress 3rd District - Republican,,Attorney General - Republican,,16
,Michael Harvey,Write-In,Heather Heidelbaugh,Write-In,16
Michael Harvey,0,0,13,1,16
Write-In,,0,0,0,16
Heather Heidelbaugh,,,0,0,16
Write-In,,,,0,16
Total,14,0,13,1,16
,Attorney General - Republican,,Representative In Congress 3rd District - Republican,,17
,Heather Heidelbaugh,Write-In,Michael Harvey,Write-In,17
Heather Heidelbaugh,3,0,25,0,17
Write-In,,0,0,0,17
Michael Harvey,,,1,0,17
Write-In,,,,0,17
Total,28,0,26,0,17
