col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 197th District - Democrat,,Auditor General - Democrat,,,,,,,All
,Danilo Burgos,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,All
Danilo Burgos,372,0,"3,757",686,286,249,156,185,1,All
Write-In,,24,64,6,2,0,2,1,0,All
Nina Ahmad,,,754,0,0,0,0,0,0,All
Michael Lamb,,,,126,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,,159,0,0,0,0,All
Tracie Fountain,,,,,,100,0,0,0,All
Christina M Hartman,,,,,,,57,0,0,All
H Scott Conklin,,,,,,,,29,0,All
Write-In,,,,,,,,,3,All
Total,"5,692",99,"4,575",818,447,349,215,215,4,All
