col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,All
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Gregory R Benjamin,Rick Krajewski,James R Roebuck,Karen Dunn,Write-In,All
Nina Ahmad,89,0,0,0,0,0,0,531,531,490,203,1,All
Michael Lamb,,10,0,0,0,0,0,166,79,119,16,0,All
Rose Rosie Marie Davis,,,7,0,0,0,0,64,47,39,67,0,All
Tracie Fountain,,,,5,0,0,0,59,47,21,30,0,All
Christina M Hartman,,,,,4,0,0,12,25,14,8,1,All
H Scott Conklin,,,,,,1,0,21,5,23,4,0,All
Write-In,,,,,,,0,0,0,0,1,1,All
Gregory R Benjamin,,,,,,,,128,0,0,0,0,All
Rick Krajewski,,,,,,,,,53,0,0,0,All
James R Roebuck,,,,,,,,,,75,0,0,All
Karen Dunn,,,,,,,,,,,15,0,All
Write-In,,,,,,,,,,,,2,All
Total,"1,845",390,224,162,64,54,2,981,787,781,344,5,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,2
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Gregory R Benjamin,James R Roebuck,Rick Krajewski,Karen Dunn,Write-In,2
Nina Ahmad,7,0,0,0,0,0,0,37,25,19,17,0,2
Michael Lamb,,2,0,0,0,0,0,14,13,2,1,0,2
Rose Rosie Marie Davis,,,0,0,0,0,0,8,4,6,3,0,2
Tracie Fountain,,,,0,0,0,0,8,3,5,1,0,2
Christina M Hartman,,,,,1,0,0,1,1,0,1,0,2
H Scott Conklin,,,,,,0,0,1,0,0,1,0,2
Write-In,,,,,,,0,0,0,0,0,0,2
Gregory R Benjamin,,,,,,,,10,0,0,0,0,2
James R Roebuck,,,,,,,,,3,0,0,0,2
Rick Krajewski,,,,,,,,,,1,0,0,2
Karen Dunn,,,,,,,,,,,3,0,2
Write-In,,,,,,,,,,,,0,2
Total,105,32,21,17,4,2,0,79,49,33,27,0,2
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,4
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Gregory R Benjamin,James R Roebuck,Rick Krajewski,Karen Dunn,Write-In,4
Nina Ahmad,6,0,0,0,0,0,0,57,44,21,13,0,4
Michael Lamb,,0,0,0,0,0,0,12,14,1,3,0,4
Rose Rosie Marie Davis,,,1,0,0,0,0,1,3,6,5,0,4
Tracie Fountain,,,,2,0,0,0,1,1,2,3,0,4
Christina M Hartman,,,,,0,0,0,2,3,1,2,0,4
H Scott Conklin,,,,,,0,0,3,3,0,0,0,4
Write-In,,,,,,,0,0,0,0,0,0,4
Gregory R Benjamin,,,,,,,,13,0,0,0,0,4
James R Roebuck,,,,,,,,,5,0,0,0,4
Rick Krajewski,,,,,,,,,,4,0,0,4
Karen Dunn,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,0,4
Total,141,30,16,9,8,6,0,89,73,35,26,0,4
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 188th District - Democrat,,,,,5
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,Gregory R Benjamin,Rick Krajewski,James R Roebuck,Karen Dunn,Write-In,5
Nina Ahmad,5,0,0,0,0,0,0,55,55,12,9,0,5
Michael Lamb,,0,0,0,0,0,0,15,8,6,0,0,5
Rose Rosie Marie Davis,,,1,0,0,0,0,7,7,2,3,0,5
Tracie Fountain,,,,0,0,0,0,6,2,1,3,0,5
H Scott Conklin,,,,,0,0,0,3,2,4,0,0,5
Christina M Hartman,,,,,,0,0,0,4,1,1,0,5
Write-In,,,,,,,0,0,0,0,0,0,5
Gregory R Benjamin,,,,,,,,12,0,0,0,0,5
Rick Krajewski,,,,,,,,,4,0,0,0,5
James R Roebuck,,,,,,,,,,3,0,0,5
Karen Dunn,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,0,5
Total,136,29,20,12,9,6,0,98,82,29,16,0,5
,Representative In The General Assembly 188th District - Democrat,,,,,Auditor General - Democrat,,,,,,,6
,Rick Krajewski,James R Roebuck,Gregory R Benjamin,Karen Dunn,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,6
Rick Krajewski,11,0,0,0,0,174,30,14,14,5,1,0,6
