col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,State Treasurer - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,All
,Joe Torsella,Write-In,Darisha K Parker,Fareed Abdullah,Supreme Dow,Bernard A Williams,Write-In,All
Joe Torsella,139,0,945,817,704,786,0,All
Write-In,,1,2,1,1,1,0,All
Darisha K Parker,,,314,0,0,0,0,All
Fareed Abdullah,,,,405,0,0,0,All
Supreme Dow,,,,,410,0,0,All
Bernard A Williams,,,,,,276,0,All
Write-In,,,,,,,3,All
Total,"3,391",6,"1,261","1,223","1,115","1,063",3,All
,State Treasurer - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,1
,Joe Torsella,Write-In,Bernard A Williams,Supreme Dow,Fareed Abdullah,Darisha K Parker,Write-In,1
Joe Torsella,5,0,47,31,28,26,0,1
Write-In,,0,0,0,0,0,0,1
Bernard A Williams,,,28,0,0,0,0,1
Supreme Dow,,,,44,0,0,0,1
Fareed Abdullah,,,,,17,0,0,1
Darisha K Parker,,,,,,16,0,1
Write-In,,,,,,,1,1
Total,137,0,75,75,45,42,1,1
,State Treasurer - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,2
,Joe Torsella,Write-In,Fareed Abdullah,Supreme Dow,Bernard A Williams,Darisha K Parker,Write-In,2
Joe Torsella,2,0,28,29,30,24,0,2
Write-In,,0,0,0,0,0,0,2
Fareed Abdullah,,,19,0,0,0,0,2
Supreme Dow,,,,15,0,0,0,2
Bernard A Williams,,,,,9,0,0,2
Darisha K Parker,,,,,,12,0,2
Write-In,,,,,,,0,2
Total,113,0,47,44,39,36,0,2
,State Treasurer - Democrat,,Representative In The General Assembly 198th District - Democrat,,,,,3
,Joe Torsella,Write-In,Fareed Abdullah,Darisha K Parker,Bernard A Williams,Supreme Dow,Write-In,3
Joe Torsella,6,0,33,24,23,16,0,3
Write-In,,0,0,0,0,0,0,3
Fareed Abdullah,,,17,0,0,0,0,3
Darisha K Parker,,,,10,0,0,0,3
