col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,All
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,All
Joseph R Biden,303,0,0,0,"2,140","1,219",1,All
Bernie Sanders,,124,0,0,995,646,3,All
Write-In,,,6,0,74,20,0,All
Tulsi Gabbard,,,,5,28,20,0,All
Brian Sims,,,,,38,0,0,All
Marisa Shaaban,,,,,,21,0,All
Write-In,,,,,,,0,All
Total,"3,663","1,768",100,53,"3,275","1,926",4,All
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Brian Sims,Marisa Shaaban,Write-In,2
Joseph R Biden,11,0,0,0,49,50,0,2
Bernie Sanders,,5,0,0,39,24,0,2
Tulsi Gabbard,,,0,0,1,1,0,2
Write-In,,,,1,0,0,0,2
Brian Sims,,,,,3,0,0,2
Marisa Shaaban,,,,,,3,0,2
Write-In,,,,,,,0,2
Total,110,68,2,1,92,78,0,2
,Representative In The General Assembly 182nd District - Democrat,,,President Of The United States - Democrat,,,,3
,Brian Sims,Marisa Shaaban,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,3
Brian Sims,2,0,0,62,50,4,0,3
Marisa Shaaban,,0,0,34,13,3,1,3
Write-In,,,0,0,0,0,0,3
Joseph R Biden,,,,11,0,0,0,3
Bernie Sanders,,,,,4,0,0,3
Write-In,,,,,,0,0,3
Tulsi Gabbard,,,,,,,1,3
Total,118,51,0,107,67,7,2,3
,Representative In The General Assembly 182nd District - Democrat,,,President Of The United States - Democrat,,,,4
,Brian Sims,Marisa Shaaban,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,4
Brian Sims,2,0,0,81,70,8,2,4
Marisa Shaaban,,0,0,63,33,2,2,4
Write-In,,,0,0,0,0,0,4
Joseph R Biden,,,,11,0,0,0,4
Bernie Sanders,,,,,3,0,0,4
Write-In,,,,,,0,0,4
Tulsi Gabbard,,,,,,,0,4
Total,163,100,0,155,106,10,4,4
,Representative In The General Assembly 182nd District - Democrat,,,President Of The United States - Democrat,,,,5
,Brian Sims,Marisa Shaaban,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,5
Brian Sims,1,0,0,68,47,3,1,5
Marisa Shaaban,,0,0,40,36,1,1,5
Write-In,,,0,0,0,0,0,5
Joseph R Biden,,,,8,0,0,0,5
Bernie Sanders,,,,,12,0,0,5
Write-In,,,,,,0,0,5
Tulsi Gabbard,,,,,,,0,5
Total,120,78,0,116,95,4,2,5
,Representative In The General Assembly 182nd District - Democrat,,,President Of The United States - Democrat,,,,6
,Brian Sims,Marisa Shaaban,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,6
Brian Sims,2,0,0,82,82,5,1,6
Marisa Shaaban,,2,0,40,25,0,0,6
Write-In,,,0,0,0,0,0,6
Joseph R Biden,,,,16,0,0,0,6
Bernie Sanders,,,,,9,0,0,6
Write-In,,,,,,0,0,6
Tulsi Gabbard,,,,,,,2,6
Total,172,67,0,138,116,5,3,6
,Representative In The General Assembly 182nd District - Democrat,,,President Of The United States - Democrat,,,,7
,Brian Sims,Marisa Shaaban,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,7
Brian Sims,4,0,0,124,81,4,1,7
Marisa Shaaban,,2,0,73,44,1,1,7
Write-In,,,0,0,0,0,0,7
Joseph R Biden,,,,11,0,0,0,7
Bernie Sanders,,,,,8,0,0,7
Write-In,,,,,,0,0,7
Tulsi Gabbard,,,,,,,0,7
Total,214,121,0,208,133,5,2,7
,Representative In The General Assembly 182nd District - Democrat,,,President Of The United States - Democrat,,,,8
,Brian Sims,Marisa Shaaban,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,8
Brian Sims,1,0,0,81,63,2,1,8
Marisa Shaaban,,4,0,36,41,1,1,8
Write-In,,,0,0,0,0,0,8
Joseph R Biden,,,,12,0,0,0,8
Bernie Sanders,,,,,5,0,0,8
Write-In,,,,,,0,0,8
Tulsi Gabbard,,,,,,,0,8
Total,148,83,0,129,109,3,2,8
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,9
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Brian Sims,Marisa Shaaban,Write-In,9
Joseph R Biden,18,0,0,0,125,81,0,9
Bernie Sanders,,10,0,0,37,23,0,9
Tulsi Gabbard,,,0,0,2,0,0,9
Write-In,,,,0,0,2,0,9
Brian Sims,,,,,2,0,0,9
Marisa Shaaban,,,,,,0,0,9
Write-In,,,,,,,0,9
Total,224,70,2,2,166,106,0,9
,Representative In The General Assembly 182nd District - Democrat,,,President Of The United States - Democrat,,,,10
,Brian Sims,Marisa Shaaban,Write-In,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,10
Brian Sims,4,0,0,129,58,7,2,10
Marisa Shaaban,,1,0,48,39,0,3,10
Write-In,,,0,0,0,0,0,10
Joseph R Biden,,,,15,0,0,0,10
Bernie Sanders,,,,,4,0,0,10
Write-In,,,,,,2,0,10
Tulsi Gabbard,,,,,,,0,10
Total,200,91,0,192,101,9,5,10
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,11
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Brian Sims,Marisa Shaaban,Write-In,11
Joseph R Biden,9,0,0,0,101,62,0,11
Bernie Sanders,,5,0,0,50,39,0,11
Tulsi Gabbard,,,1,0,2,2,0,11
Write-In,,,,1,2,0,0,11
Brian Sims,,,,,3,0,0,11
Marisa Shaaban,,,,,,0,0,11
Write-In,,,,,,,0,11
Total,172,94,5,3,158,103,0,11
,President Of The United States - Democrat,,,,Representative In The General Assembly 182nd District - Democrat,,,12
,Joseph R Biden,Bernie Sanders,Write-In,Tulsi Gabbard,Brian Sims,Marisa Shaaban,Write-In,12
Joseph R Biden,11,0,0,0,140,77,0,12
Bernie Sanders,,4,0,0,58,37,0,12
Write-In,,,0,0,3,1,0,12
Tulsi Gabbard,,,,0,2,1,0,12
Brian Sims,,,,,2,0,0,12
Marisa Shaaban,,,,,,2,0,12
Write-In,,,,,,,0,12
