col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 185th District - Democrat,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Regina Young,Maria P Donatucci,Write-In,All
Joseph R Biden,514,0,0,0,"4,428","3,217",15,All
Bernie Sanders,,123,0,0,"1,011",668,3,All
Tulsi Gabbard,,,12,0,64,136,0,All
Write-In,,,,3,27,39,2,All
Regina Young,,,,,97,0,0,All
Maria P Donatucci,,,,,,298,0,All
Write-In,,,,,,,1,All
Total,"8,174","1,805",212,71,"5,627","4,358",21,All
