col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,State Treasurer - Democrat,,Representative In The General Assembly 190th District - Democrat,,,,,All
,Joe Torsella,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,All
Joe Torsella,430,0,"3,816","3,972","1,229",392,16,All
Write-In,,5,6,10,1,0,4,All
Amen Brown,,,"2,174",0,0,0,0,All
Roni Green,,,,"1,425",0,0,0,All
Danyl Patterson,,,,,613,0,0,All
Van Stone,,,,,,270,0,All
Write-In,,,,,,,8,All
Total,"9,855",26,"5,996","5,407","1,843",662,28,All
