col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,All
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,All
Brendan F Boyle,78,0,"1,049",224,108,82,68,88,0,All
Write-In,,0,2,1,0,0,2,0,5,All
Nina Ahmad,,,173,0,0,0,0,0,0,All
Michael Lamb,,,,41,0,0,0,0,0,All
Christina M Hartman,,,,,23,0,0,0,0,All
Rose Rosie Marie Davis,,,,,,48,0,0,0,All
Tracie Fountain,,,,,,,35,0,0,All
H Scott Conklin,,,,,,,,12,0,All
Write-In,,,,,,,,,0,All
Total,"1,697",10,"1,224",266,131,130,105,100,5,All
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,1
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,1
Brendan F Boyle,7,0,48,10,9,3,5,2,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,9,0,0,0,0,0,0,1
Michael Lamb,,,,2,0,0,0,0,0,1
Christina M Hartman,,,,,0,0,0,0,0,1
Rose Rosie Marie Davis,,,,,,2,0,0,0,1
Tracie Fountain,,,,,,,0,0,0,1
H Scott Conklin,,,,,,,,2,0,1
Write-In,,,,,,,,,0,1
Total,84,0,57,12,9,5,5,4,0,1
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,2
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Tracie Fountain,Write-In,2
Brendan F Boyle,0,0,31,9,4,4,4,2,0,2
Write-In,,0,0,0,0,0,0,0,0,2
Nina Ahmad,,,7,0,0,0,0,0,0,2
Michael Lamb,,,,1,0,0,0,0,0,2
Rose Rosie Marie Davis,,,,,3,0,0,0,0,2
Christina M Hartman,,,,,,1,0,0,0,2
H Scott Conklin,,,,,,,1,0,0,2
Tracie Fountain,,,,,,,,1,0,2
Write-In,,,,,,,,,0,2
Total,54,0,38,10,7,5,5,3,0,2
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,3
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Write-In,3
Brendan F Boyle,4,0,62,25,15,7,9,3,0,3
Write-In,,0,1,0,0,0,0,1,2,3
Nina Ahmad,,,10,0,0,0,0,0,0,3
Michael Lamb,,,,7,0,0,0,0,0,3
Christina M Hartman,,,,,0,0,0,0,0,3
Rose Rosie Marie Davis,,,,,,4,0,0,0,3
H Scott Conklin,,,,,,,0,0,0,3
Tracie Fountain,,,,,,,,3,0,3
Write-In,,,,,,,,,0,3
Total,125,4,73,32,15,11,9,7,2,3
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,4
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Write-In,4
Brendan F Boyle,5,0,57,11,9,6,3,4,0,4
Write-In,,0,1,0,0,0,0,0,0,4
Nina Ahmad,,,3,0,0,0,0,0,0,4
Michael Lamb,,,,1,0,0,0,0,0,4
Christina M Hartman,,,,,0,0,0,0,0,4
H Scott Conklin,,,,,,0,0,0,0,4
Tracie Fountain,,,,,,,3,0,0,4
Rose Rosie Marie Davis,,,,,,,,0,0,4
Write-In,,,,,,,,,0,4
Total,95,1,61,12,9,6,6,4,0,4
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,5
,Brendan F Boyle,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Write-In,5
Brendan F Boyle,8,0,46,11,3,3,2,0,0,5
Write-In,,0,0,0,0,0,0,0,0,5
Nina Ahmad,,,5,0,0,0,0,0,0,5
Michael Lamb,,,,0,0,0,0,0,0,5
Christina M Hartman,,,,,3,0,0,0,0,5
H Scott Conklin,,,,,,1,0,0,0,5
Tracie Fountain,,,,,,,1,0,0,5
Rose Rosie Marie Davis,,,,,,,,1,0,5
Write-In,,,,,,,,,0,5
Total,73,0,51,11,6,4,3,1,0,5
,Representative In Congress 2nd District - Democrat,,Auditor General - Democrat,,,,,,,6
