col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,All
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,All
Mary Gay Scanlon,465,0,"4,805",2,All
Write-In,,4,3,4,All
Joe Torsella,,,380,0,All
Write-In,,,,1,All
Total,"5,272",11,"5,188",7,All
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,1
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,1
Mary Gay Scanlon,12,0,72,0,1
Write-In,,0,0,0,1
Joe Torsella,,,3,0,1
Write-In,,,,0,1
Total,84,0,75,0,1
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,2
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,2
Mary Gay Scanlon,12,0,84,0,2
Write-In,,0,0,0,2
Joe Torsella,,,10,0,2
Write-In,,,,0,2
Total,96,0,94,0,2
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,3
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,3
Mary Gay Scanlon,12,0,154,0,3
Write-In,,0,0,0,3
Joe Torsella,,,10,0,3
Write-In,,,,0,3
Total,166,0,164,0,3
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,4
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,4
Joe Torsella,11,0,113,0,4
Write-In,,0,0,0,4
Mary Gay Scanlon,,,6,0,4
Write-In,,,,1,4
Total,124,0,119,1,4
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,5
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,5
Mary Gay Scanlon,11,0,108,0,5
Write-In,,1,0,0,5
Joe Torsella,,,7,0,5
Write-In,,,,0,5
Total,119,1,115,0,5
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,6
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,6
Mary Gay Scanlon,9,0,58,0,6
Write-In,,0,0,0,6
Joe Torsella,,,3,0,6
Write-In,,,,0,6
Total,67,0,61,0,6
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,7
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,7
Mary Gay Scanlon,13,0,105,0,7
Write-In,,0,0,0,7
Joe Torsella,,,9,0,7
Write-In,,,,0,7
Total,118,0,114,0,7
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,8
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,8
Mary Gay Scanlon,10,0,55,0,8
Write-In,,0,0,0,8
Joe Torsella,,,7,0,8
Write-In,,,,0,8
Total,65,0,62,0,8
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,9
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,9
Mary Gay Scanlon,11,0,89,0,9
Write-In,,0,0,0,9
Joe Torsella,,,6,0,9
Write-In,,,,0,9
Total,100,0,95,0,9
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,10
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,10
Mary Gay Scanlon,3,0,51,0,10
Write-In,,0,0,0,10
Joe Torsella,,,2,0,10
Write-In,,,,0,10
Total,54,0,53,0,10
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,11
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,11
Joe Torsella,7,0,60,0,11
Write-In,,0,0,0,11
Mary Gay Scanlon,,,7,0,11
Write-In,,,,0,11
Total,67,0,67,0,11
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,12
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,12
Joe Torsella,2,0,68,0,12
Write-In,,0,0,0,12
Mary Gay Scanlon,,,1,0,12
Write-In,,,,0,12
Total,70,0,69,0,12
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,13
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,13
Mary Gay Scanlon,7,0,102,0,13
Write-In,,0,0,0,13
Joe Torsella,,,3,0,13
Write-In,,,,0,13
Total,109,0,105,0,13
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,14
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,14
Mary Gay Scanlon,6,0,78,0,14
Write-In,,0,1,0,14
Joe Torsella,,,2,0,14
Write-In,,,,0,14
Total,84,1,81,0,14
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,15
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,15
Mary Gay Scanlon,2,0,57,0,15
Write-In,,0,0,0,15
Joe Torsella,,,1,0,15
Write-In,,,,0,15
Total,59,0,58,0,15
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,16
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,16
Joe Torsella,8,0,87,0,16
Write-In,,0,0,0,16
Mary Gay Scanlon,,,8,0,16
Write-In,,,,0,16
Total,95,0,95,0,16
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,17
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,17
Joe Torsella,3,0,84,0,17
Write-In,,0,0,1,17
Mary Gay Scanlon,,,3,0,17
Write-In,,,,0,17
Total,87,1,87,1,17
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,18
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,18
Mary Gay Scanlon,8,0,68,0,18
Write-In,,0,0,0,18
Joe Torsella,,,2,0,18
Write-In,,,,0,18
Total,76,0,70,0,18
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,19
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,19
Joe Torsella,2,0,62,0,19
Write-In,,0,0,0,19
Mary Gay Scanlon,,,1,0,19
Write-In,,,,0,19
Total,64,0,63,0,19
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,20
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,20
Joe Torsella,1,0,33,0,20
Write-In,,0,0,0,20
Mary Gay Scanlon,,,1,0,20
Write-In,,,,0,20
Total,34,0,34,0,20
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,21
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,21
Joe Torsella,3,0,39,0,21
Write-In,,0,0,0,21
Mary Gay Scanlon,,,2,0,21
Write-In,,,,0,21
Total,42,0,41,0,21
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,22
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,22
Joe Torsella,8,0,61,1,22
Write-In,,0,0,0,22
Mary Gay Scanlon,,,7,0,22
Write-In,,,,0,22
Total,70,0,68,1,22
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,23
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,23
Mary Gay Scanlon,8,0,77,0,23
Write-In,,0,0,0,23
Joe Torsella,,,7,0,23
Write-In,,,,0,23
Total,85,0,84,0,23
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,24
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,24
Joe Torsella,4,0,101,0,24
Write-In,,0,0,0,24
Mary Gay Scanlon,,,4,0,24
Write-In,,,,0,24
Total,105,0,105,0,24
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,25
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,25
Mary Gay Scanlon,5,0,87,0,25
Write-In,,0,0,0,25
Joe Torsella,,,3,0,25
Write-In,,,,0,25
Total,92,0,90,0,25
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,26
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,26
Joe Torsella,5,0,55,0,26
Write-In,,0,0,0,26
Mary Gay Scanlon,,,4,0,26
Write-In,,,,0,26
Total,60,0,59,0,26
,State Treasurer - Democrat,,Representative In Congress 5th District - Democrat,,27
,Joe Torsella,Write-In,Mary Gay Scanlon,Write-In,27
Joe Torsella,8,0,73,0,27
Write-In,,0,1,0,27
Mary Gay Scanlon,,,4,0,27
Write-In,,,,0,27
Total,81,1,78,0,27
,Representative In Congress 5th District - Democrat,,State Treasurer - Democrat,,28
,Mary Gay Scanlon,Write-In,Joe Torsella,Write-In,28
Mary Gay Scanlon,10,0,126,0,28
