col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 190th District - Democrat,,,,,All
,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,All
Roni Green,229,0,0,0,0,All
Amen Brown,,92,0,0,0,All
Danyl Patterson,,,35,0,0,All
Van Stone,,,,16,0,All
Write-In,,,,,0,All
Total,229,92,35,16,0,All
,Representative In The General Assembly 190th District - Democrat,,,,,9
,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,9
Roni Green,229,0,0,0,0,9
Amen Brown,,92,0,0,0,9
Danyl Patterson,,,35,0,0,9
Van Stone,,,,16,0,9
Write-In,,,,,0,9
Total,229,92,35,16,0,9
