col_1,col_2,col_3,division
,State Treasurer - Democrat,,All
,Joe Torsella,Write-In,All
Joe Torsella,"4,907",0,All
Write-In,,12,All
Total,"4,907",12,All
,State Treasurer - Democrat,,1
,Joe Torsella,Write-In,1
Joe Torsella,93,0,1
Write-In,,0,1
Total,93,0,1
,State Treasurer - Democrat,,2
,Joe Torsella,Write-In,2
Joe Torsella,194,0,2
Write-In,,0,2
Total,194,0,2
,State Treasurer - Democrat,,3
,Joe Torsella,Write-In,3
Joe Torsella,49,0,3
Write-In,,0,3
Total,49,0,3
,State Treasurer - Democrat,,4
,Joe Torsella,Write-In,4
Joe Torsella,117,0,4
Write-In,,0,4
Total,117,0,4
,State Treasurer - Democrat,,5
,Joe Torsella,Write-In,5
Joe Torsella,208,0,5
Write-In,,2,5
Total,208,2,5
,State Treasurer - Democrat,,6
,Joe Torsella,Write-In,6
Joe Torsella,188,0,6
Write-In,,0,6
Total,188,0,6
,State Treasurer - Democrat,,7
,Joe Torsella,Write-In,7
Joe Torsella,178,0,7
Write-In,,1,7
Total,178,1,7
,State Treasurer - Democrat,,8
,Joe Torsella,Write-In,8
Joe Torsella,120,0,8
Write-In,,0,8
Total,120,0,8
,State Treasurer - Democrat,,9
,Joe Torsella,Write-In,9
Joe Torsella,196,0,9
Write-In,,1,9
Total,196,1,9
,State Treasurer - Democrat,,10
,Joe Torsella,Write-In,10
Joe Torsella,167,0,10
Write-In,,1,10
Total,167,1,10
,State Treasurer - Democrat,,11
,Joe Torsella,Write-In,11
Joe Torsella,235,0,11
Write-In,,0,11
Total,235,0,11
,State Treasurer - Democrat,,12
,Joe Torsella,Write-In,12
Joe Torsella,269,0,12
Write-In,,0,12
Total,269,0,12
,State Treasurer - Democrat,,13
,Joe Torsella,Write-In,13
Joe Torsella,232,0,13
Write-In,,0,13
Total,232,0,13
,State Treasurer - Democrat,,14
,Joe Torsella,Write-In,14
Joe Torsella,192,0,14
Write-In,,2,14
Total,192,2,14
,State Treasurer - Democrat,,15
,Joe Torsella,Write-In,15
Joe Torsella,244,0,15
Write-In,,2,15
Total,244,2,15
,State Treasurer - Democrat,,16
,Joe Torsella,Write-In,16
Joe Torsella,194,0,16
Write-In,,0,16
Total,194,0,16
,State Treasurer - Democrat,,17
,Joe Torsella,Write-In,17
Joe Torsella,168,0,17
Write-In,,0,17
Total,168,0,17
,State Treasurer - Democrat,,18
,Joe Torsella,Write-In,18
Joe Torsella,144,0,18
Write-In,,0,18
Total,144,0,18
,State Treasurer - Democrat,,19
,Joe Torsella,Write-In,19
Joe Torsella,199,0,19
Write-In,,0,19
Total,199,0,19
,State Treasurer - Democrat,,20
,Joe Torsella,Write-In,20
Joe Torsella,214,0,20
Write-In,,1,20
Total,214,1,20
,State Treasurer - Democrat,,21
,Joe Torsella,Write-In,21
Joe Torsella,109,0,21
Write-In,,0,21
Total,109,0,21
,State Treasurer - Democrat,,22
,Joe Torsella,Write-In,22
Joe Torsella,125,0,22
Write-In,,0,22
Total,125,0,22
,State Treasurer - Democrat,,23
,Joe Torsella,Write-In,23
Joe Torsella,149,0,23
Write-In,,0,23
Total,149,0,23
,State Treasurer - Democrat,,24
,Joe Torsella,Write-In,24
Joe Torsella,158,0,24
Write-In,,1,24
Total,158,1,24
,State Treasurer - Democrat,,25
,Joe Torsella,Write-In,25
Joe Torsella,214,0,25
Write-In,,0,25
Total,214,0,25
,State Treasurer - Democrat,,26
,Joe Torsella,Write-In,26
Joe Torsella,238,0,26
Write-In,,0,26
Total,238,0,26
,State Treasurer - Democrat,,27
,Joe Torsella,Write-In,27
Joe Torsella,247,0,27
Write-In,,1,27
Total,247,1,27
,State Treasurer - Democrat,,28
,Joe Torsella,Write-In,28
Joe Torsella,66,0,28
Write-In,,0,28
Total,66,0,28
