col_1,col_2,col_3,division
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,All
,Michael Harvey,Write-In,All
Michael Harvey,16,2,All
Write-In,,0,All
Total,18,2,All
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,10
,Michael Harvey,Write-In,10
Michael Harvey,1,1,10
Write-In,,0,10
Total,2,1,10
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,11
,Michael Harvey,Write-In,11
Michael Harvey,5,0,11
Write-In,,0,11
Total,5,0,11
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,12
,Michael Harvey,Write-In,12
Michael Harvey,4,1,12
Write-In,,0,12
Total,5,1,12
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,13
,Michael Harvey,Write-In,13
Michael Harvey,5,0,13
Write-In,,0,13
Total,5,0,13
,Representative In Congress 3rd District - Republican,Representative In The General Assembly 185th District - Republican,15
,Michael Harvey,Write-In,15
Michael Harvey,1,0,15
Write-In,,0,15
Total,1,0,15
