col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Representative In The General Assembly 175th District - Republican,All
,Denise Furey,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,Write-In,All
Denise Furey,12,169,160,125,71,2,5,All
Paul Panepinto,,27,132,73,75,1,4,All
Calvin Tucker,,,16,77,66,0,4,All
Erin Elmore,,,,15,68,3,5,All
John Paul Sutton,,,,,4,0,2,All
Write-In,,,,,,0,2,All
Write-In,,,,,,,2,All
Total,299,262,240,204,151,14,14,All
