col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,All
,Jordan A Harris,Write-In,Dwight Evans,Write-In,All
Jordan A Harris,329,0,"5,515",14,All
Write-In,,3,12,15,All
Dwight Evans,,,206,0,All
Write-In,,,,3,All
Total,"5,858",30,"5,733",32,All
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,1
,Jordan A Harris,Write-In,Dwight Evans,Write-In,1
Jordan A Harris,6,0,161,1,1
Write-In,,0,0,0,1
Dwight Evans,,,3,0,1
Write-In,,,,0,1
Total,168,0,164,1,1
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,2
,Jordan A Harris,Write-In,Dwight Evans,Write-In,2
Jordan A Harris,10,0,166,2,2
Write-In,,0,0,0,2
Dwight Evans,,,4,0,2
Write-In,,,,1,2
Total,178,0,170,3,2
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,3
,Jordan A Harris,Write-In,Dwight Evans,Write-In,3
Jordan A Harris,8,0,152,0,3
Write-In,,0,1,0,3
Dwight Evans,,,3,0,3
Write-In,,,,0,3
Total,160,1,156,0,3
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,4
,Jordan A Harris,Write-In,Dwight Evans,Write-In,4
Jordan A Harris,9,0,120,1,4
Write-In,,0,0,0,4
Dwight Evans,,,4,0,4
Write-In,,,,0,4
Total,130,0,124,1,4
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,5
,Jordan A Harris,Write-In,Dwight Evans,Write-In,5
Jordan A Harris,19,0,193,0,5
Write-In,,0,0,0,5
Dwight Evans,,,6,0,5
Write-In,,,,0,5
Total,212,0,199,0,5
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,6
,Jordan A Harris,Write-In,Dwight Evans,Write-In,6
Jordan A Harris,15,0,214,0,6
Write-In,,0,0,0,6
Dwight Evans,,,12,0,6
Write-In,,,,0,6
Total,229,0,226,0,6
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 186th District - Democrat,,7
,Dwight Evans,Write-In,Jordan A Harris,Write-In,7
Dwight Evans,12,0,190,1,7
Write-In,,0,0,1,7
Jordan A Harris,,,10,0,7
Write-In,,,,0,7
Total,203,1,200,2,7
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,8
,Jordan A Harris,Write-In,Dwight Evans,Write-In,8
Jordan A Harris,15,0,187,1,8
Write-In,,0,1,3,8
Dwight Evans,,,4,0,8
Write-In,,,,0,8
Total,203,4,192,4,8
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,9
,Jordan A Harris,Write-In,Dwight Evans,Write-In,9
Jordan A Harris,10,0,182,0,9
Write-In,,1,0,1,9
Dwight Evans,,,5,0,9
Write-In,,,,0,9
Total,192,2,187,1,9
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 186th District - Democrat,,14
,Dwight Evans,Write-In,Jordan A Harris,Write-In,14
Dwight Evans,5,0,83,0,14
Write-In,,0,0,0,14
Jordan A Harris,,,2,0,14
Write-In,,,,0,14
Total,88,0,85,0,14
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,16
,Jordan A Harris,Write-In,Dwight Evans,Write-In,16
Jordan A Harris,10,0,120,1,16
Write-In,,0,0,0,16
Dwight Evans,,,3,0,16
Write-In,,,,0,16
Total,131,0,123,1,16
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,17
,Jordan A Harris,Write-In,Dwight Evans,Write-In,17
Jordan A Harris,6,0,120,0,17
Write-In,,0,0,1,17
Dwight Evans,,,3,0,17
Write-In,,,,0,17
Total,126,1,123,1,17
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,18
,Jordan A Harris,Write-In,Dwight Evans,Write-In,18
Jordan A Harris,9,0,151,1,18
Write-In,,0,1,0,18
Dwight Evans,,,4,0,18
Write-In,,,,0,18
Total,161,1,156,1,18
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 186th District - Democrat,,19
,Dwight Evans,Write-In,Jordan A Harris,Write-In,19
Dwight Evans,8,0,141,0,19
Write-In,,0,0,0,19
Jordan A Harris,,,8,0,19
Write-In,,,,0,19
Total,149,0,149,0,19
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 3rd District - Democrat,,20
,Jordan A Harris,Write-In,Dwight Evans,Write-In,20
Jordan A Harris,14,0,169,0,20
