col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,President Of The United States - Republican,,,,Representative In Congress 5th District - Republican,,,All
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Rob Jordan,Dasha Pruett,Write-In,All
Donald J Trump,274,0,0,0,"1,386",372,1,All
Bill Weld,,17,0,0,69,71,2,All
Write-In,,,12,0,24,9,13,All
Roque Rocky De La Fuente,,,,9,28,17,1,All
Rob Jordan,,,,,43,0,0,All
Dasha Pruett,,,,,,12,0,All
Write-In,,,,,,,2,All
Total,"2,033",159,58,55,"1,550",481,19,All
