col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,All
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,All
Mike Driscoll,88,0,"2,144",384,96,18,All
Write-In,,2,3,3,0,2,All
Joseph R Biden,,,359,0,0,0,All
Bernie Sanders,,,,61,0,0,All
Tulsi Gabbard,,,,,25,0,All
Write-In,,,,,,12,All
Total,"2,730",10,"2,506",448,121,32,All
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,1
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,1
Mike Driscoll,7,0,94,21,8,4,1
Write-In,,0,0,0,0,0,1
Joseph R Biden,,,12,0,0,0,1
Bernie Sanders,,,,6,0,0,1
Tulsi Gabbard,,,,,5,0,1
Write-In,,,,,,1,1
Total,134,0,106,27,13,5,1
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,2
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,2
Mike Driscoll,3,0,89,16,5,1,2
Write-In,,0,0,0,0,0,2
Joseph R Biden,,,10,0,0,0,2
Bernie Sanders,,,,2,0,0,2
Tulsi Gabbard,,,,,1,0,2
Write-In,,,,,,1,2
Total,114,0,99,18,6,2,2
,President Of The United States - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Mike Driscoll,Write-In,3
Joseph R Biden,23,0,0,0,64,0,3
Bernie Sanders,,4,0,0,13,1,3
Tulsi Gabbard,,,0,0,2,0,3
Write-In,,,,0,2,0,3
Mike Driscoll,,,,,1,0,3
Write-In,,,,,,0,3
Total,87,18,2,2,82,1,3
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,4
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,4
Mike Driscoll,10,0,205,17,4,1,4
Write-In,,0,0,0,0,0,4
Joseph R Biden,,,16,0,0,0,4
Bernie Sanders,,,,2,0,0,4
Tulsi Gabbard,,,,,2,0,4
Write-In,,,,,,2,4
Total,237,0,221,19,6,3,4
,President Of The United States - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,5
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Mike Driscoll,Write-In,5
Joseph R Biden,17,0,0,0,59,0,5
Bernie Sanders,,2,0,0,13,0,5
Tulsi Gabbard,,,2,0,1,0,5
Write-In,,,,0,0,0,5
Mike Driscoll,,,,,2,0,5
Write-In,,,,,,0,5
Total,76,15,3,0,75,0,5
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,6
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,6
Mike Driscoll,2,0,44,10,2,0,6
Write-In,,0,0,0,0,0,6
Joseph R Biden,,,6,0,0,0,6
Bernie Sanders,,,,2,0,0,6
Tulsi Gabbard,,,,,0,0,6
Write-In,,,,,,1,6
Total,58,0,50,12,2,1,6
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,7
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,7
Mike Driscoll,12,0,125,22,11,2,7
Write-In,,0,0,0,0,1,7
Joseph R Biden,,,15,0,0,0,7
Bernie Sanders,,,,8,0,0,7
Tulsi Gabbard,,,,,2,0,7
Write-In,,,,,,0,7
Total,172,1,140,30,13,3,7
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,8
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,8
Mike Driscoll,3,0,85,19,4,2,8
Write-In,,0,0,2,0,0,8
Joseph R Biden,,,12,0,0,0,8
Bernie Sanders,,,,0,0,0,8
Tulsi Gabbard,,,,,0,0,8
Write-In,,,,,,0,8
Total,113,2,97,21,4,2,8
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,9
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,9
Mike Driscoll,2,0,89,18,7,0,9
Write-In,,1,0,0,0,0,9
Joseph R Biden,,,13,0,0,0,9
Bernie Sanders,,,,1,0,0,9
Tulsi Gabbard,,,,,0,0,9
Write-In,,,,,,1,9
Total,116,1,102,19,7,1,9
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,10
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,10
Mike Driscoll,4,0,99,21,5,1,10
Write-In,,0,1,0,0,0,10
Joseph R Biden,,,12,0,0,0,10
Bernie Sanders,,,,3,0,0,10
Tulsi Gabbard,,,,,1,0,10
Write-In,,,,,,1,10
Total,130,1,112,24,6,2,10
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,11
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,11
Mike Driscoll,1,0,105,18,5,1,11
Write-In,,0,0,0,0,0,11
Joseph R Biden,,,17,0,0,0,11
Bernie Sanders,,,,4,0,0,11
Tulsi Gabbard,,,,,1,0,11
Write-In,,,,,,0,11
Total,130,0,122,22,6,1,11
,Representative In The General Assembly 173rd District - Democrat,,President Of The United States - Democrat,,,,12
,Mike Driscoll,Write-In,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,12
Mike Driscoll,0,0,47,13,2,0,12
Write-In,,0,0,0,0,0,12
Joseph R Biden,,,9,0,0,0,12
Bernie Sanders,,,,1,0,0,12
Tulsi Gabbard,,,,,1,0,12
Write-In,,,,,,0,12
Total,62,0,56,14,3,0,12
