col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 173rd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Mike Driscoll,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Lorraine Haw,Alvaro Quinones,Adam Tennant,Vayda Good,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,All
Mike Driscoll,127,0,870,846,818,807,784,741,383,374,287,269,254,241,233,236,15,All
Write-In,,5,13,13,12,12,11,11,5,4,5,3,3,3,4,4,32,All
Pamela Robinson,,,7,868,842,851,833,748,215,198,113,88,77,64,70,56,10,All
Michele Lockman,,,,4,844,852,838,756,204,185,103,92,81,62,58,55,10,All
Patrick Parkinson,,,,,2,834,835,726,181,161,89,72,70,33,51,46,12,All
Anthony Bellmon,,,,,,0,825,736,177,167,82,74,62,45,57,48,10,All
Theodore Kirsch,,,,,,,2,726,173,159,81,64,63,40,55,48,10,All
Mona Getzes Cohen,,,,,,,,2,132,126,105,94,73,74,65,62,8,All
Lisa Powley,,,,,,,,,2,328,229,192,210,197,197,196,4,All
Amy Roat,,,,,,,,,,3,232,200,214,210,199,197,3,All
Lorraine Haw,,,,,,,,,,,1,198,213,211,202,198,3,All
Alvaro Quinones,,,,,,,,,,,,1,200,212,188,195,2,All
Adam Tennant,,,,,,,,,,,,,0,198,186,202,3,All
Vayda Good,,,,,,,,,,,,,,1,190,197,1,All
Kempis Ghani Songster,,,,,,,,,,,,,,,0,201,3,All
Ronald Raju Joseph,,,,,,,,,,,,,,,,1,3,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"1,317",26,972,954,914,903,882,825,425,419,318,301,285,269,264,262,49,All
,Representative In The General Assembly 173rd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
,Mike Driscoll,Write-In,Pamela Robinson,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Anthony Bellmon,Mona Getzes Cohen,Lisa Powley,Amy Roat,Lorraine Haw,Ronald Raju Joseph,Alvaro Quinones,Kempis Ghani Songster,Vayda Good,Adam Tennant,Write-In,2
Mike Driscoll,8,0,41,34,33,32,31,29,23,20,15,11,10,10,10,9,0,2
Write-In,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2
Pamela Robinson,,,0,39,40,39,38,32,16,13,7,3,2,3,1,2,0,2
Michele Lockman,,,,0,38,37,37,32,17,12,9,6,4,5,3,2,0,2
Patrick Parkinson,,,,,0,37,38,31,13,10,6,2,2,3,0,2,0,2
Theodore Kirsch,,,,,,0,36,30,13,10,4,3,2,2,0,1,0,2
Anthony Bellmon,,,,,,,0,30,13,10,6,2,2,3,0,2,0,2
Mona Getzes Cohen,,,,,,,,0,11,8,7,6,5,5,4,3,0,2
Lisa Powley,,,,,,,,,0,24,16,14,12,12,13,12,0,2
Amy Roat,,,,,,,,,,0,14,12,11,10,12,12,0,2
Lorraine Haw,,,,,,,,,,,0,12,12,11,12,10,0,2
Ronald Raju Joseph,,,,,,,,,,,,0,12,12,13,10,0,2
Alvaro Quinones,,,,,,,,,,,,,0,11,12,11,0,2
Kempis Ghani Songster,,,,,,,,,,,,,,0,11,9,0,2
Vayda Good,,,,,,,,,,,,,,,0,10,0,2
Adam Tennant,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,0,2
Total,62,1,49,43,41,40,38,35,30,25,18,16,15,14,14,13,0,2
,Representative In The General Assembly 173rd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,7
,Mike Driscoll,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Mona Getzes Cohen,Theodore Kirsch,Amy Roat,Lisa Powley,Alvaro Quinones,Lorraine Haw,Vayda Good,Adam Tennant,Ronald Raju Joseph,Kempis Ghani Songster,Write-In,7
Mike Driscoll,4,0,49,42,41,41,42,36,25,21,18,15,16,14,13,11,0,7
Write-In,,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,0,7
Pamela Robinson,,,1,45,43,43,41,40,18,14,8,6,6,4,4,4,0,7
Anthony Bellmon,,,,0,42,42,39,40,13,9,5,2,2,1,2,2,0,7
Michele Lockman,,,,,0,39,36,37,14,13,6,3,3,3,3,2,0,7
Patrick Parkinson,,,,,,0,35,38,13,10,4,1,2,2,4,3,0,7
Mona Getzes Cohen,,,,,,,0,34,11,7,6,6,6,3,4,3,0,7
