col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 1st District - Republican,All
,Christopher M Vogler,Pete Digiannantonio,William M Pirolli,Gary Grisafi,Write-In,Write-In,All
Christopher M Vogler,3,5,6,6,0,0,All
Pete Digiannantonio,,4,5,3,0,0,All
William M Pirolli,,,0,4,0,0,All
Gary Grisafi,,,,0,0,0,All
Write-In,,,,,0,0,All
Write-In,,,,,,0,All
Total,12,11,8,7,0,0,All
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Senator In The General Assembly 1st District - Republican,7
,Christopher M Vogler,Pete Digiannantonio,William M Pirolli,Gary Grisafi,Write-In,Write-In,7
Christopher M Vogler,3,5,6,6,0,0,7
Pete Digiannantonio,,4,5,3,0,0,7
William M Pirolli,,,0,4,0,0,7
Gary Grisafi,,,,0,0,0,7
Write-In,,,,,0,0,7
Write-In,,,,,,0,7
Total,12,11,8,7,0,0,7
