col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Anuj Gupta,,,,,,,,,,,,,,,,,,,0,80,85,79,74,76,78,0,45,36,7,1,0,8
Lindy Li,,,,,,,,,,,,,,,,,,,,0,76,82,72,78,72,0,47,31,8,1,0,8
Terry Gillen,,,,,,,,,,,,,,,,,,,,,0,77,76,78,81,0,43,32,8,1,0,8
Wynnetta Ward,,,,,,,,,,,,,,,,,,,,,,0,76,78,72,0,44,29,8,2,0,8
Ken Washington,,,,,,,,,,,,,,,,,,,,,,,1,77,73,0,40,29,7,0,0,8
Matthew Miller,,,,,,,,,,,,,,,,,,,,,,,,0,74,0,41,28,7,0,0,8
Owen Voutsinas-Klose,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38,30,6,1,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,8
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,8
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,8
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,8
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,141,138,137,134,134,131,128,121,120,119,115,114,112,105,104,100,100,99,98,95,93,92,87,86,86,1,118,69,37,9,0,8
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,16
,Charlene Cooper,Ken Washington,Nina Tinari,Malcolm Kenyatta,Cindy Bass,Wynnetta Ward,Anuj Gupta,Lindy Li,Terry Gillen,Matthew Miller,Owen Voutsinas-Klose,Anlin Wang,Arielle Cohen,Christina Borst,Joanne Beer,Sherrie Cohen,Heather Pope,Steve Paul,Carla Le'Coin,Daisy Confoy,Paul Prescod,Daniel Laufer,Jack Cahill,Sergio Cea,Bryan Mercer,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,16
Charlene Cooper,0,39,37,37,36,35,35,34,35,34,34,6,6,5,6,6,5,3,3,3,3,1,1,3,2,0,19,19,0,3,0,16
Ken Washington,,0,39,37,34,35,32,35,33,35,31,5,4,5,3,4,3,4,3,2,2,2,2,4,2,0,20,19,0,1,0,16
Nina Tinari,,,1,34,33,33,33,32,33,33,33,4,3,6,2,4,3,4,3,1,3,1,2,3,2,0,21,17,0,1,0,16
Malcolm Kenyatta,,,,0,33,37,32,34,32,35,30,4,6,6,3,5,4,2,4,2,3,3,2,4,3,0,17,17,1,1,0,16
Cindy Bass,,,,,0,32,32,29,32,31,31,5,4,4,4,5,4,1,3,3,2,1,1,2,1,0,15,17,1,1,0,16
Wynnetta Ward,,,,,,0,31,32,31,33,29,3,5,5,2,4,3,1,3,1,2,2,1,3,3,0,17,15,1,1,0,16
Anuj Gupta,,,,,,,0,29,33,31,33,3,4,4,2,4,3,2,2,1,3,0,1,3,1,0,16,16,0,1,0,16
Lindy Li,,,,,,,,0,31,31,30,4,5,4,3,3,3,2,3,2,2,3,2,3,2,0,18,14,0,1,0,16
Terry Gillen,,,,,,,,,0,32,33,3,5,4,2,4,3,2,2,1,3,1,1,3,1,0,19,14,0,1,0,16
Matthew Miller,,,,,,,,,,0,29,2,4,5,1,3,2,1,3,0,2,1,1,3,2,0,15,16,0,1,0,16
Owen Voutsinas-Klose,,,,,,,,,,,0,4,4,4,3,4,4,3,2,2,4,1,2,2,1,0,17,13,0,1,0,16
Anlin Wang,,,,,,,,,,,,0,12,10,13,13,13,12,10,13,12,11,11,10,9,0,5,7,3,0,0,16
Arielle Cohen,,,,,,,,,,,,,0,12,13,14,13,10,10,12,11,11,10,9,10,0,7,5,3,0,0,16
Christina Borst,,,,,,,,,,,,,,0,11,11,12,10,12,10,10,10,10,9,10,0,7,5,3,0,0,16
Joanne Beer,,,,,,,,,,,,,,,0,13,13,11,10,13,11,11,11,8,9,0,5,5,3,2,0,16
Sherrie Cohen,,,,,,,,,,,,,,,,0,14,11,10,13,12,11,11,8,10,0,7,5,3,0,0,16
Heather Pope,,,,,,,,,,,,,,,,,0,11,11,13,12,11,11,8,10,0,5,6,3,0,0,16
Steve Paul,,,,,,,,,,,,,,,,,,0,9,11,11,10,11,9,8,0,6,4,3,0,0,16
Carla Le'Coin,,,,,,,,,,,,,,,,,,,0,10,9,10,10,8,9,0,4,5,3,0,0,16
Daisy Confoy,,,,,,,,,,,,,,,,,,,,0,11,11,11,8,9,0,4,5,3,0,0,16
Paul Prescod,,,,,,,,,,,,,,,,,,,,,0,10,11,9,9,0,5,4,3,0,0,16
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,0,11,8,10,0,4,4,3,0,0,16
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,0,8,9,0,4,4,3,0,0,16
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,5,3,3,0,0,16
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,3,3,0,0,16
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,16
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,16
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,16
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,16
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,16
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,45,44,44,40,38,38,37,37,37,36,35,16,16,16,16,16,15,14,13,13,13,12,12,12,11,0,29,29,6,4,0,16
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,17
,Ken Washington,Malcolm Kenyatta,Terry Gillen,Charlene Cooper,Cindy Bass,Wynnetta Ward,Nina Tinari,Anuj Gupta,Lindy Li,Matthew Miller,Owen Voutsinas-Klose,Sherrie Cohen,Joanne Beer,Daisy Confoy,Carla Le'Coin,Anlin Wang,Christina Borst,Heather Pope,Arielle Cohen,Steve Paul,Bryan Mercer,Paul Prescod,Sergio Cea,Jack Cahill,Daniel Laufer,Write-In,Roni Green,Amen Brown,Van Stone,Danyl Patterson,Write-In,17
Ken Washington,0,36,37,37,36,36,30,31,31,32,29,10,9,8,9,7,9,6,6,5,5,5,3,3,2,0,21,15,3,3,1,17
Malcolm Kenyatta,,0,35,35,34,36,29,30,34,34,27,10,9,8,11,5,9,4,8,4,7,4,4,3,3,0,22,15,3,1,1,17
Terry Gillen,,,1,40,36,35,33,35,31,34,32,12,11,9,7,10,8,5,6,6,3,7,3,2,1,0,20,16,1,3,1,17
Charlene Cooper,,,,0,37,35,34,35,31,34,31,13,12,9,7,9,9,5,6,5,2,7,3,1,1,0,21,15,1,3,1,17
Cindy Bass,,,,,0,32,31,33,29,30,30,12,12,9,6,8,7,7,6,6,3,6,2,1,0,0,21,13,2,3,1,17
Wynnetta Ward,,,,,,0,30,31,30,33,27,10,9,8,11,6,10,4,8,4,6,4,5,3,3,0,19,15,2,2,1,17
Nina Tinari,,,,,,,0,31,27,28,29,12,11,7,6,8,5,6,5,6,3,8,3,0,1,0,20,15,0,3,0,17
Anuj Gupta,,,,,,,,0,26,29,28,12,12,8,5,9,5,5,4,6,2,8,3,0,1,0,17,15,1,2,1,17
Lindy Li,,,,,,,,,0,30,26,8,7,5,8,5,5,4,8,3,4,3,2,3,3,0,17,14,2,1,1,17
Matthew Miller,,,,,,,,,,0,26,8,7,5,7,5,9,0,6,1,3,3,4,2,2,0,18,13,2,1,1,17
Owen Voutsinas-Klose,,,,,,,,,,,0,8,8,6,4,9,3,5,3,6,1,6,1,1,0,0,14,13,1,3,1,17
Sherrie Cohen,,,,,,,,,,,,0,18,14,11,12,10,13,10,12,8,12,7,6,6,0,8,6,2,3,1,17
Joanne Beer,,,,,,,,,,,,,0,15,10,13,9,13,9,12,8,12,7,6,6,0,6,8,2,2,1,17
Daisy Confoy,,,,,,,,,,,,,,0,11,10,10,13,10,11,8,10,8,8,6,0,5,8,3,1,0,17
Carla Le'Coin,,,,,,,,,,,,,,,0,8,11,9,10,8,11,7,8,7,7,0,6,5,4,1,0,17
Anlin Wang,,,,,,,,,,,,,,,,0,6,10,6,11,6,10,7,6,4,0,5,5,1,2,1,17
Christina Borst,,,,,,,,,,,,,,,,,0,6,9,5,8,5,8,7,6,0,7,3,3,1,0,17
Heather Pope,,,,,,,,,,,,,,,,,,0,8,12,8,10,6,7,6,0,5,5,2,2,0,17
Arielle Cohen,,,,,,,,,,,,,,,,,,,0,6,7,4,6,7,5,0,4,6,2,1,0,17
Steve Paul,,,,,,,,,,,,,,,,,,,,0,8,11,6,7,6,0,5,5,1,2,0,17
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,0,6,7,7,7,0,6,3,3,0,0,17
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,0,6,5,5,0,5,4,1,2,0,17
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,0,7,6,0,4,3,2,0,0,17
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,3,2,0,0,17
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,2,0,0,17
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,17
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,17
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,17
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,17
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17
Total,43,42,42,41,40,39,38,36,35,35,32,21,20,18,17,15,15,15,14,14,13,13,10,9,8,0,32,25,5,3,1,17
