col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,State Treasurer - Democrat,,Auditor General - Democrat,,,,,,,All
,Joe Torsella,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,All
Joe Torsella,30,0,779,141,86,61,58,50,0,All
Write-In,,0,4,0,0,0,0,0,1,All
Nina Ahmad,,,263,0,0,0,0,0,0,All
Michael Lamb,,,,29,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,,57,0,0,0,0,All
Tracie Fountain,,,,,,41,0,0,0,All
Christina M Hartman,,,,,,,19,0,0,All
H Scott Conklin,,,,,,,,9,0,All
Write-In,,,,,,,,,0,All
Total,"1,205",5,"1,046",170,143,102,77,59,1,All
,State Treasurer - Democrat,,Auditor General - Democrat,,,,,,,1
,Joe Torsella,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,1
Joe Torsella,1,0,31,9,7,3,4,2,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,12,0,0,0,0,0,0,1
Rose Rosie Marie Davis,,,,2,0,0,0,0,0,1
Michael Lamb,,,,,0,0,0,0,0,1
Tracie Fountain,,,,,,2,0,0,0,1
H Scott Conklin,,,,,,,0,0,0,1
Christina M Hartman,,,,,,,,0,0,1
Write-In,,,,,,,,,0,1
Total,57,0,43,11,7,5,4,2,0,1
,State Treasurer - Democrat,,Auditor General - Democrat,,,,,,,2
,Joe Torsella,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,Tracie Fountain,H Scott Conklin,Write-In,2
Joe Torsella,1,0,48,4,3,4,3,1,0,2
Write-In,,0,1,0,0,0,0,0,0,2
Nina Ahmad,,,11,0,0,0,0,0,0,2
Michael Lamb,,,,3,0,0,0,0,0,2
Rose Rosie Marie Davis,,,,,2,0,0,0,0,2
Christina M Hartman,,,,,,0,0,0,0,2
Tracie Fountain,,,,,,,1,0,0,2
H Scott Conklin,,,,,,,,0,0,2
Write-In,,,,,,,,,0,2
Total,64,1,60,7,5,4,4,1,0,2
,State Treasurer - Democrat,,Auditor General - Democrat,,,,,,,3
,Joe Torsella,Write-In,Nina Ahmad,Christina M Hartman,H Scott Conklin,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Write-In,3
Joe Torsella,3,0,24,6,5,3,1,2,0,3
Write-In,,0,0,0,0,0,0,0,0,3
Nina Ahmad,,,6,0,0,0,0,0,0,3
Christina M Hartman,,,,2,0,0,0,0,0,3
H Scott Conklin,,,,,0,0,0,0,0,3
Michael Lamb,,,,,,1,0,0,0,3
Rose Rosie Marie Davis,,,,,,,3,0,0,3
Tracie Fountain,,,,,,,,1,0,3
Write-In,,,,,,,,,0,3
Total,44,0,30,8,5,4,4,3,0,3
,State Treasurer - Democrat,,Auditor General - Democrat,,,,,,,4
,Joe Torsella,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,Tracie Fountain,H Scott Conklin,Write-In,4
