col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,All
,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Write-In,All
Nina Ahmad,"2,413",0,0,0,0,0,0,135,All
Michael Lamb,,340,0,0,0,0,0,31,All
Christina M Hartman,,,208,0,0,0,0,7,All
Tracie Fountain,,,,151,0,0,0,14,All
Rose Rosie Marie Davis,,,,,154,0,0,7,All
H Scott Conklin,,,,,,137,0,11,All
Write-In,,,,,,,1,3,All
Write-In,,,,,,,,26,All
Total,"2,548",371,215,165,161,148,4,234,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,1
,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Write-In,Write-In,1
Nina Ahmad,51,0,0,0,0,0,0,3,1
Michael Lamb,,8,0,0,0,0,0,0,1
Christina M Hartman,,,7,0,0,0,0,0,1
H Scott Conklin,,,,4,0,0,0,0,1
Tracie Fountain,,,,,3,0,0,0,1
Rose Rosie Marie Davis,,,,,,2,0,0,1
Write-In,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,54,8,7,4,3,2,0,3,1
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,2
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Write-In,2
Nina Ahmad,26,0,0,0,0,0,0,4,2
Michael Lamb,,4,0,0,0,0,0,1,2
Rose Rosie Marie Davis,,,4,0,0,0,0,0,2
Tracie Fountain,,,,4,0,0,0,0,2
Christina M Hartman,,,,,1,0,0,1,2
H Scott Conklin,,,,,,0,0,0,2
Write-In,,,,,,,0,0,2
Write-In,,,,,,,,1,2
Total,30,5,4,4,2,0,0,7,2
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,3
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Write-In,3
Nina Ahmad,94,0,0,0,0,0,0,6,3
Michael Lamb,,16,0,0,0,0,0,2,3
Tracie Fountain,,,8,0,0,0,0,3,3
Christina M Hartman,,,,7,0,0,0,1,3
Rose Rosie Marie Davis,,,,,8,0,0,0,3
H Scott Conklin,,,,,,3,0,1,3
Write-In,,,,,,,0,0,3
Write-In,,,,,,,,3,3
Total,100,18,11,8,8,4,0,16,3
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,4
,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Write-In,4
Nina Ahmad,65,0,0,0,0,0,0,7,4
Michael Lamb,,14,0,0,0,0,0,1,4
Christina M Hartman,,,4,0,0,0,0,1,4
Tracie Fountain,,,,5,0,0,0,0,4
H Scott Conklin,,,,,4,0,0,0,4
Rose Rosie Marie Davis,,,,,,3,0,0,4
Write-In,,,,,,,0,0,4
Write-In,,,,,,,,2,4
Total,72,15,5,5,4,3,0,11,4
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,5
,Nina Ahmad,Christina M Hartman,H Scott Conklin,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Write-In,Write-In,5
Nina Ahmad,105,0,0,0,0,0,0,5,5
Christina M Hartman,,12,0,0,0,0,0,0,5
H Scott Conklin,,,11,0,0,0,0,0,5
Michael Lamb,,,,8,0,0,0,2,5
Rose Rosie Marie Davis,,,,,9,0,0,0,5
Tracie Fountain,,,,,,7,0,2,5
Write-In,,,,,,,0,2,5
Write-In,,,,,,,,3,5
Total,110,12,11,10,9,9,2,14,5
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,6
,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,Write-In,6
Nina Ahmad,68,0,0,0,0,0,0,5,6
Michael Lamb,,13,0,0,0,0,0,1,6
Christina M Hartman,,,9,0,0,0,0,0,6
H Scott Conklin,,,,3,0,0,0,0,6
Rose Rosie Marie Davis,,,,,3,0,0,0,6
Tracie Fountain,,,,,,1,0,0,6
Write-In,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,73,14,9,3,3,1,0,6,6
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,7
,Nina Ahmad,Rose Rosie Marie Davis,H Scott Conklin,Michael Lamb,Christina M Hartman,Tracie Fountain,Write-In,Write-In,7
Nina Ahmad,68,0,0,0,0,0,0,1,7
Rose Rosie Marie Davis,,8,0,0,0,0,0,0,7
H Scott Conklin,,,6,0,0,0,0,1,7
Michael Lamb,,,,6,0,0,0,0,7
Christina M Hartman,,,,,3,0,0,0,7
Tracie Fountain,,,,,,2,0,0,7
Write-In,,,,,,,0,0,7
Write-In,,,,,,,,0,7
Total,69,8,7,6,3,2,0,2,7
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,8
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Write-In,8
Nina Ahmad,96,0,0,0,0,0,0,4,8
Michael Lamb,,10,0,0,0,0,0,1,8
Tracie Fountain,,,7,0,0,0,0,1,8
Christina M Hartman,,,,6,0,0,0,1,8
Rose Rosie Marie Davis,,,,,7,0,0,0,8
H Scott Conklin,,,,,,3,0,0,8
Write-In,,,,,,,0,0,8
Write-In,,,,,,,,2,8
Total,100,11,8,7,7,3,0,9,8
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,12
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Write-In,12
Nina Ahmad,50,0,0,0,0,0,0,0,12
Michael Lamb,,7,0,0,0,0,0,0,12
Tracie Fountain,,,6,0,0,0,0,1,12
Christina M Hartman,,,,3,0,0,0,0,12
Rose Rosie Marie Davis,,,,,3,0,0,0,12
H Scott Conklin,,,,,,2,0,0,12
Write-In,,,,,,,0,0,12
Write-In,,,,,,,,0,12
Total,50,7,7,3,3,2,0,1,12
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,14
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Tracie Fountain,Write-In,Write-In,14
Nina Ahmad,48,0,0,0,0,0,0,3,14
Michael Lamb,,6,0,0,0,0,0,0,14
Rose Rosie Marie Davis,,,5,0,0,0,0,1,14
H Scott Conklin,,,,5,0,0,0,0,14
Christina M Hartman,,,,,4,0,0,0,14
Tracie Fountain,,,,,,2,0,1,14
Write-In,,,,,,,0,0,14
Write-In,,,,,,,,0,14
Total,51,6,6,5,4,3,0,5,14
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,15
,Nina Ahmad,H Scott Conklin,Rose Rosie Marie Davis,Christina M Hartman,Michael Lamb,Tracie Fountain,Write-In,Write-In,15
Nina Ahmad,41,0,0,0,0,0,0,1,15
H Scott Conklin,,7,0,0,0,0,0,0,15
Rose Rosie Marie Davis,,,3,0,0,0,0,0,15
Christina M Hartman,,,,1,0,0,0,0,15
Michael Lamb,,,,,1,0,0,0,15
Tracie Fountain,,,,,,0,0,0,15
Write-In,,,,,,,0,0,15
Write-In,,,,,,,,0,15
Total,42,7,3,1,1,0,0,1,15
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,18
,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,H Scott Conklin,Tracie Fountain,Christina M Hartman,Write-In,Write-In,18
Nina Ahmad,77,0,0,0,0,0,0,6,18
Rose Rosie Marie Davis,,10,0,0,0,0,0,1,18
Michael Lamb,,,6,0,0,0,0,0,18
H Scott Conklin,,,,5,0,0,0,0,18
Tracie Fountain,,,,,5,0,0,0,18
Christina M Hartman,,,,,,3,0,0,18
Write-In,,,,,,,0,0,18
Write-In,,,,,,,,0,18
Total,83,11,6,5,5,3,0,7,18
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,20
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Write-In,20
Nina Ahmad,79,0,0,0,0,0,0,4,20
Michael Lamb,,11,0,0,0,0,0,1,20
Tracie Fountain,,,9,0,0,0,0,0,20
Christina M Hartman,,,,8,0,0,0,0,20
H Scott Conklin,,,,,3,0,0,0,20
Rose Rosie Marie Davis,,,,,,3,0,0,20
Write-In,,,,,,,0,0,20
Write-In,,,,,,,,2,20
Total,83,12,9,8,3,3,0,7,20
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,21
,Nina Ahmad,Christina M Hartman,Michael Lamb,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,Write-In,21
Nina Ahmad,76,0,0,0,0,0,0,5,21
Christina M Hartman,,11,0,0,0,0,0,2,21
Michael Lamb,,,8,0,0,0,0,1,21
H Scott Conklin,,,,6,0,0,0,0,21
Rose Rosie Marie Davis,,,,,4,0,0,1,21
Tracie Fountain,,,,,,1,0,0,21
Write-In,,,,,,,0,0,21
Write-In,,,,,,,,0,21
Total,81,13,9,6,5,1,0,9,21
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,22
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,Tracie Fountain,H Scott Conklin,Write-In,Write-In,22
Nina Ahmad,57,0,0,0,0,0,0,6,22
Michael Lamb,,7,0,0,0,0,0,0,22
Rose Rosie Marie Davis,,,7,0,0,0,0,0,22
Christina M Hartman,,,,3,0,0,0,0,22
Tracie Fountain,,,,,2,0,0,1,22
H Scott Conklin,,,,,,2,0,0,22
Write-In,,,,,,,0,0,22
Write-In,,,,,,,,0,22
Total,63,7,7,3,3,2,0,7,22
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,23
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Write-In,23
Nina Ahmad,89,0,0,0,0,0,0,7,23
Michael Lamb,,7,0,0,0,0,0,2,23
Tracie Fountain,,,6,0,0,0,0,0,23
Christina M Hartman,,,,5,0,0,0,0,23
H Scott Conklin,,,,,3,0,0,2,23
Rose Rosie Marie Davis,,,,,,3,0,0,23
Write-In,,,,,,,0,0,23
Write-In,,,,,,,,0,23
Total,96,9,6,5,5,3,0,11,23
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,24
,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,Write-In,24
Nina Ahmad,145,0,0,0,0,0,0,8,24
Michael Lamb,,21,0,0,0,0,0,2,24
Christina M Hartman,,,19,0,0,0,0,0,24
H Scott Conklin,,,,10,0,0,0,1,24
Rose Rosie Marie Davis,,,,,7,0,0,0,24
Tracie Fountain,,,,,,5,0,0,24
Write-In,,,,,,,0,0,24
Write-In,,,,,,,,2,24
Total,153,23,19,11,7,5,0,13,24
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,25
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Write-In,25
Nina Ahmad,80,0,0,0,0,0,0,4,25
Michael Lamb,,11,0,0,0,0,0,1,25
Tracie Fountain,,,6,0,0,0,0,1,25
Christina M Hartman,,,,6,0,0,0,0,25
Rose Rosie Marie Davis,,,,,4,0,0,1,25
H Scott Conklin,,,,,,1,0,0,25
Write-In,,,,,,,0,0,25
Write-In,,,,,,,,0,25
Total,84,12,7,6,5,1,0,7,25
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 170th District - Democrat,27
,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Write-In,27
Nina Ahmad,59,0,0,0,0,0,0,5,27
Michael Lamb,,6,0,0,0,0,0,3,27
Tracie Fountain,,,9,0,0,0,0,0,27
Rose Rosie Marie Davis,,,,2,0,0,0,2,27
H Scott Conklin,,,,,2,0,0,0,27
Christina M Hartman,,,,,,0,0,0,27
Write-In,,,,,,,0,0,27
Write-In,,,,,,,,0,27
Total,64,9,9,4,2,0,0,10,27
