col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 198th District - Democrat,,,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Darisha K Parker,Bernard A Williams,Fareed Abdullah,Supreme Dow,Write-In,All
Joseph R Biden,"1,343",0,0,0,"3,035","2,696","2,676","2,307",10,All
Bernie Sanders,,158,0,0,433,491,394,317,0,All
Tulsi Gabbard,,,14,0,24,30,28,28,0,All
Write-In,,,,7,16,16,5,14,2,All
Darisha K Parker,,,,,83,0,0,0,0,All
Bernard A Williams,,,,,,85,0,0,0,All
Fareed Abdullah,,,,,,,77,0,0,All
Supreme Dow,,,,,,,,88,0,All
Write-In,,,,,,,,,5,All
Total,"12,067","1,793",124,60,"3,591","3,318","3,180","2,754",17,All
