col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,All
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,Write-In,All
Pete Digiannantonio,60,75,94,75,1,4,All
Christopher M Vogler,,18,60,72,2,3,All
Gary Grisafi,,,17,44,2,5,All
William M Pirolli,,,,5,0,3,All
Write-In,,,,,0,2,All
Write-In,,,,,,0,All
Total,213,141,136,122,5,7,All
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,4
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,4
Pete Digiannantonio,5,7,3,5,0,0,4
William M Pirolli,,0,6,3,0,0,4
Christopher M Vogler,,,2,0,0,0,4
Gary Grisafi,,,,1,0,0,4
Write-In,,,,,0,0,4
Write-In,,,,,,0,4
Total,14,10,8,6,0,0,4
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,6
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,Write-In,6
Pete Digiannantonio,4,2,4,1,0,0,6
Christopher M Vogler,,2,2,3,0,0,6
Gary Grisafi,,,0,1,0,0,6
William M Pirolli,,,,0,0,1,6
Write-In,,,,,0,0,6
Write-In,,,,,,0,6
Total,9,6,5,4,0,1,6
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,8
,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,Write-In,8
Pete Digiannantonio,4,4,2,3,0,0,8
William M Pirolli,,0,7,1,0,0,8
Christopher M Vogler,,,1,1,0,0,8
Gary Grisafi,,,,2,0,0,8
Write-In,,,,,0,0,8
Write-In,,,,,,0,8
Total,11,9,8,6,0,0,8
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,9
,Gary Grisafi,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Write-In,Write-In,9
Gary Grisafi,1,4,1,1,0,1,9
Pete Digiannantonio,,1,1,1,0,1,9
Christopher M Vogler,,,1,0,0,0,9
William M Pirolli,,,,0,0,1,9
Write-In,,,,,0,0,9
Write-In,,,,,,0,9
Total,5,5,2,1,0,1,9
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,10
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,10
Pete Digiannantonio,2,6,4,3,0,0,10
Christopher M Vogler,,1,6,2,0,0,10
William M Pirolli,,,0,1,0,0,10
Gary Grisafi,,,,0,0,0,10
Write-In,,,,,0,0,10
Write-In,,,,,,0,10
Total,10,9,6,4,0,0,10
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,11
,Pete Digiannantonio,William M Pirolli,Gary Grisafi,Christopher M Vogler,Write-In,Write-In,11
Pete Digiannantonio,5,6,5,3,0,0,11
William M Pirolli,,2,4,1,0,0,11
Gary Grisafi,,,0,1,0,0,11
Christopher M Vogler,,,,1,0,0,11
Write-In,,,,,0,0,11
Write-In,,,,,,0,11
Total,13,8,5,4,0,0,11
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,12
,Gary Grisafi,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Write-In,Write-In,12
Gary Grisafi,2,5,3,2,0,0,12
Pete Digiannantonio,,1,3,2,0,0,12
Christopher M Vogler,,,0,3,0,0,12
William M Pirolli,,,,0,0,0,12
Write-In,,,,,0,0,12
Write-In,,,,,,0,12
Total,8,8,6,5,0,0,12
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,13
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,13
Pete Digiannantonio,3,8,6,4,1,1,13
Christopher M Vogler,,1,6,4,0,0,13
William M Pirolli,,,1,1,0,0,13
Gary Grisafi,,,,1,0,0,13
Write-In,,,,,0,1,13
Write-In,,,,,,0,13
Total,14,10,8,6,1,1,13
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,14
,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,Write-In,14
Pete Digiannantonio,2,5,3,3,0,0,14
Christopher M Vogler,,1,2,2,0,0,14
William M Pirolli,,,1,1,0,0,14
Gary Grisafi,,,,0,0,0,14
Write-In,,,,,0,0,14
Write-In,,,,,,0,14
Total,9,7,5,3,0,0,14
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,15
,Christopher M Vogler,Pete Digiannantonio,William M Pirolli,Gary Grisafi,Write-In,Write-In,15
Christopher M Vogler,3,4,6,3,0,0,15
Pete Digiannantonio,,3,4,3,0,0,15
William M Pirolli,,,0,1,0,0,15
Gary Grisafi,,,,1,0,0,15
Write-In,,,,,0,0,15
Write-In,,,,,,0,15
Total,12,11,8,6,2,0,15
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,16
,Pete Digiannantonio,Gary Grisafi,William M Pirolli,Christopher M Vogler,Write-In,Write-In,16
Pete Digiannantonio,1,5,5,4,0,1,16
Gary Grisafi,,2,3,3,0,1,16
William M Pirolli,,,0,6,0,0,16
Christopher M Vogler,,,,0,0,0,16
Write-In,,,,,0,0,16
Write-In,,,,,,0,16
Total,10,9,8,7,0,1,16
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,17
,Pete Digiannantonio,Christopher M Vogler,Gary Grisafi,William M Pirolli,Write-In,Write-In,17
Pete Digiannantonio,6,8,5,5,0,0,17
Christopher M Vogler,,1,3,5,1,0,17
Gary Grisafi,,,1,0,1,0,17
William M Pirolli,,,,0,0,0,17
Write-In,,,,,0,0,17
Write-In,,,,,,0,17
Total,18,11,7,6,1,0,17
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,18
,Christopher M Vogler,Gary Grisafi,Pete Digiannantonio,William M Pirolli,Write-In,Write-In,18
Christopher M Vogler,2,9,5,7,1,2,18
Gary Grisafi,,2,7,5,1,2,18
Pete Digiannantonio,,,2,3,0,1,18
William M Pirolli,,,,0,0,0,18
Write-In,,,,,0,1,18
Write-In,,,,,,0,18
Total,15,14,10,9,1,2,18
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,20
,Pete Digiannantonio,Gary Grisafi,William M Pirolli,Christopher M Vogler,Write-In,Write-In,20
Pete Digiannantonio,3,3,3,2,0,0,20
Gary Grisafi,,1,3,3,0,0,20
William M Pirolli,,,1,3,0,0,20
Christopher M Vogler,,,,0,0,0,20
Write-In,,,,,0,0,20
Write-In,,,,,,0,20
Total,8,6,6,4,0,0,20
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,21
,Pete Digiannantonio,Gary Grisafi,Christopher M Vogler,William M Pirolli,Write-In,Write-In,21
Pete Digiannantonio,6,10,5,5,0,0,21
Gary Grisafi,,1,6,4,0,0,21
Christopher M Vogler,,,0,3,0,0,21
William M Pirolli,,,,0,0,0,21
Write-In,,,,,0,0,21
Write-In,,,,,,0,21
Total,18,13,8,7,0,0,21
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Representative In The General Assembly 173rd District - Republican,22
,Pete Digiannantonio,Gary Grisafi,William M Pirolli,Christopher M Vogler,Write-In,Write-In,22
Pete Digiannantonio,3,4,2,1,0,0,22
Gary Grisafi,,1,2,2,0,1,22
William M Pirolli,,,0,2,0,1,22
Christopher M Vogler,,,,0,0,1,22
Write-In,,,,,0,0,22
